ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
103,Проспект победы 3,KD,1435601069507,Raw,-1.474,6.177,8.514,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601070394,Raw,-1.158,6.158,8.705,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601071415,Raw,-1.465,6.531,7.604,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601072432,Raw,-1.599,5.679,8.207,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601073468,Raw,-1.35,5.813,8.188,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601074490,Raw,-1.551,5.842,8.255,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601075513,Raw,-1.628,5.669,8.37,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601076529,Raw,-0.287,5.918,7.039,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601077547,Raw,-0.201,6.138,8.619,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601078564,Raw,-0.996,5.861,7.862,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601079580,Raw,-0.881,6.225,8.054,,,,,,,,,,,,,,,,1435601069
104,Проспект победы 4,KD,1435601080299,Raw,-0.469,5.909,8.226,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601080600,Raw,-1.168,5.65,8.37,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601081620,Raw,-0.699,6.282,7.642,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601082639,Raw,-1.187,7.154,7.738,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601083659,Raw,-1.12,6.445,7.47,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601084683,Raw,-1.379,6.531,8.169,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601085705,Raw,-1.436,6.684,8.063,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601086723,Raw,-1.302,6.713,7.968,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601087735,Raw,-1.426,6.215,8.073,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601088756,Raw,-1.034,6.253,8.111,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601089768,Raw,-1.379,6.359,7.862,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601090780,Raw,-1.053,6.119,8.14,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601091797,Raw,-0.919,6.215,8.063,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601092813,Raw,-0.794,6.129,7.977,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601093837,Raw,-1.551,6.052,8.13,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601094861,Raw,-0.756,6.225,8.207,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601095878,Raw,-1.024,6.186,8.169,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601096898,Raw,-1.091,6.713,8.14,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601097918,Raw,-0.153,6.359,8.906,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601098944,Raw,-0.392,5.861,8.15,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601099964,Raw,1.015,7.211,6.598,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601100983,Raw,-0.287,7.498,7.527,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601102003,Raw,0.66,6.138,11.799,,,,,,,,,,,,,,,,1435601069
