ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
2133,Traktarny zavod 3,Komzpa,1436124781279,Raw,1.6184803,5.4300494,7.833828,85.023186,-33.695694,11.233466,-49.5,0.15210545,0.29657507,0.002443461,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124781691,Raw,1.3311762,5.5258174,8.848969,86.95631,-32.798256,10.208715,-46.14,-0.058337633,0.04795292,0.032070424,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124782713,Raw,1.1779473,5.602432,7.97748,93.36646,-32.975304,10.519135,-55.62,-0.070554934,-0.05497787,0.040317107,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124783750,Raw,1.484405,5.353435,7.8625584,95.73086,-33.046654,11.414583,-66.06,-0.03573562,0.0012217305,0.009468411,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124784778,Raw,1.8866309,5.592855,8.743625,96.102486,-32.425472,8.926518,-83.82,-0.011911872,0.36132678,0.046731193,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124785806,Raw,1.6089035,5.48751,8.178593,99.90621,-32.868244,10.103066,-87.54,-0.047036625,0.099265605,0.013439035,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124786825,Raw,1.0821792,5.449203,8.465898,101.34568,-32.675682,9.526151,-69.119995,0.025961773,0.1282817,0.055588737,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124787842,Raw,1.1875241,5.659893,8.513782,104.65076,-32.888336,9.338763,-71.4,-0.0290161,0.017104227,-0.010079277,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124788861,Raw,1.091756,5.631162,8.418014,108.987976,-33.025047,8.417202,-51.539997,0.008246681,-0.026572637,0.026572637,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
2134,Traktarny zavod 4,Komzpa,1436124789553,Raw,1.2737153,5.592855,9.691729,108.917725,-32.542088,9.200847,-68.76,-0.018936822,-0.052534413,0.020158553,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124789870,Raw,1.2641385,5.3342814,8.149862,113.03317,-32.44395,9.394784,-61.739998,-0.027183503,0.03359759,-0.025961773,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124790890,Raw,0.90979666,5.2863975,8.0924015,113.532524,-32.6847,8.600221,-51.36,0.038789943,0.04062254,0.07452556,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124791908,Raw,0.38307226,5.401319,7.824251,119.88642,-33.499474,4.767978,-41.46,0.073303826,0.057421334,-0.0021380284,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124792926,Raw,1.934515,5.401319,8.2169,112.81757,-31.738653,10.733382,-48.48,-0.28496864,-0.45570546,-0.002443461,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124793944,Raw,0.61291564,5.717354,7.929596,123.15611,-34.498672,4.569981,-40.62,0.018936822,-0.019242255,0.039095376,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124794960,Raw,1.5610195,3.4476504,8.868123,65.020485,-23.987913,9.976756,-24.779999,-0.03176499,0.021685716,0.20677789,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124795981,Raw,0.7086837,4.1180267,8.791509,136.13535,-28.254723,5.288325,-38.219997,-0.076358154,0.039095376,0.014660766,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124796999,Raw,1.0726024,4.175488,8.896853,136.29124,-26.81068,5.3340673,-40.559998,-0.07269296,0.07391469,0.03940081,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124798025,Raw,0.48841715,4.175488,9.212888,48.84378,-24.722311,3.4255526,-50.039997,-0.06627888,0.103847094,-0.03634648,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124799059,Raw,0.81402856,4.003105,7.7189064,219.32004,-25.101345,4.0979543,31.619999,0.18142697,-0.19058995,0.0888809,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124800094,Raw,0.59376204,4.146757,9.605537,215.56577,-25.271181,4.0809,29.039999,-0.15821409,0.100792766,-0.13897185,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124801117,Raw,0.60333884,4.855441,10.773908,208.48308,-24.296541,4.294608,27.779999,-0.16829337,0.22907446,-0.02687807,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124802141,Raw,0.009576807,4.644751,9.346964,225.42906,-24.2283,1.6198801,62.94,0.05131268,0.037873644,-0.25442538,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124803162,Raw,-0.076614454,4.271256,9.433155,225.15942,-22.90139,3.151693,57.899998,-0.056505036,-0.008246681,0.09437868,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124804179,Raw,0.46926352,4.261679,9.557653,224.86234,-22.667362,2.860543,55.92,-0.05681047,-0.054367006,0.06841691,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124805200,Raw,0.45968673,3.5051112,8.446744,226.16475,-22.799097,2.2599847,55.379997,0.0015271631,-0.06414085,0.08307768,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
,ServiceLog,Komzpa,1436124806237,Raw,0.7661445,4.453215,9.375694,233.7363,-22.793955,0.43400708,58.32,-0.038179077,0.22693644,0.056505036,53.91001379888303,27.494935451017593,255.6034048626825,6.0,1.1600642,130.12122
