ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
2123,Partyzanskaja 3,Komzpa,1436255964797,Raw,-0.48841715,5.2289367,8.39886,356.00613,-32.306564,-3.208655,8.639999,-0.048563786,-0.0021380284,0.03023783,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255965087,Raw,-0.61291564,5.315128,8.935161,355.25812,-31.72853,-3.2035644,9.179999,-0.032375857,0.032986723,0.023823744,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255966103,Raw,-0.06703765,4.999093,8.418014,351.66745,-29.259274,-1.9625721,13.0199995,0.08857546,0.09987647,0.06872234,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255967121,Raw,-3.074155,4.8937483,10.304645,342.54718,-26.773598,-7.1974697,26.22,0.569021,0.12980886,0.39920044,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255968143,Raw,-3.6774938,4.7884035,8.2169,344.48672,-28.51883,-22.249043,37.02,0.18967366,-0.3051272,0.2919936,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255969177,Raw,-2.873042,5.6215854,7.5082164,346.2762,-33.682243,-19.210363,28.859999,0.092240654,-0.03634648,0.23151793,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255970195,Raw,-3.2082303,5.2959743,8.0924015,352.8166,-31.927986,-18.022018,19.68,-0.04153884,0.044593163,-0.07086037,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255971224,Raw,-2.0015526,4.960786,7.9008656,329.53204,-33.547207,-18.283205,33.18,-0.062308256,-0.017715093,-0.00580322,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255972243,Raw,-2.0015526,5.6215854,7.7572136,330.6497,-31.980486,-17.113472,33.66,0.1151481,-0.04520403,-0.09590584,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255973266,Raw,-0.93852705,6.3302693,7.2209125,335.854,-38.65123,-12.160387,22.74,0.06047566,-0.44898596,0.07360926,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255974285,Raw,-2.5761611,6.3302693,8.379706,329.85468,-36.087624,-14.856423,22.38,-0.31581733,-0.029626964,0.10934488,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
2124,Partyzanskaja 4,Komzpa,1436255974504,Raw,-2.078167,5.7365074,7.086837,330.88394,-36.416645,-14.8393755,23.88,-0.011911872,0.016798794,-0.055283304,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255975310,Raw,-0.9864111,5.506664,8.149862,341.92065,-33.846523,-7.7731967,41.16,0.10048734,0.092240654,-0.05467244,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255976326,Raw,-1.6759412,5.2002063,8.408437,346.16315,-31.266645,-8.2415905,28.26,-0.2171626,-0.2828306,0.018020526,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255977343,Raw,-0.545878,4.4340615,9.241618,343.7931,-24.69066,-3.7371492,25.5,0.05009095,0.06688975,-0.070249505,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255978355,Raw,-0.1436521,4.5394063,8.66701,247.40591,-25.962925,-0.98822635,23.279999,0.07238753,-0.33567044,-0.014049901,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255979374,Raw,0.37349546,4.4819455,9.308656,202.78595,-25.34715,3.1955242,10.08,-0.004276057,-0.0888809,0.003970624,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255980401,Raw,0.545878,3.7541082,8.973468,146.36761,-25.529716,0.9014025,-12.599999,-0.21838433,-0.07696902,0.07727446,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255981438,Raw,1.0821792,4.817134,9.356541,157.90416,-26.348726,3.1997943,-10.62,-0.105374254,-0.18295415,-0.09896017,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255982456,Raw,0.15322891,5.8705826,9.490616,156.1846,-32.228413,0.36050785,-7.44,-0.028405234,-0.08032878,0.014049901,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255983470,Raw,-0.8619126,5.8322754,8.561666,160.0979,-34.990784,-6.4564548,-2.04,-0.17531833,-0.19975294,0.04642576,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255984483,Raw,-0.2873042,5.8226986,8.839393,148.72585,-33.735577,-1.7394571,-6.06,-0.020158553,-0.03848451,0.06566802,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255985496,Raw,-0.30645782,5.659893,8.896853,142.8021,-33.66785,-0.3704294,-6.12,0.003970624,-0.017104227,0.05009095,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255986507,Raw,-0.18195933,5.4204726,8.37013,150.41562,-33.96653,-0.70022243,-6.42,-0.050396383,-0.0033597588,0.051618114,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255987520,Raw,-1.3790601,6.483498,7.7572136,131.94307,-33.85859,-6.031057,2.8799999,-0.30482176,-0.06627888,0.07360926,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255988538,Raw,-0.18195933,5.1523223,9.873688,152.61201,-31.185139,2.2161605,-7.56,-0.01740966,-0.009162978,0.059253927,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255989555,Raw,1.0630256,4.7500963,8.90643,134.55293,-27.894476,7.6054993,-16.14,-0.08979719,-0.17104226,0.06658431,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255990581,Raw,1.1204864,5.0182467,9.136273,105.946045,-28.114204,6.4954877,-16.32,-0.0030543262,-0.08093964,0.0125227375,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255991612,Raw,1.3790601,4.9703627,9.097966,100.609344,-27.451963,6.270153,-17.76,-0.070554934,0.069027774,0.086132,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
,ServiceLog,Komzpa,1436255992634,Raw,0.63206923,5.2480903,9.624691,95.69973,-27.90875,3.1550708,-14.759999,0.09468412,0.27397305,0.007941248,53.8728206198,27.6193805038,182.168211741,48.0,0.0,-1.0,1436255964
