ID,Name,User,TimeStamp,Type,X,Y,Z
362,Пионерская 2,alex,1417279798241,Raw,-2.5570073,1.5227122,8.868123
,ServiceLog,alex,1417279798810,Raw,-2.5187001,1.2258313,9.356541
,ServiceLog,alex,1417279799964,Raw,-1.091756,1.1779473,9.203311
,ServiceLog,alex,1417279801185,Raw,-1.3790601,1.3503298,9.021352
,ServiceLog,alex,1417279802396,Raw,-1.7908629,1.3599066,9.260772
,ServiceLog,alex,1417279803605,Raw,-1.6376339,1.1875241,9.241618
,ServiceLog,alex,1417279804922,Raw,-1.6567876,1.2545617,9.394848
,ServiceLog,alex,1417279806080,Raw,-1.532289,1.3790601,9.184157
,ServiceLog,alex,1417279807269,Raw,-1.4748282,1.4077905,9.260772
,ServiceLog,alex,1417279808453,Raw,-1.5610195,1.3599066,9.203311
,ServiceLog,alex,1417279809660,Raw,-1.5035586,1.3215994,9.251195
,ServiceLog,alex,1417279810844,Raw,-1.292869,1.3694834,9.174581
,ServiceLog,alex,1417279812030,Raw,-1.3790601,1.3503298,9.404425
,ServiceLog,alex,1417279813205,Raw,-1.3599066,1.3311762,9.241618
,ServiceLog,alex,1417279814377,Raw,-1.7142484,1.4748282,9.107543
,ServiceLog,alex,1417279815555,Raw,-1.2354081,1.5131354,9.097966
,ServiceLog,alex,1417279816707,Raw,-1.0055647,1.4269443,9.337387
,ServiceLog,alex,1417279817954,Raw,-1.3599066,1.5035586,9.32781
,ServiceLog,alex,1417279819147,Raw,-0.9576807,1.7238252,9.375694
,ServiceLog,alex,1417279820351,Raw,-0.92895025,1.6376339,9.433155
,ServiceLog,alex,1417279821529,Raw,-0.8619126,1.5610195,9.337387
,ServiceLog,alex,1417279822751,Raw,-0.90021986,1.5705963,9.356541
,ServiceLog,alex,1417279823928,Raw,-0.93852705,1.4077905,9.3182335
,ServiceLog,alex,1417279825192,Raw,-0.9672575,1.4460979,9.14585
,ServiceLog,alex,1417279826377,Raw,-0.9768343,1.4460979,9.662998
363,Пионерская 3,alex,1417279826723,Raw,-0.7661445,1.6184803,9.3661175
