ID,Name,User,TimeStamp,Type,X,Y,Z
332,Горьковская 2,alex,1417280315673,Raw,-1.3311762,2.1068976,9.059659
,ServiceLog,alex,1417280316668,Raw,0.095768064,1.9536686,9.32781
,ServiceLog,alex,1417280317824,Raw,-0.93852705,1.9249382,8.810662
,ServiceLog,alex,1417280319150,Raw,-1.091756,1.1587936,9.289502
,ServiceLog,alex,1417280320365,Raw,-1.3311762,1.5801731,9.289502
,ServiceLog,alex,1417280321552,Raw,-0.047884032,1.8674773,9.32781
,ServiceLog,alex,1417280322736,Raw,-0.23942018,1.7525556,9.251195
,ServiceLog,alex,1417280323923,Raw,-0.17238252,1.5897499,9.394848
,ServiceLog,alex,1417280325127,Raw,-0.21068975,1.5610195,9.461885
,ServiceLog,alex,1417280326356,Raw,-0.12449849,1.5131354,9.452309
,ServiceLog,alex,1417280327526,Raw,-0.18195933,1.3503298,9.404425
,ServiceLog,alex,1417280330182,Raw,-0.12449849,1.0726024,9.557653
,ServiceLog,alex,1417280332786,Raw,-0.23942018,1.1875241,9.490616
,ServiceLog,alex,1417280335284,Raw,-0.35434186,1.1492168,9.557653
,ServiceLog,alex,1417280336459,Raw,-0.23942018,1.2258313,9.442732
,ServiceLog,alex,1417280337622,Raw,-0.2681506,1.0726024,9.56723
,ServiceLog,alex,1417280338797,Raw,-0.2777274,0.9864111,9.500193
,ServiceLog,alex,1417280339959,Raw,-0.34476504,1.2449849,9.854534
333,Горьковская 3,alex,1417280340321,Raw,-0.4309563,1.3503298,9.481039
