C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,1353,Дмитровская 3,,No data,1435849474561,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849474733,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849475807,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849476819,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849477902,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849478913,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849479991,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849481001,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849482080,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849483092,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849484170,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849485181,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849486260,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849487271,Anna,1435846227,449805108
,,,,1354,Дмитровская 4,,No data,1435849487490,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849488354,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849489365,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849490440,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849491456,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849492534,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849493546,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849494620,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849495631,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849496709,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849497720,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849498801,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849499811,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849500887,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849501898,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849502981,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849503997,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849505070,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849506083,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849507161,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849508176,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849509250,Anna,1435846227,449805108
,,,,,ServiceLog,,No data,1435849510260,Anna,1435846227,449805108
