C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,363,Динамо 3,,No data,1435850642453,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850642840,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850643925,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850644937,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850646007,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850647018,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850648103,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850649113,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850650203,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850651213,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850652289,Anna,1435847395,449805108
,,,,364,Динамо 4,,No data,1435850652368,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850653299,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850654377,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850655398,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850656482,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850657493,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850658571,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850659590,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850660679,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850661692,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850662766,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850663776,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850664851,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850665875,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850666953,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850667979,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850669061,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850670072,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850671149,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850672160,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850673254,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850674264,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850675343,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850676353,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850677428,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850678448,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850679519,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850680530,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850681612,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850682625,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850683702,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850684716,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850685789,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850686801,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850687870,Anna,1435847395,449805108
,,,,,ServiceLog,,No data,1435850688882,Anna,1435847395,449805108
