C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,743,Добрынинская 3,,No data,1435917047311,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917048094,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917049133,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917050145,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917051222,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917052234,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917053330,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917054342,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917055384,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917056397,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917057475,Anna,1435914255,244724959
,,,,744,Добрынинская 4,,No data,1435917057499,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917058485,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917059567,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917060577,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917061658,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917062670,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917063711,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917064732,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917065792,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917066805,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917067883,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917068910,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917069985,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917070995,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917072072,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917073087,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917074163,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917075175,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917076218,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917077233,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917078308,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917079321,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917080354,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917081363,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917082447,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917083461,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917084551,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917085562,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917086636,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917087648,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917088722,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917089735,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917090809,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917091831,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917092903,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917093944,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917095022,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917096033,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917097070,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917098081,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917099165,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917100176,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917101249,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917102262,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917103290,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917104310,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917105582,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917106594,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917107631,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917108642,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917109671,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917110683,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917111762,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917112773,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917113852,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917114871,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917115954,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917116963,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917118044,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917119054,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917120129,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917121138,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917122212,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917123226,Anna,1435914255,244724959
,,,,,ServiceLog,,No data,1435917124268,Anna,1435914255,244724959
,,,,751,Октябрьская (КЛЦ) 1,,No data,1435917124591,Anna,1435914255,244724959
