C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,993,Шаболовская 3,,No data,1435907566293,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907566948,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907568026,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907569055,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907570142,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907571156,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907572188,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907573201,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907574237,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907575255,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907576350,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907577361,Anna,1435904316,828403345
,,,,994,Шаболовская 4,,No data,1435907577937,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907578442,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907579454,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907580532,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907581544,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907582648,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907583659,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907584736,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907585754,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907586785,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907587799,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907588834,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907589850,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907590888,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907591903,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907592980,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907593991,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907595068,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907596078,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907597158,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907598168,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907599251,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907600263,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907601291,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907602302,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907603383,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907604393,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907605468,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907606487,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907607516,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907608526,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907609561,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907610578,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907611769,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907612800,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907613827,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907614838,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907615917,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907616927,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907618010,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907619023,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907620099,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907621117,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907622150,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907623161,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907624243,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907625255,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907626328,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907627341,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907628377,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907629389,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907630473,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907631484,Anna,1435904316,828403345
,,,,,ServiceLog,,No data,1435907632562,Anna,1435904316,828403345
