C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,2193,Сретенский бульвар 3,,No data,1435912941094,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912941310,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912942394,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912943406,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912944480,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912945490,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912946529,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912947541,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912948625,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912949639,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912950677,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912951692,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912952719,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912953730,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912954814,Anna,1435909691,77603657
,,,,2194,Сретенский бульвар 4,,No data,1435912954863,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912955828,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912956897,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912957918,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912958988,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912959999,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912961072,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912962083,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912963111,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912964124,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912965192,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912966209,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912967287,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912968297,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912969371,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912970381,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912971460,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912972471,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912973548,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912974559,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912975640,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912976658,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912977729,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912978741,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912979818,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912980830,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912981918,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912982928,Anna,1435909691,77603657
,,,,,ServiceLog,,No data,1435912984008,Anna,1435909691,77603657
