C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,1533,Крестьянская застава 3,,No data,1435912380804,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912381359,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912382443,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912383454,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912384533,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912385544,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912386622,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912387632,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912388708,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912389717,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912390793,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912391803,Anna,1435909130,77603657
,,,,1534,Крестьянская застава 4,,No data,1435912392441,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912392881,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912393902,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912394980,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912395990,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912397071,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912398081,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912399165,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912400176,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912401249,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912402259,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912403338,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912404349,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912405422,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912406432,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912407465,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912408481,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912409571,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912410581,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912411662,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912412674,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912413764,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912414788,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912415863,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912416873,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912417956,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912418990,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912420077,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912421088,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912422162,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912423173,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912424202,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912425223,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912426261,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912427271,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912428351,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912429364,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912430396,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912431406,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912432489,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912433507,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912434587,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912435604,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912436681,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912437694,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912438773,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912439784,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912440865,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912441876,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912442931,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912443943,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912445012,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912446029,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912447125,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912448142,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912449219,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912450231,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912451305,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912452314,Anna,1435909130,77603657
,,,,,ServiceLog,,No data,1435912453373,Anna,1435909130,77603657
