C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,1613,Дубровка 3,,No data,1435912229440,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912230201,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912231210,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912232288,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912233298,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912234367,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912235379,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912236465,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912237475,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912238555,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912239564,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912240642,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912241652,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912242740,Anna,1435908980,77603657
,,,,1614,Дубровка 4,,No data,1435912242743,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912243750,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912244830,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912245839,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912246923,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912247941,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912249022,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912250034,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912251109,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912252121,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912253209,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912254220,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912255304,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912256314,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912257397,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912258407,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912259476,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912260486,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912261561,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912262571,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912263648,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912264659,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912265737,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912266749,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912267827,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912268837,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912269908,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912270918,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912271998,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912273025,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912274101,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912275111,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912276185,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912277198,Anna,1435908980,77603657
,,,,,ServiceLog,,No data,1435912278282,Anna,1435908980,77603657
