C4H10,CH4,CO,Humidity,ID,Name,Noise,Temperature,TimeStamp,User,race_id,session_id
,,,,1593,Марьино 3,,No data,1435911133936,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911134546,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911135621,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911136632,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911137668,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911138678,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911139753,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911140763,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911141834,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911142852,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911143932,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911144942,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911146021,Anna,1435907884,77603657
,,,,1594,Марьино 4,,No data,1435911146174,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911147035,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911148115,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911149124,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911150205,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911151214,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911152244,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911153261,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911154342,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911155353,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911156385,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911157403,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911158487,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911159495,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911160532,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911161542,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911162571,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911163589,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911164667,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911165677,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911166749,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911167759,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911168843,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911169851,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911170927,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911171936,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911173019,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911174031,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911175058,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911176068,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911177099,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911178108,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911179182,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911180192,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911181264,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911182275,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911183347,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911184358,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911185394,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911186403,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911187479,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911188487,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911189516,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911190526,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911191561,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911192577,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911193656,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911194665,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911195735,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911196744,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911197814,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911198829,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911199905,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911200918,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911201943,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911202953,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911204025,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911205036,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911206063,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911207073,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911208152,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911209168,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911210242,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911211255,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911212327,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911213337,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911214415,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911215427,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911216500,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911217512,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911218589,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911219599,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911220689,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911221700,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911222777,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911223787,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911224860,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911225872,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911226900,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911227909,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911228992,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911230005,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911231070,Anna,1435907884,77603657
,,,,,ServiceLog,,No data,1435911232082,Anna,1435907884,77603657
