ID;Name;inter;move;sequence;stationId;errorIndex
2163;Славянский бульвар 3;;;-1;;665657560
2164;Славянский бульвар 4;;;-1;;665657560
1651;Парк Победы (АПК) 1;;;-1;;665657560
1652;Парк Победы (АПК) 2;;;-1;;665657560
