ID;Name;inter;move;sequence;stationId;errorIndex
1183;Кузнецкий мост 3;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1191;Пушкинская 1;;;-1;;142851008
1192;Пушкинская 2;;;-1;;142851008
