ID;Name;inter;move;sequence;stationId;errorIndex
2323;Новоясеневская 3;;-1;;;977740721
2324;Новоясеневская 4;;-1;;;977740721
1081;Ясенево 1;;-1;;;977740721
1082;Ясенево 2;;-1;;;977740721
