ID;Name;inter;move;sequence;stationId;errorIndex
943;Сухаревская 3;;;-1;;302276583
943;Сухаревская 3;;;-1;;302276583
944;Сухаревская 4;;;-1;;302276583
944;Сухаревская 4;;;-1;;302276583
944;Сухаревская 4;;;-1;;302276583
944;Сухаревская 4;;;-1;;302276583
944;Сухаревская 4;;;-1;;302276583
932;Проспект Мира (КРЛ) 2;;;-1;;302276583
932;Проспект Мира (КРЛ) 2;;;-1;;302276583
