ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
993,Шаболовская 3,md,1418122143305,Raw,-2.669588,3.636633,8.308413,1418122143
,ServiceLog,md,1418122143923,Raw,-2.2882185,3.8273177,7.9270425,1418122143
,ServiceLog,md,1418122145024,Raw,-2.3699405,3.9771416,8.076866,1418122143
,ServiceLog,md,1418122146085,Raw,-2.1792557,4.0180025,7.9679036,1418122143
,ServiceLog,md,1418122147140,Raw,-2.0294318,4.2904096,7.9270425,1418122143
,ServiceLog,md,1418122148197,Raw,-2.2473574,3.9771416,8.880466,1418122143
,ServiceLog,md,1418122149228,Raw,-1.9477097,4.167826,8.308413,1418122143
,ServiceLog,md,1418122150247,Raw,-2.1383946,4.1269655,7.995144,1418122143
,ServiceLog,md,1418122151282,Raw,-2.2882185,4.0588636,8.076866,1418122143
,ServiceLog,md,1418122152367,Raw,-2.4789033,4.2904096,7.7363577,1418122143
,ServiceLog,md,1418122153428,Raw,-2.6014864,4.1269655,7.763598,1418122143
,ServiceLog,md,1418122154489,Raw,-2.4789033,4.671779,7.6546354,1418122143
994,Шаболовская 4,md,1418122154953,Raw,-2.8330324,4.508335,8.185829,1418122143
,ServiceLog,md,1418122155522,Raw,-2.0294318,5.202973,8.60806,1418122143
,ServiceLog,md,1418122156565,Raw,-0.40861043,3.3642259,8.349273,1418122143
,ServiceLog,md,1418122158174,Raw,-1.0623871,3.7455957,9.152874,1418122143
,ServiceLog,md,1418122159266,Raw,-2.9419951,4.780742,7.7363577,1418122143
,ServiceLog,md,1418122160331,Raw,-2.8330324,3.4731886,8.185829,1418122143
,ServiceLog,md,1418122161381,Raw,-3.13268,4.3176503,8.036005,1418122143
,ServiceLog,md,1418122162444,Raw,-2.982856,3.5957718,8.185829,1418122143
,ServiceLog,md,1418122163516,Raw,-0.87170225,2.0294318,8.921328,1418122143
,ServiceLog,md,1418122164575,Raw,-1.525479,4.0180025,9.384419,1418122143
,ServiceLog,md,1418122165615,Raw,-2.7921712,4.903325,9.384419,1418122143
,ServiceLog,md,1418122166677,Raw,-2.4789033,4.780742,6.9599977,1418122143
,ServiceLog,md,1418122167717,Raw,-2.2882185,4.862464,7.84532,1418122143
,ServiceLog,md,1418122168791,Raw,-0.44947147,2.5197644,8.648921,1418122143
,ServiceLog,md,1418122169884,Raw,-2.0294318,2.8602731,9.220976,1418122143
,ServiceLog,md,1418122170918,Raw,-2.7104492,5.8976107,6.537767,1418122143
,ServiceLog,md,1418122171953,Raw,-3.13268,6.3198414,7.2324047,1418122143
,ServiceLog,md,1418122173006,Raw,-2.0566726,3.255263,8.580819,1418122143
,ServiceLog,md,1418122174085,Raw,-2.4108016,4.2904096,8.539958,1418122143
,ServiceLog,md,1418122175160,Raw,-2.6423476,4.0588636,8.580819,1418122143
,ServiceLog,md,1418122176243,Raw,-2.8330324,3.636633,8.22669,1418122143
,ServiceLog,md,1418122177309,Raw,-1.8659877,2.4516625,7.3822284,1418122143
,ServiceLog,md,1418122178369,Raw,-3.173541,4.0861044,7.9679036,1418122143
,ServiceLog,md,1418122179424,Raw,-4.739881,3.8273177,8.076866,1418122143
,ServiceLog,md,1418122180488,Raw,-2.5606253,1.7978859,9.384419,1418122143
,ServiceLog,md,1418122181559,Raw,9.261836,1.0215261,0.7627395,1418122143
,ServiceLog,md,1418122182591,Raw,11.059722,-0.95342433,2.9419951,1418122143
,ServiceLog,md,1418122183651,Raw,9.874752,-0.8308412,2.7921712,1418122143
,ServiceLog,md,1418122184759,Raw,9.915613,-1.1441092,2.982856,1418122143
,ServiceLog,md,1418122185830,Raw,9.643207,-0.8036005,2.8330324,1418122143
,ServiceLog,md,1418122186885,Raw,9.030291,-0.95342433,2.5197644,1418122143
,ServiceLog,md,1418122187916,Raw,10.18802,-0.95342433,2.7104492,1418122143
,ServiceLog,md,1418122188957,Raw,9.956474,-1.1441092,2.8602731,1418122143
,ServiceLog,md,1418122190020,Raw,10.065437,-1.4437568,2.982856,1418122143
,ServiceLog,md,1418122191085,Raw,9.833891,-1.1849703,2.3290794,1418122143
,ServiceLog,md,1418122192140,Raw,9.452521,-1.293933,2.0566726,1418122143
,ServiceLog,md,1418122193200,Raw,10.256122,-1.0623871,2.2882185,1418122143
,ServiceLog,md,1418122194259,Raw,10.419566,-1.56634,2.6014864,1418122143
,ServiceLog,md,1418122195319,Raw,10.487668,-1.7161638,2.5606253,1418122143
