ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
193,Юго-Западная 3,md,1418138900387,Raw,-0.6401563,5.8567495,7.3549876,1418138900
,ServiceLog,md,1418138900907,Raw,-0.4903325,5.8567495,7.082581,1418138900
,ServiceLog,md,1418138901981,Raw,-0.4903325,5.5843425,7.6137743,1418138900
,ServiceLog,md,1418138903208,Raw,-0.3405087,5.5843425,7.3822284,1418138900
,ServiceLog,md,1418138904223,Raw,-0.53119355,5.47538,7.504812,1418138900
,ServiceLog,md,1418138905255,Raw,-0.10896278,5.8976107,7.2324047,1418138900
,ServiceLog,md,1418138906281,Raw,-0.4903325,5.6660647,7.572913,1418138900
,ServiceLog,md,1418138907310,Raw,-0.53119355,5.6660647,7.4639506,1418138900
,ServiceLog,md,1418138908336,Raw,-0.44947147,5.47538,7.5456724,1418138900
,ServiceLog,md,1418138909404,Raw,-0.10896278,5.434519,7.7363577,1418138900
,ServiceLog,md,1418138910464,Raw,-0.7218784,5.434519,7.5456724,1418138900
,ServiceLog,md,1418138911517,Raw,-0.44947147,5.202973,7.1915436,1418138900
194,Юго-Западная 4,md,1418138912278,Raw,-0.14982383,5.3119354,7.6137743,1418138900
,ServiceLog,md,1418138912554,Raw,-0.38136974,5.3527966,7.84532,1418138900
,ServiceLog,md,1418138913611,Raw,-1.1032481,6.0882955,6.006573,1418138900
,ServiceLog,md,1418138914641,Raw,-3.091819,6.2789803,6.851035,1418138900
,ServiceLog,md,1418138915695,Raw,0.10896278,3.2825038,8.921328,1418138900
,ServiceLog,md,1418138916833,Raw,0.10896278,3.8273177,8.730643,1418138900
,ServiceLog,md,1418138917863,Raw,-3.5549107,7.572913,5.1621118,1418138900
,ServiceLog,md,1418138918923,Raw,-2.2473574,5.7750273,6.238119,1418138900
,ServiceLog,md,1418138919960,Raw,-0.7627395,3.5549107,8.117727,1418138900
,ServiceLog,md,1418138920980,Raw,-2.3290794,5.09401,7.000859,1418138900
,ServiceLog,md,1418138922008,Raw,-1.9885708,5.1212506,6.891896,1418138900
,ServiceLog,md,1418138923054,Raw,-0.53119355,4.0588636,8.117727,1418138900
,ServiceLog,md,1418138924121,Raw,0.10896278,4.0861044,9.220976,1418138900
,ServiceLog,md,1418138925167,Raw,0.027240695,3.8954194,9.220976,1418138900
,ServiceLog,md,1418138926214,Raw,-0.0,4.167826,8.22669,1418138900
,ServiceLog,md,1418138927256,Raw,-0.0,2.8330324,8.185829,1418138900
,ServiceLog,md,1418138928286,Raw,-0.8308412,3.8681788,8.267551,1418138900
,ServiceLog,md,1418138929319,Raw,-1.334794,4.2495484,9.643207,1418138900
,ServiceLog,md,1418138930359,Raw,-0.7218784,4.0588636,8.60806,1418138900
,ServiceLog,md,1418138931388,Raw,-0.9125633,4.0588636,9.220976,1418138900
,ServiceLog,md,1418138932422,Raw,-0.5720546,3.8273177,9.956474,1418138900
,ServiceLog,md,1418138933488,Raw,-0.53119355,3.9771416,8.771504,1418138900
,ServiceLog,md,1418138934553,Raw,-0.6810174,2.3699405,9.261836,1418138900
,ServiceLog,md,1418138935586,Raw,-0.8308412,2.8330324,11.141444,1418138900
,ServiceLog,md,1418138936623,Raw,-2.0566726,3.6774938,8.798744,1418138900
,ServiceLog,md,1418138937664,Raw,-1.8659877,3.7864566,6.769313,1418138900
,ServiceLog,md,1418138938699,Raw,-0.6401563,3.6774938,8.22669,1418138900
,ServiceLog,md,1418138939757,Raw,-0.25878662,3.214402,8.921328,1418138900
,ServiceLog,md,1418138940787,Raw,-0.14982383,3.173541,8.798744,1418138900
,ServiceLog,md,1418138941839,Raw,-0.9942854,3.9362805,9.602345,1418138900
,ServiceLog,md,1418138942881,Raw,-0.7218784,3.3233647,9.193735,1418138900
,ServiceLog,md,1418138943924,Raw,-0.38136974,3.2825038,8.22669,1418138900
,ServiceLog,md,1418138944966,Raw,-0.5720546,4.0180025,9.41166,1418138900
,ServiceLog,md,1418138946006,Raw,-3.091819,6.1291566,6.851035,1418138900
,ServiceLog,md,1418138947051,Raw,-0.5720546,4.167826,9.220976,1418138900
,ServiceLog,md,1418138948100,Raw,-2.901134,5.3936577,8.771504,1418138900
,ServiceLog,md,1418138949237,Raw,-0.40861043,3.091819,9.112013,1418138900
,ServiceLog,md,1418138950286,Raw,-0.40861043,3.8954194,6.932757,1418138900
,ServiceLog,md,1418138951332,Raw,-0.29964766,1.7570249,8.880466,1418138900
,ServiceLog,md,1418138952399,Raw,-0.0,2.2882185,10.419566,1418138900
,ServiceLog,md,1418138953431,Raw,0.14982383,3.7455957,8.730643,1418138900
,ServiceLog,md,1418138954550,Raw,0.19068487,3.8681788,7.3822284,1418138900
,ServiceLog,md,1418138955893,Raw,0.95342433,2.6014864,8.730643,1418138900
,ServiceLog,md,1418138956957,Raw,0.4903325,2.5197644,7.2324047,1418138900
,ServiceLog,md,1418138958013,Raw,-0.8036005,3.636633,8.962189,1418138900
,ServiceLog,md,1418138959069,Raw,-0.44947147,3.9771416,10.024576,1418138900
,ServiceLog,md,1418138961187,Raw,-0.61291564,4.399372,9.833891,1418138900
,ServiceLog,md,1418138962558,Raw,0.25878662,3.3233647,10.18802,1418138900
,ServiceLog,md,1418138963601,Raw,0.5720546,3.8681788,8.158588,1418138900
,ServiceLog,md,1418138964662,Raw,0.87170225,3.636633,8.458236,1418138900
,ServiceLog,md,1418138965688,Raw,-0.027240695,3.7047346,7.6546354,1418138900
,ServiceLog,md,1418138966741,Raw,0.38136974,4.399372,9.071152,1418138900
,ServiceLog,md,1418138967788,Raw,-0.9125633,3.9771416,8.839605,1418138900
,ServiceLog,md,1418138968822,Raw,-0.21792556,2.6423476,8.648921,1418138900
,ServiceLog,md,1418138969862,Raw,-0.61291564,3.7455957,8.3765135,1418138900
,ServiceLog,md,1418138970892,Raw,-0.027240695,4.930566,7.4230895,1418138900
,ServiceLog,md,1418138971928,Raw,-0.29964766,4.671779,7.3822284,1418138900
,ServiceLog,md,1418138972961,Raw,-0.06810174,4.862464,7.5456724,1418138900
,ServiceLog,md,1418138974051,Raw,0.25878662,3.6774938,7.9270425,1418138900
,ServiceLog,md,1418138975088,Raw,-0.25878662,3.7047346,7.84532,1418138900
,ServiceLog,md,1418138976136,Raw,-0.10896278,4.971427,9.997335,1418138900
,ServiceLog,md,1418138977176,Raw,-0.8036005,4.0861044,9.80665,1418138900
,ServiceLog,md,1418138978209,Raw,0.14982383,3.4731886,9.643207,1418138900
,ServiceLog,md,1418138979248,Raw,1.56634,3.6774938,8.185829,1418138900
,ServiceLog,md,1418138980279,Raw,0.4903325,4.0588636,8.962189,1418138900
,ServiceLog,md,1418138981324,Raw,0.5720546,2.982856,10.378705,1418138900
,ServiceLog,md,1418138982353,Raw,0.4903325,3.7864566,8.580819,1418138900
,ServiceLog,md,1418138983411,Raw,-1.7161638,4.671779,7.1915436,1418138900
,ServiceLog,md,1418138984459,Raw,-0.027240695,3.9362805,7.804459,1418138900
,ServiceLog,md,1418138985525,Raw,-0.7218784,3.5549107,8.267551,1418138900
,ServiceLog,md,1418138986578,Raw,-1.607201,3.9771416,9.220976,1418138900
,ServiceLog,md,1418138987614,Raw,-0.87170225,3.8954194,8.308413,1418138900
,ServiceLog,md,1418138988649,Raw,-0.9125633,4.0861044,7.6137743,1418138900
,ServiceLog,md,1418138989679,Raw,-0.53119355,1.2258313,8.267551,1418138900
,ServiceLog,md,1418138990717,Raw,0.06810174,-0.14982383,8.458236,1418138900
,ServiceLog,md,1418138991747,Raw,0.10896278,1.4437568,9.575105,1418138900
,ServiceLog,md,1418138992774,Raw,0.21792556,3.2825038,9.384419,1418138900
,ServiceLog,md,1418138993807,Raw,-0.95342433,3.0645783,10.678352,1418138900
,ServiceLog,md,1418138994888,Raw,0.53119355,3.2825038,9.220976,1418138900
,ServiceLog,md,1418138995948,Raw,0.61291564,2.9419951,9.152874,1418138900
,ServiceLog,md,1418138996963,Raw,0.9942854,2.7921712,9.493382,1418138900
,ServiceLog,md,1418138997998,Raw,0.6401563,2.669588,9.220976,1418138900
,ServiceLog,md,1418138999031,Raw,0.9942854,2.2201166,9.220976,1418138900
,ServiceLog,md,1418139000096,Raw,2.0294318,2.0566726,8.771504,1418138900
,ServiceLog,md,1418139001129,Raw,0.7218784,1.9477097,9.874752,1418138900
,ServiceLog,md,1418139002180,Raw,0.87170225,1.484618,8.349273,1418138900
,ServiceLog,md,1418139003228,Raw,0.9942854,1.4437568,8.60806,1418138900
,ServiceLog,md,1418139004263,Raw,-0.21792556,2.9419951,8.771504,1418138900
,ServiceLog,md,1418139005293,Raw,-0.87170225,3.091819,8.989429,1418138900
,ServiceLog,md,1418139006344,Raw,-0.4903325,3.636633,8.349273,1418138900
,ServiceLog,md,1418139007440,Raw,-1.253072,3.0237172,8.648921,1418138900
,ServiceLog,md,1418139008471,Raw,-0.6810174,3.214402,8.267551,1418138900
,ServiceLog,md,1418139009535,Raw,-0.06810174,3.7047346,8.308413,1418138900
,ServiceLog,md,1418139010794,Raw,-0.06810174,3.173541,7.9270425,1418138900
,ServiceLog,md,1418139011857,Raw,0.06810174,2.901134,8.349273,1418138900
,ServiceLog,md,1418139012897,Raw,-0.29964766,3.13268,9.030291,1418138900
,ServiceLog,md,1418139013978,Raw,-0.8036005,2.5606253,9.874752,1418138900
,ServiceLog,md,1418139015549,Raw,-0.8308412,3.405087,8.458236,1418138900
,ServiceLog,md,1418139016585,Raw,-0.9942854,3.0237172,9.643207,1418138900
,ServiceLog,md,1418139017622,Raw,0.21792556,3.0645783,9.261836,1418138900
,ServiceLog,md,1418139018680,Raw,0.19068487,3.2825038,9.261836,1418138900
,ServiceLog,md,1418139019780,Raw,0.10896278,2.8602731,9.493382,1418138900
,ServiceLog,md,1418139020850,Raw,1.1032481,1.8659877,9.220976,1418138900
,ServiceLog,md,1418139021941,Raw,1.1032481,2.0294318,9.193735,1418138900
,ServiceLog,md,1418139023026,Raw,0.9125633,2.7104492,8.798744,1418138900
,ServiceLog,md,1418139024065,Raw,0.3405087,3.173541,8.989429,1418138900
,ServiceLog,md,1418139025156,Raw,0.3405087,1.8387469,8.962189,1418138900
,ServiceLog,md,1418139026189,Raw,1.0623871,2.0566726,8.880466,1418138900
,ServiceLog,md,1418139027252,Raw,1.0215261,1.8659877,9.220976,1418138900
,ServiceLog,md,1418139028329,Raw,0.87170225,1.4437568,9.452521,1418138900
,ServiceLog,md,1418139029394,Raw,1.4437568,2.7921712,9.071152,1418138900
,ServiceLog,md,1418139030496,Raw,0.9942854,2.7513103,8.921328,1418138900
,ServiceLog,md,1418139031555,Raw,1.2258313,2.8602731,9.030291,1418138900
181,Проспект Вернадского 1,md,1418139032436,Raw,0.9125633,2.7513103,9.112013,1418138900
,ServiceLog,md,1418139032627,Raw,0.8308412,2.7513103,9.384419,1418138900
,ServiceLog,md,1418139033707,Raw,1.0215261,3.091819,9.071152,1418138900
,ServiceLog,md,1418139034764,Raw,1.0215261,2.982856,8.989429,1418138900
,ServiceLog,md,1418139035905,Raw,1.1849703,2.669588,8.798744,1418138900
,ServiceLog,md,1418139036945,Raw,2.0294318,1.56634,9.152874,1418138900
,ServiceLog,md,1418139038033,Raw,2.0566726,2.1383946,8.989429,1418138900
,ServiceLog,md,1418139039115,Raw,2.2882185,2.8330324,8.689782,1418138900
,ServiceLog,md,1418139040197,Raw,1.2258313,1.1032481,9.684067,1418138900
,ServiceLog,md,1418139041264,Raw,2.1383946,2.4108016,9.112013,1418138900
,ServiceLog,md,1418139042336,Raw,1.6344417,3.2825038,8.648921,1418138900
,ServiceLog,md,1418139043388,Raw,1.3756552,2.5606253,8.962189,1418138900
,ServiceLog,md,1418139044468,Raw,0.95342433,1.56634,9.493382,1418138900
,ServiceLog,md,1418139045529,Raw,1.56634,2.982856,8.771504,1418138900
