ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1362,Савеловская 2,md,1418116180885,Raw,-0.7627395,3.4731886,8.689782
,ServiceLog,md,1418116181551,Raw,-2.1792557,1.7978859,8.771504
,ServiceLog,md,1418116182594,Raw,-1.607201,2.4108016,9.112013
,ServiceLog,md,1418116183663,Raw,-1.525479,2.5197644,8.880466
,ServiceLog,md,1418116184713,Raw,-1.1032481,3.214402,8.771504
,ServiceLog,md,1418116185760,Raw,-1.1032481,3.2825038,8.689782
,ServiceLog,md,1418116186846,Raw,-1.1441092,3.3233647,8.771504
,ServiceLog,md,1418116187920,Raw,-0.9125633,3.3642259,8.839605
,ServiceLog,md,1418116189000,Raw,-1.1032481,3.3642259,8.730643
,ServiceLog,md,1418116190084,Raw,-1.0215261,3.405087,8.798744
,ServiceLog,md,1418116191142,Raw,-1.1441092,3.445948,8.689782
,ServiceLog,md,1418116192199,Raw,-1.0623871,3.4731886,8.771504
,ServiceLog,md,1418116193258,Raw,-1.0623871,3.445948,8.730643
,ServiceLog,md,1418116194348,Raw,-1.0623871,3.5549107,8.60806
,ServiceLog,md,1418116195417,Raw,-1.1032481,3.636633,8.689782
,ServiceLog,md,1418116196506,Raw,-1.0623871,3.6774938,8.580819
,ServiceLog,md,1418116197585,Raw,-1.1032481,3.636633,8.580819
,ServiceLog,md,1418116198648,Raw,-1.1441092,3.7047346,8.60806
,ServiceLog,md,1418116199935,Raw,-1.0623871,3.7047346,8.60806
,ServiceLog,md,1418116200976,Raw,-1.0623871,3.7455957,8.580819
,ServiceLog,md,1418116202035,Raw,-1.1032481,3.7047346,8.648921
,ServiceLog,md,1418116203063,Raw,-1.1441092,3.636633,8.60806
,ServiceLog,md,1418116204135,Raw,-1.0623871,3.636633,8.580819
,ServiceLog,md,1418116205160,Raw,-1.0623871,3.6774938,8.60806
,ServiceLog,md,1418116206235,Raw,-1.0623871,3.6774938,8.60806
,ServiceLog,md,1418116207293,Raw,-0.6401563,3.3642259,8.839605
1363,Савеловская 3,md,1418116208020,Raw,-0.25878662,3.6774938,8.60806
