ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
153,Спортивная 3,User1,1435814893657,Raw,-0.313268,2.6968288,10.419566,350.68994,-14.92083,-6.440841,4.08,0.3032946,0.12217305,0.053145275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814894551,Raw,0.10896278,2.7104492,9.861132,346.68848,-14.974041,-2.8812158,12.12,-0.0070249503,0.0580322,-0.058948494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814895605,Raw,-0.10896278,2.506144,9.833891,351.76044,-14.404703,-0.9709643,10.32,0.042455133,0.01863139,0.003970624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814896656,Raw,-0.06810174,2.5333846,10.024576,351.95105,-14.628179,-0.53509027,9.719999,-0.03970624,0.01038471,-0.002443461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814897711,Raw,-0.21792556,2.7104492,9.929234,353.3535,-14.344502,-0.20051771,8.22,-0.07941248,-0.009773844,-0.038179077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814898757,Raw,0.6946377,2.6559677,9.942854,350.341,-14.694757,0.49414247,10.92,-0.24373524,0.09437868,-0.11301007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814899817,Raw,-0.313268,2.506144,9.970095,351.85233,-14.447397,-0.120377176,14.46,-0.014660766,-0.024129177,0.03970624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814900853,Raw,-0.35412905,2.465283,9.997335,354.4191,-14.447797,-0.14304549,9.36,0.12583824,-0.024740042,0.0693332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814901896,Raw,-0.12258313,2.4244218,10.010956,350.69046,-14.619337,-0.4486407,15.059999,0.04062254,-0.06047566,-0.049785517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814902964,Raw,0.14982383,2.3971813,9.970095,352.26984,-14.44292,-0.22997293,10.92,-0.01740966,-0.0036651916,0.04550946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814904015,Raw,-0.3949901,2.3971813,9.302697,353.88614,-14.4559355,-1.0380076,9.179999,-0.058643065,0.025045475,0.089491755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814905079,Raw,-0.46309182,2.506144,9.629586,355.62198,-14.775487,-1.6330447,6.12,0.06872234,0.0027488936,0.011301007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
,ServiceLog,User1,1435814906128,Raw,-0.6537767,2.7240696,9.438901,357.34302,-15.598976,-2.621428,2.28,0.095294975,0.12767084,-0.08307768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
154,Спортивная 4,User1,1435814906221,Raw,-0.50395286,2.73769,9.547864,358.1447,-15.990373,-2.802257,1.5,0.16554448,0.09010262,0.01160644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435814893
