ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
373,Аэропорт 3,Andrey,1435847562801,Raw,-0.3949901,3.13268,10.051817,259.18073,-17.156044,-5.852387,27.18,-0.47311515,0.21991149,-0.11636983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847562969,Raw,0.24516626,2.9283748,10.024576,250.0936,-17.366478,-6.7120175,20.76,-0.022602014,0.111177474,0.020158553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847564001,Raw,-0.44947147,3.3778462,9.534244,218.23412,-17.824034,-5.2939796,10.679999,-0.08155051,0.11209377,0.09285152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847565070,Raw,-1.0079057,3.13268,9.956474,232.53871,-17.755692,-4.8842664,17.699999,0.04642576,0.04550946,0.064446285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847566275,Raw,-1.293933,3.091819,9.738548,208.87402,-17.73031,-3.232632,10.32,-0.0125227375,-0.0143553335,-0.13927728,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847567322,Raw,-1.2122109,2.982856,10.242501,200.62273,-17.147022,-3.2195992,10.559999,0.07788532,-0.002443461,0.12492194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847568352,Raw,-0.47671217,3.1599207,9.670447,189.71103,-17.946997,-2.876251,5.16,-0.041233405,0.059864793,0.04184427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847569386,Raw,-0.9670447,2.9964764,9.929234,189.88292,-17.663366,-4.192309,7.2599998,-0.06841691,-0.01740966,0.054061573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847570481,Raw,-1.2394516,2.9147544,9.684067,198.07414,-17.556976,-5.750588,11.28,0.015577064,-0.00030543262,0.044898596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847571609,Raw,-1.5390993,2.8602731,9.643207,204.62923,-16.900663,-6.7875986,16.44,-0.01038471,0.014049901,-0.044593163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847572655,Raw,-1.2258313,2.982856,9.384419,206.3323,-17.39245,-6.583571,17.039999,0.03604105,-0.03145956,0.028710667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847573774,Raw,-1.2258313,2.9964764,9.438901,205.86282,-17.594439,-6.6892853,18.3,0.042760566,-0.02107485,-0.011301007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
374,Аэропорт 4,Andrey,1435847574682,Raw,-1.2803127,3.13268,10.051817,204.17706,-18.057734,-7.4109387,16.02,0.01863139,0.05100725,0.022296581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847574863,Raw,-1.3756552,3.0645783,8.921328,211.33177,-18.68484,-7.8785253,21.539999,0.108123146,-0.025350908,0.02565634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847575883,Raw,-1.4573772,3.2688835,9.847511,210.459,-18.949104,-7.984878,16.44,-0.05589417,0.02076942,0.07727446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847576918,Raw,-1.6480621,3.2961242,10.310603,28.60187,-20.39372,-7.3080626,-37.8,0.24373524,-0.043982297,-0.20250183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847577942,Raw,-1.2666923,3.800077,9.125633,5.120352,-20.744488,-7.095419,-0.84,0.051923547,-0.01160644,0.0720821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847578996,Raw,-1.1168685,3.5957718,9.615966,1.0756496,-19.310516,-6.678969,2.82,-0.0888809,0.0033597588,0.11026118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847580075,Raw,-1.334794,3.0645783,9.765789,2.7060277,-18.835768,-7.9434032,0.12,-0.11942416,-0.03970624,-0.038179077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847581130,Raw,-1.334794,2.8875136,10.3242235,3.250102,-17.13503,-8.149935,-1.1999999,0.0983493,-0.017715093,-0.03023783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847582196,Raw,-1.4165162,3.7864566,9.425281,5.0377626,-22.423403,-7.0183325,-5.4,0.754724,-0.5720753,1.1539245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847583286,Raw,0.095342435,3.2007818,9.071152,343.29443,-18.459007,-2.0117595,25.619999,-0.23579398,0.32620203,0.3631594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847584297,Raw,0.8036005,2.0566726,8.090487,350.36618,-12.703019,3.7962513,14.94,0.35246924,0.23243423,0.062308256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847585323,Raw,0.095342435,2.3971813,9.80665,349.10446,-14.166412,-1.110408,16.8,-0.14508049,0.04886922,-0.04520403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847586344,Raw,1.293933,1.4437568,10.242501,345.80643,-11.734246,8.210617,21.779999,0.25961772,-0.6010914,0.005497787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847587382,Raw,1.1849703,2.9556155,9.479762,346.03378,-18.74798,5.8877754,16.619999,-0.09132435,0.080634214,0.015882496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847588433,Raw,1.1168685,3.5821514,9.152874,343.01236,-20.827414,7.1957736,16.56,0.009162978,-0.05222898,-0.05497787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847589443,Raw,-0.92618364,3.5412905,9.697687,348.3663,-21.11901,-5.9417205,15.12,0.062002823,-0.018325957,-0.03390302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847590469,Raw,-0.55843425,3.3642259,9.615966,341.39462,-19.982782,-3.7576618,20.1,0.06841691,-0.043066,-0.042455133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847591531,Raw,-0.61291564,3.568531,10.092678,345.24918,-19.687342,-3.737515,16.5,0.017715093,-0.03634648,-0.064446285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847592575,Raw,-0.4903325,3.3097446,9.833891,348.94196,-19.573227,-2.6162913,11.099999,-0.10995574,0.011911872,-0.023518313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847593605,Raw,-0.5720546,3.4187074,9.438901,349.4496,-19.15063,-3.203268,10.0199995,-0.07269296,-0.002443461,-0.0018325958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847594649,Raw,-0.55843425,3.1463003,9.057531,344.17172,-18.67051,-2.7803974,17.16,-0.07574729,-0.004886922,0.0036651916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847595691,Raw,-0.6401563,3.445948,9.670447,345.1077,-19.024986,-3.193924,14.7,-0.042760566,0.053145275,-0.03573562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847596749,Raw,-0.47671217,3.445948,9.466142,340.3175,-20.110699,-3.4110785,16.92,0.009468411,-0.034208454,-0.10293079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847597819,Raw,-0.5720546,3.800077,9.466142,344.987,-20.491697,-3.4280708,13.44,-0.041233405,0.05100725,0.067500606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847598883,Raw,-0.5720546,3.2416427,10.256122,332.70782,-19.152393,-3.8198948,18.72,-0.10170906,0.0030543262,0.011911872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847599955,Raw,-0.7491191,3.1599207,10.160779,329.95438,-18.713598,-4.5936995,18.72,0.18173242,-0.09621128,-0.03604105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847601002,Raw,-0.8580819,3.6774938,9.656827,325.55618,-19.050282,-4.6535716,21.72,0.002443461,0.01863139,-0.03604105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847602049,Raw,-0.7082581,3.3506055,8.989429,333.0187,-19.124613,-3.8831725,17.1,-0.10934488,0.06872234,0.023518313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847603080,Raw,-0.9670447,3.2007818,9.765789,330.06033,-18.57737,-4.1962414,22.74,-0.033292156,-0.034513887,-0.030848695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847604114,Raw,-1.1032481,3.1190596,10.256122,332.47955,-18.444374,-5.261374,19.74,0.032070424,-0.035430185,-0.051618114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847605224,Raw,-1.253072,3.5412905,9.697687,327.21085,-18.79874,-6.067516,23.039999,-0.0030543262,0.0571159,-0.021685716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847606270,Raw,-1.0896279,3.3233647,9.01667,319.29385,-19.547064,-5.692495,26.519999,-0.019242255,-0.027488936,-0.013133603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847607309,Raw,-0.9125633,2.8330324,8.880466,320.73596,-19.048038,-5.9028964,26.039999,0.18967366,-0.02107485,0.0012217305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847608418,Raw,-1.0215261,3.4731886,9.507003,323.09537,-19.182571,-5.251235,24.779999,0.01985312,-0.0067195175,0.10048734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847609458,Raw,-0.8308412,3.6230125,9.316318,324.63965,-19.805542,-5.5215845,24.0,-0.06383542,0.065973446,0.006414085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
,ServiceLog,Andrey,1435847610537,Raw,-0.8308412,3.1599207,8.962189,323.82416,-19.280798,-4.6340513,29.82,-0.09712757,-0.020463986,0.0290161,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435847562
