ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
182,Проспект Вернадского 2,md,1418136594873,Raw,0.29964766,3.9771416,8.3765135
,ServiceLog,md,1418136595862,Raw,0.06810174,3.13268,8.989429
,ServiceLog,md,1418136596890,Raw,-0.06810174,3.5140498,8.730643
,ServiceLog,md,1418136597924,Raw,-1.0215261,3.3233647,8.880466
,ServiceLog,md,1418136598959,Raw,-0.5720546,5.47538,7.6546354
,ServiceLog,md,1418136600002,Raw,1.4437568,4.2086873,7.9270425
,ServiceLog,md,1418136601025,Raw,0.21792556,3.8954194,8.989429
,ServiceLog,md,1418136602364,Raw,0.5720546,5.1212506,9.575105
,ServiceLog,md,1418136603390,Raw,1.9885708,4.167826,6.347082
,ServiceLog,md,1418136604781,Raw,0.6401563,4.630918,8.539958
,ServiceLog,md,1418136605804,Raw,1.1032481,4.4810944,8.117727
,ServiceLog,md,1418136606824,Raw,0.95342433,4.3176503,7.9679036
,ServiceLog,md,1418136607860,Raw,1.293933,4.0861044,8.158588
,ServiceLog,md,1418136608899,Raw,0.8308412,4.440233,8.3765135
,ServiceLog,md,1418136609955,Raw,0.9942854,4.2086873,8.499097
,ServiceLog,md,1418136611061,Raw,0.9125633,4.2086873,8.117727
,ServiceLog,md,1418136612104,Raw,1.0623871,4.0861044,8.267551
,ServiceLog,md,1418136613134,Raw,1.1849703,4.0861044,8.417375
,ServiceLog,md,1418136614167,Raw,1.4165162,3.9362805,8.580819
,ServiceLog,md,1418136615227,Raw,0.9942854,4.2904096,8.185829
,ServiceLog,md,1418136616263,Raw,1.2258313,4.2086873,8.349273
,ServiceLog,md,1418136617302,Raw,1.1441092,4.2086873,8.308413
,ServiceLog,md,1418136618331,Raw,1.4165162,4.0180025,8.458236
183,Проспект Вернадского 3,md,1418136619185,Raw,1.8387469,4.971427,8.076866
