ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
993,Шаболовская 3,Andrey,1435916076403,Raw,-0.12258313,1.96133,10.256122,222.64575,-13.115253,-3.4151485,28.26,0.12370021,0.105068825,0.093462385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916076911,Raw,0.19068487,2.0158114,10.051817,223.50836,-11.960727,-2.0884056,27.96,-0.062308256,-0.03940081,0.007941248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916077942,Raw,0.040861044,2.0566726,9.874752,224.97467,-12.233385,-0.32881728,28.14,0.02076942,0.042760566,0.011301007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916078976,Raw,-0.06810174,1.96133,9.847511,230.69087,-11.393992,-0.055774894,32.52,0.058337633,0.009162978,0.02565634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916080003,Raw,-0.14982383,2.2201166,9.901993,232.85556,-12.483901,-0.60915315,30.24,0.02107485,0.016187929,0.0009162979,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916081052,Raw,0.05448139,2.002191,9.833891,210.81761,-12.112372,0.36715418,19.8,-0.051923547,-0.004886922,-0.040011674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916082127,Raw,-0.19068487,2.083913,9.752169,180.47559,-11.402187,-0.13643393,-0.17999999,0.008246681,0.014049901,-0.04153884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916083169,Raw,-0.16344418,1.8659877,9.997335,175.37842,-11.329783,-0.13822766,-4.62,0.0125227375,-0.063224554,-0.047647487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916084216,Raw,-0.24516626,2.3018389,9.343558,185.16635,-12.050267,-0.39351943,5.58,-0.06291912,0.005192355,-0.06719518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916085263,Raw,-0.095342435,2.192876,9.779409,182.84105,-12.1855955,-0.43993714,1.9799999,-0.0106901415,-0.08857546,-0.037873644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916086301,Raw,-0.35412905,2.4244218,10.051817,182.58537,-12.994895,-0.9659581,1.68,-0.0125227375,0.014660766,-0.022296581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916087365,Raw,-0.29964766,2.4244218,10.065437,186.8432,-12.981654,-2.0860868,3.48,0.013744468,0.057726767,-0.011911872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916088496,Raw,-0.3949901,2.2609777,9.452521,181.69508,-13.100965,-2.5930903,0.59999996,0.0061086523,0.02076942,-0.0027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
994,Шаболовская 4,Andrey,1435916088860,Raw,-0.3949901,2.6287272,10.147159,183.74036,-13.479158,-2.4669678,1.68,-0.015271631,-0.052534413,0.029626964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916089548,Raw,-0.8036005,2.506144,9.929234,195.053,-14.557619,-3.8481128,12.96,0.004276057,0.64568454,0.048258353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916090597,Raw,-0.3405087,0.25878662,9.929234,192.04988,-2.9379861,-2.7787497,7.2,-0.5839872,-0.063224554,0.099571034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916091623,Raw,-0.7354988,0.939804,10.54215,201.46622,-6.653335,-4.6149683,8.58,-0.053450707,0.038789943,0.040011674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916092688,Raw,-1.334794,1.7706453,9.915613,228.68826,-8.09662,-9.218144,10.559999,-0.01160644,0.16126843,0.006414085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916093742,Raw,-1.6889231,1.5118586,10.119919,246.14926,-9.399205,-10.278525,0.84,-0.13805555,-0.112399206,-0.027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916094760,Raw,-1.607201,1.7842655,9.970095,262.67462,-10.849257,-10.804242,4.38,0.112399206,-0.2938262,-0.058643065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916095778,Raw,-1.9477097,2.6423476,9.942854,230.4504,-16.20023,-11.53498,10.62,-0.052534413,-0.17562376,-0.086132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916096794,Raw,-1.7706453,2.969236,8.975809,222.82663,-17.048637,-12.22446,7.56,0.07666359,0.23090707,-0.14355333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916097810,Raw,-1.293933,2.192876,8.717023,228.9545,-13.347297,-8.980966,9.3,-0.058643065,0.022907447,0.12156218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916098856,Raw,-1.1713499,2.383561,10.119919,230.22816,-13.852138,-6.4536767,11.94,-0.15118915,0.108123146,-0.009468411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
,ServiceLog,Andrey,1435916099897,Raw,-1.0215261,2.315459,9.479762,231.43997,-13.344725,-6.084913,16.8,0.09743301,0.09468412,0.015577064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244724959,1435916076
