ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
153,Спортивная 3,md,1418139589938,Raw,1.3756552,6.769313,6.510526,1418139589
,ServiceLog,md,1418139590649,Raw,1.2258313,6.469665,6.428804,1418139589
,ServiceLog,md,1418139591677,Raw,1.0623871,6.469665,6.578628,1418139589
,ServiceLog,md,1418139592736,Raw,0.95342433,6.3879433,6.578628,1418139589
,ServiceLog,md,1418139593800,Raw,0.5720546,6.66035,6.810174,1418139589
,ServiceLog,md,1418139594866,Raw,-0.14982383,6.238119,7.04172,1418139589
,ServiceLog,md,1418139595941,Raw,-0.10896278,5.965712,7.1915436,1418139589
,ServiceLog,md,1418139596752,Raw,-0.06810174,5.3527966,7.5456724,1418139589
,ServiceLog,md,1418139597008,Raw,-0.38136974,5.3119354,7.6137743,1418139589
,ServiceLog,md,1418139597874,Raw,0.3405087,5.8567495,7.2324047,1418139589
,ServiceLog,md,1418139598916,Raw,0.21792556,5.7341666,7.3549876,1418139589
,ServiceLog,md,1418139599943,Raw,0.5720546,5.7341666,7.082581,1418139589
,ServiceLog,md,1418139600965,Raw,0.38136974,5.7341666,7.2324047,1418139589
,ServiceLog,md,1418139601992,Raw,0.25878662,5.706926,7.1506824,1418139589
,ServiceLog,md,1418139603031,Raw,0.4903325,5.5434813,7.5456724,1418139589
,ServiceLog,md,1418139604047,Raw,0.21792556,5.6252036,7.6954966,1418139589
,ServiceLog,md,1418139605072,Raw,0.7218784,5.5843425,7.5456724,1418139589
154,Спортивная 4,md,1418139605617,Raw,0.14982383,5.3936577,7.4639506,1418139589
,ServiceLog,md,1418139606113,Raw,0.38136974,5.284695,7.504812,1418139589
,ServiceLog,md,1418139607174,Raw,-0.19068487,6.238119,7.1915436,1418139589
,ServiceLog,md,1418139608223,Raw,-0.14982383,5.1212506,7.4230895,1418139589
,ServiceLog,md,1418139609428,Raw,0.5720546,5.012288,7.5456724,1418139589
,ServiceLog,md,1418139610461,Raw,0.14982383,5.7750273,7.4639506,1418139589
,ServiceLog,md,1418139611504,Raw,1.6344417,5.053149,7.7363577,1418139589
,ServiceLog,md,1418139612538,Raw,1.525479,4.3176503,8.308413,1418139589
,ServiceLog,md,1418139613569,Raw,0.6401563,4.399372,7.6546354,1418139589
,ServiceLog,md,1418139614596,Raw,-0.06810174,4.8216033,7.504812,1418139589
,ServiceLog,md,1418139615625,Raw,-0.0,4.930566,7.6137743,1418139589
,ServiceLog,md,1418139616661,Raw,-0.25878662,5.3119354,7.9270425,1418139589
,ServiceLog,md,1418139617696,Raw,-0.10896278,5.1212506,7.6137743,1418139589
,ServiceLog,md,1418139618738,Raw,-0.10896278,5.243834,7.6137743,1418139589
,ServiceLog,md,1418139619924,Raw,-1.4165162,5.202973,6.3198414,1418139589
,ServiceLog,md,1418139620989,Raw,0.5720546,5.284695,8.349273,1418139589
,ServiceLog,md,1418139622024,Raw,0.19068487,4.8216033,7.84532,1418139589
,ServiceLog,md,1418139623042,Raw,-0.53119355,6.006573,7.000859,1418139589
,ServiceLog,md,1418139624277,Raw,0.38136974,5.3936577,8.22669,1418139589
,ServiceLog,md,1418139625343,Raw,-0.3405087,5.3527966,8.267551,1418139589
,ServiceLog,md,1418139626385,Raw,0.38136974,5.1212506,7.6137743,1418139589
