ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
1203,Баррикадная 3,md,1425979624051,Raw,-0.29964766,6.0474343,7.273266,280.0,-39.0,-1.0,52.625,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979624431,Raw,-0.21792556,5.47538,7.572913,280.0,-35.0,-1.0,51.4375,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979625486,Raw,0.06810174,5.3119354,7.6954966,287.0,-34.0,-0.0,43.875,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979626559,Raw,0.25878662,5.6660647,7.4639506,288.0,-37.0,1.0,53.75,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979627580,Raw,-0.38136974,5.8567495,7.6546354,303.0,-37.0,-2.0,33.875,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979628595,Raw,-0.21792556,5.012288,8.349273,290.0,-30.0,-1.0,35.8125,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979629640,Raw,0.027240695,5.3936577,7.84532,290.0,-34.0,-0.0,37.1875,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979630675,Raw,-0.21792556,6.006573,7.84532,303.0,-37.0,-1.0,42.0,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979631699,Raw,0.10896278,4.903325,7.8861814,302.0,-31.0,-0.0,41.6875,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979632749,Raw,0.40861043,4.971427,7.7363577,298.0,-32.0,1.0,50.75,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979633787,Raw,-0.14982383,5.243834,8.076866,298.0,-33.0,-0.0,51.5,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979634853,Raw,0.25878662,5.09401,7.6546354,293.0,-34.0,1.0,60.8125,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
1204,Баррикадная 4,md,1425979635637,Raw,0.21792556,5.1621118,8.117727,291.0,-33.0,-0.0,57.375,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979635921,Raw,0.25878662,4.5900574,7.9679036,289.0,-29.0,1.0,57.875,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979636953,Raw,1.7570249,5.1621118,6.932757,290.0,-35.0,11.0,56.0,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979638008,Raw,2.2473574,4.630918,7.5456724,286.0,-30.0,14.0,47.8125,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979639030,Raw,-0.3405087,5.1212506,9.071152,286.0,-29.0,-1.0,71.4375,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979640083,Raw,-0.25878662,4.2904096,8.417375,286.0,-27.0,-1.0,80.375,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979641181,Raw,0.29964766,4.0180025,7.763598,282.0,-27.0,1.0,93.375,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979642215,Raw,-0.6810174,4.0180025,8.798744,280.0,-24.0,-4.0,90.4375,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979643243,Raw,-0.87170225,4.903325,8.267551,279.0,-30.0,-5.0,91.25,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
,ServiceLog,md,1425979644262,Raw,-1.6344417,4.0588636,9.112013,279.0,-23.0,-9.0,101.25,0.0,0.0,0.0,55.77175526,37.61761072,177.300003052,7.0,1.0,172.6,1425979624
