ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
992,Шаболовская 2,md,1417172852995,Raw,-1.0215261,5.5434813,7.2324047,1417172752
,ServiceLog,md,1417172853052,Raw,-0.7218784,5.8976107,7.1915436,1417172752
,ServiceLog,md,1417172854071,Raw,-1.607201,8.798744,-2.9419951,1417172752
,ServiceLog,md,1417172855116,Raw,-2.901134,9.193735,1.0215261,1417172752
,ServiceLog,md,1417172856167,Raw,-3.0645783,8.648921,1.525479,1417172752
,ServiceLog,md,1417172857211,Raw,-3.405087,7.995144,2.0566726,1417172752
,ServiceLog,md,1417172858222,Raw,0.25878662,2.8602731,9.724928,1417172752
,ServiceLog,md,1417172859272,Raw,-1.1441092,4.167826,8.185829,1417172752
,ServiceLog,md,1417172860283,Raw,-0.06810174,3.7455957,8.689782,1417172752
,ServiceLog,md,1417172861316,Raw,-1.6344417,8.539958,3.405087,1417172752
,ServiceLog,md,1417172862345,Raw,0.29964766,6.3879433,5.284695,1417172752
,ServiceLog,md,1417172863366,Raw,0.14982383,7.000859,6.537767,1417172752
,ServiceLog,md,1417172864384,Raw,0.14982383,6.66035,6.2789803,1417172752
,ServiceLog,md,1417172865401,Raw,1.293933,5.6252036,7.1915436,1417172752
,ServiceLog,md,1417172866449,Raw,-1.1032481,7.3549876,5.012288,1417172752
,ServiceLog,md,1417172867490,Raw,-1.8659877,7.504812,4.4810944,1417172752
,ServiceLog,md,1417172868502,Raw,-1.607201,7.6546354,4.971427,1417172752
,ServiceLog,md,1417172869532,Raw,-1.607201,7.572913,4.8216033,1417172752
,ServiceLog,md,1417172870573,Raw,-0.7218784,5.6660647,7.7363577,1417172752
,ServiceLog,md,1417172871615,Raw,-0.7218784,6.006573,7.1234417,1417172752
,ServiceLog,md,1417172872633,Raw,-0.5720546,6.1563973,6.891896,1417172752
,ServiceLog,md,1417172873644,Raw,-0.6810174,6.197258,6.769313,1417172752
,ServiceLog,md,1417172874662,Raw,-0.44947147,6.2789803,6.810174,1417172752
,ServiceLog,md,1417172875684,Raw,-0.29964766,6.3879433,6.578628,1417172752
993,Шаболовская 3,md,1417172876065,Raw,0.5720546,6.0882955,6.9599977,1417172752
