ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
423,Киевская (АПК) 3,md,1417190352978,Raw,0.7627395,5.706926,7.4230895,1417190352
,ServiceLog,md,1417190353021,Raw,0.7627395,5.706926,7.4230895,1417190352
,ServiceLog,md,1417190354033,Raw,0.3405087,2.2473574,9.261836,1417190352
,ServiceLog,md,1417190355061,Raw,0.40861043,3.173541,8.771504,1417190352
,ServiceLog,md,1417190356088,Raw,0.3405087,2.901134,9.071152,1417190352
,ServiceLog,md,1417190357110,Raw,1.9068487,5.284695,7.4230895,1417190352
,ServiceLog,md,1417190358127,Raw,1.2258313,4.2495484,8.185829,1417190352
,ServiceLog,md,1417190359159,Raw,1.0623871,5.053149,7.9679036,1417190352
,ServiceLog,md,1417190360196,Raw,-3.13268,6.347082,5.9248514,1417190352
,ServiceLog,md,1417190361231,Raw,-3.9771416,6.0882955,5.8567495,1417190352
,ServiceLog,md,1417190362264,Raw,-3.214402,6.428804,5.5162406,1417190352
,ServiceLog,md,1417190363321,Raw,-3.0645783,6.238119,5.706926,1417190352
424,Киевская (АПК) 4,md,1417190363972,Raw,-3.0645783,6.810174,6.469665,1417190352
,ServiceLog,md,1417190364340,Raw,-1.253072,6.2789803,7.3141265,1417190352
,ServiceLog,md,1417190365365,Raw,1.7570249,-1.2258313,9.452521,1417190352
,ServiceLog,md,1417190366411,Raw,0.6401563,3.13268,8.839605,1417190352
,ServiceLog,md,1417190367460,Raw,0.7218784,3.13268,8.539958,1417190352
,ServiceLog,md,1417190368473,Raw,0.19068487,2.982856,9.152874,1417190352
,ServiceLog,md,1417190369511,Raw,-0.0,3.0645783,8.839605,1417190352
,ServiceLog,md,1417190370541,Raw,0.9125633,3.7864566,7.84532,1417190352
,ServiceLog,md,1417190371570,Raw,0.29964766,4.0861044,7.995144,1417190352
,ServiceLog,md,1417190372588,Raw,1.3756552,4.8216033,7.7363577,1417190352
,ServiceLog,md,1417190373620,Raw,0.4903325,3.5140498,8.499097,1417190352
,ServiceLog,md,1417190374670,Raw,-0.06810174,4.903325,6.810174,1417190352
,ServiceLog,md,1417190375690,Raw,0.14982383,2.5197644,8.839605,1417190352
,ServiceLog,md,1417190376720,Raw,-1.484618,5.9248514,8.185829,1417190352
,ServiceLog,md,1417190377773,Raw,-0.44947147,6.578628,6.810174,1417190352
,ServiceLog,md,1417190378809,Raw,0.06810174,5.965712,6.428804,1417190352
,ServiceLog,md,1417190379839,Raw,1.0623871,6.0882955,6.742072,1417190352
,ServiceLog,md,1417190380875,Raw,2.0566726,6.810174,5.7750273,1417190352
,ServiceLog,md,1417190381900,Raw,0.21792556,6.742072,7.804459,1417190352
,ServiceLog,md,1417190382928,Raw,0.29964766,6.3879433,7.5456724,1417190352
,ServiceLog,md,1417190383950,Raw,0.29964766,5.3936577,7.4230895,1417190352
,ServiceLog,md,1417190384970,Raw,-0.8308412,6.0882955,8.839605,1417190352
,ServiceLog,md,1417190385990,Raw,-1.334794,5.7341666,8.689782,1417190352
,ServiceLog,md,1417190387031,Raw,-0.10896278,6.619489,7.9679036,1417190352
,ServiceLog,md,1417190388130,Raw,-0.06810174,5.5162406,7.572913,1417190352
,ServiceLog,md,1417190389152,Raw,-0.14982383,5.706926,7.6137743,1417190352
,ServiceLog,md,1417190390194,Raw,-0.0,5.434519,7.5456724,1417190352
,ServiceLog,md,1417190391218,Raw,0.38136974,5.09401,8.076866,1417190352
,ServiceLog,md,1417190392241,Raw,-0.19068487,5.434519,8.036005,1417190352
,ServiceLog,md,1417190393271,Raw,-0.6810174,5.7750273,7.1234417,1417190352
,ServiceLog,md,1417190394310,Raw,0.61291564,5.7750273,7.2324047,1417190352
,ServiceLog,md,1417190395346,Raw,-0.10896278,5.6660647,7.3822284,1417190352
,ServiceLog,md,1417190396394,Raw,-0.06810174,5.9248514,7.082581,1417190352
,ServiceLog,md,1417190397432,Raw,-0.06810174,5.5162406,7.3822284,1417190352
,ServiceLog,md,1417190398468,Raw,-0.027240695,5.7341666,7.3822284,1417190352
,ServiceLog,md,1417190399513,Raw,-0.10896278,5.706926,7.273266,1417190352
,ServiceLog,md,1417190400564,Raw,0.06810174,5.8158884,7.1506824,1417190352
,ServiceLog,md,1417190401599,Raw,0.14982383,5.8158884,7.2324047,1417190352
,ServiceLog,md,1417190402627,Raw,0.027240695,5.5843425,7.1915436,1417190352
,ServiceLog,md,1417190403659,Raw,-0.06810174,5.7750273,7.3822284,1417190352
,ServiceLog,md,1417190404677,Raw,0.19068487,5.706926,7.5456724,1417190352
,ServiceLog,md,1417190405710,Raw,0.06810174,5.8158884,7.3822284,1417190352
,ServiceLog,md,1417190406748,Raw,0.10896278,5.8976107,7.1915436,1417190352
,ServiceLog,md,1417190407788,Raw,0.14982383,6.0474343,7.000859,1417190352
,ServiceLog,md,1417190408834,Raw,0.14982383,5.8567495,7.1234417,1417190352
,ServiceLog,md,1417190409881,Raw,0.06810174,5.8158884,7.1234417,1417190352
,ServiceLog,md,1417190410920,Raw,0.10896278,5.8976107,7.273266,1417190352
,ServiceLog,md,1417190411934,Raw,-0.10896278,6.0474343,7.04172,1417190352
,ServiceLog,md,1417190412971,Raw,0.027240695,6.0882955,6.9599977,1417190352
,ServiceLog,md,1417190414005,Raw,0.06810174,6.1291566,6.810174,1417190352
,ServiceLog,md,1417190415065,Raw,0.21792556,5.8976107,7.1915436,1417190352
,ServiceLog,md,1417190416121,Raw,0.14982383,5.8158884,7.273266,1417190352
,ServiceLog,md,1417190417153,Raw,0.14982383,5.8567495,6.9599977,1417190352
,ServiceLog,md,1417190418191,Raw,0.14982383,5.8976107,7.3141265,1417190352
,ServiceLog,md,1417190419221,Raw,0.10896278,5.8567495,7.1915436,1417190352
,ServiceLog,md,1417190420237,Raw,0.14982383,5.8567495,7.082581,1417190352
,ServiceLog,md,1417190421281,Raw,0.25878662,5.8158884,7.3822284,1417190352
,ServiceLog,md,1417190422320,Raw,0.10896278,5.965712,7.273266,1417190352
,ServiceLog,md,1417190423351,Raw,0.25878662,5.8976107,7.1234417,1417190352
,ServiceLog,md,1417190424386,Raw,0.14982383,5.8976107,7.3822284,1417190352
,ServiceLog,md,1417190425421,Raw,0.027240695,5.9248514,7.1234417,1417190352
,ServiceLog,md,1417190426452,Raw,0.06810174,5.8567495,7.1915436,1417190352
,ServiceLog,md,1417190427471,Raw,0.027240695,6.006573,7.04172,1417190352
,ServiceLog,md,1417190428503,Raw,0.10896278,5.8976107,7.04172,1417190352
,ServiceLog,md,1417190429550,Raw,0.10896278,5.9248514,7.1234417,1417190352
,ServiceLog,md,1417190430590,Raw,0.19068487,5.8976107,7.3141265,1417190352
,ServiceLog,md,1417190431629,Raw,-0.5720546,6.428804,6.578628,1417190352
,ServiceLog,md,1417190432644,Raw,-1.1849703,5.7341666,7.3549876,1417190352
,ServiceLog,md,1417190433669,Raw,-3.0645783,2.982856,7.7363577,1417190352
,ServiceLog,md,1417190434701,Raw,-8.349273,-6.1563973,2.5606253,1417190352
,ServiceLog,md,1417190435740,Raw,-6.197258,-7.4639506,-0.19068487,1417190352
,ServiceLog,md,1417190436778,Raw,-6.619489,-7.1506824,-0.0,1417190352
,ServiceLog,md,1417190437802,Raw,-6.66035,-7.2324047,0.027240695,1417190352
,ServiceLog,md,1417190438833,Raw,-6.619489,-7.3549876,-0.0,1417190352
,ServiceLog,md,1417190439865,Raw,-6.510526,-7.273266,-0.0,1417190352
,ServiceLog,md,1417190440895,Raw,-6.469665,-7.3549876,-0.0,1417190352
,ServiceLog,md,1417190441927,Raw,-6.619489,-7.273266,-0.027240695,1417190352
,ServiceLog,md,1417190442967,Raw,-6.469665,-7.273266,-0.0,1417190352
,ServiceLog,md,1417190444002,Raw,-6.469665,-7.4639506,0.14982383,1417190352
,ServiceLog,md,1417190445075,Raw,-6.428804,-7.4230895,0.06810174,1417190352
,ServiceLog,md,1417190446110,Raw,-6.469665,-7.3822284,0.10896278,1417190352
,ServiceLog,md,1417190447146,Raw,-6.510526,-7.3822284,0.027240695,1417190352
,ServiceLog,md,1417190448163,Raw,-6.537767,-7.3549876,-0.027240695,1417190352
,ServiceLog,md,1417190449201,Raw,-6.428804,-7.4230895,0.06810174,1417190352
