Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-4.329315,-14.1347685,2.3744495,216.61275,,,,,,,-1.0309075,1.7240621,2.6929612,413,-26.961843,38.26616,-55.99674,Речной вокзал 3,122.37019,-35.944237,1435851488852,Raw,Anna,1435848241,449805108
-8.351574,-4.3281183,-6.129755,348.14807,,,,,,,0.29746604,0.99436307,1.2537435,,-5.838465,108.59735,34.731342,ServiceLog,132.635,-46.871918,1435851489684,Raw,Anna,1435848241,449805108
-7.7386584,-5.4007206,-3.6780925,331.37408,,,,,,,-0.18081905,-0.23070298,0.0788325,,37.252476,192.61104,43.47735,ServiceLog,130.97989,-58.18613,1435851490696,Raw,Anna,1435848241,449805108
-7.5471225,-4.9027267,-4.4059296,335.08188,,,,,,,0.07162998,-0.07942345,-0.07251068,,9.769477,150.99103,44.526264,ServiceLog,133.55545,-48.01332,1435851491769,Raw,Anna,1435848241,449805108
-8.313267,-6.0519433,0.76554596,324.80875,,,,,,,-0.037008353,0.50432944,0.07670197,,21.920776,123.907616,-23.42734,ServiceLog,80.258125,-55.161297,1435851492779,Raw,Anna,1435848241,449805108
0.11432313,1.5711949,8.810063,209.7953,,,,,,,-0.8870894,-1.2735969,-0.11078457,,45.168346,54.1471,-100.91816,ServiceLog,-7.196788,0.17481266,1435851493856,Raw,Anna,1435848241,449805108
-1.2264298,4.520851,9.308058,208.74849,,,,,,,0.50626534,0.6492126,0.34723386,,44.71337,69.93824,-194.25797,ServiceLog,-16.375217,-7.968102,1435851494868,Raw,Anna,1435848241,449805108
1.6466122,2.0308816,10.878654,208.77878,,,,,,,0.83970803,-0.1614632,-0.17361999,,25.223305,15.870008,-228.00288,ServiceLog,-11.067732,-0.52686685,1435851495896,Raw,Anna,1435848241,449805108
-0.46028528,3.8696284,8.771756,207.94751,,,,,,,0.2005608,0.16343527,-0.081961975,,25.48769,-12.06489,-213.34216,ServiceLog,-21.30518,2.8030534,1435851496908,Raw,Anna,1435848241,449805108
-0.26874915,2.6437972,9.920973,202.91486,,,,,,,-0.081749454,0.6705107,-0.20452784,,20.895344,28.108978,-233.54509,ServiceLog,-15.547536,-4.9552884,1435851497947,Raw,Anna,1435848241,449805108
-0.84335756,1.6478093,9.959281,202.76321,,,,,,,-0.12544394,0.08888859,0.037211552,,55.216877,43.82509,-200.56337,ServiceLog,-10.37913,-8.251215,1435851498959,Raw,Anna,1435848241,449805108
-0.4985925,1.6861166,10.342353,199.6419,,,,,,,0.04712517,0.99117,-0.07359113,,65.27597,99.44942,-227.24916,ServiceLog,-10.645562,-10.863327,1435851500044,Raw,Anna,1435848241,449805108
-0.4985925,1.6861166,10.342353,199.6419,,,,,,,0.04712517,0.99117,-0.07359113,414,65.27597,99.44942,-227.24916,Речной вокзал 4,-10.645562,-10.863327,1435851500714,Raw,Anna,1435848241,449805108
-1.264737,3.0268695,9.269751,204.07014,,,,,,,0.4199376,-0.18805858,-0.311266,,74.78979,108.406845,-229.06615,ServiceLog,-16.947548,-7.462681,1435851501054,Raw,Anna,1435848241,449805108
0.45908818,2.8736405,9.193136,202.36508,,,,,,,0.07266914,-0.42881313,0.3918386,,53.76338,3.791666,-159.04366,ServiceLog,-19.84524,1.6949766,1435851502133,Raw,Anna,1435848241,449805108
-1.1881226,3.5631707,10.11251,203.2848,,,,,,,0.07797283,0.062288143,-0.23675795,,41.4616,17.256714,-146.93288,ServiceLog,-20.309639,-6.9601126,1435851503148,Raw,Anna,1435848241,449805108
-2.0691888,3.2184057,8.541913,209.39757,,,,,,,-0.06586397,-0.044221524,-0.2592345,,116.8367,-70.503365,-234.51675,ServiceLog,-17.437675,-10.117157,1435851504182,Raw,Anna,1435848241,449805108
-1.6861166,2.2990322,8.465299,209.02046,,,,,,,0.2334527,0.4905556,-0.1847568,,32.2001,-84.4914,-207.21332,ServiceLog,-17.10272,-10.810291,1435851505195,Raw,Anna,1435848241,449805108
-0.919972,2.2990322,11.185112,210.0933,,,,,,,-0.24914192,-0.13686597,0.11339633,,40.566505,-78.90134,-206.20464,ServiceLog,-14.044828,-8.36608,1435851506269,Raw,Anna,1435848241,449805108
-1.8776526,2.4522612,9.346365,212.92369,,,,,,,0.03100745,-0.8921289,-0.10504333,,49.00077,-62.81067,-203.12892,ServiceLog,-12.70566,-7.650927,1435851507281,Raw,Anna,1435848241,449805108
-1.5711949,2.6821043,8.810063,213.27905,,,,,,,-0.22040614,-0.031388015,0.25390524,,31.123325,-33.447685,-225.57976,ServiceLog,-12.496312,-8.372814,1435851508356,Raw,Anna,1435848241,449805108
-0.7667431,2.260725,10.418967,213.05934,,,,,,,-0.17462213,0.19233216,0.14089666,,31.413998,-35.440506,-219.22871,ServiceLog,-12.1011915,-7.7053833,1435851509370,Raw,Anna,1435848241,449805108
-1.762731,2.0691888,7.6608467,214.54912,,,,,,,0.2589104,0.0037995318,-0.16921645,,33.230953,-31.747946,-219.57858,ServiceLog,-13.926254,-8.660637,1435851510470,Raw,Anna,1435848241,449805108
-1.8776526,1.8010383,6.320094,212.266,,,,,,,0.4069185,0.2669606,-0.2877178,,48.809505,-16.483248,-205.96536,ServiceLog,-11.28076,-10.074979,1435851511481,Raw,Anna,1435848241,449805108
-1.417966,2.4139538,9.231443,211.81248,,,,,,,0.32806656,0.32982558,-0.15571582,,40.63326,-29.298595,-193.12056,ServiceLog,-10.211168,-7.7696238,1435851512558,Raw,Anna,1435848241,449805108
-2.4905684,2.4522612,9.729437,211.13753,,,,,,,-0.051216315,0.26913667,-0.02168905,,64.124886,-19.370136,-184.78767,ServiceLog,-11.12297,-12.643926,1435851513569,Raw,Anna,1435848241,449805108
-0.65182143,1.1498153,11.75972,211.36691,,,,,,,-0.033118006,-0.20063776,0.053899452,,46.29008,-20.301386,-184.56148,ServiceLog,-10.597188,-7.2300916,1435851514652,Raw,Anna,1435848241,449805108
-0.23044191,2.758719,10.11251,211.74812,,,,,,,-0.28560832,-0.46161318,0.3957585,,43.121597,-17.151,-195.58739,ServiceLog,-14.769043,-4.234189,1435851515664,Raw,Anna,1435848241,449805108
-1.762731,2.2990322,10.074203,208.16205,,,,,,,0.1969453,0.59939766,-0.13159291,,44.947742,-3.3569825,-186.91066,ServiceLog,-15.852279,-8.972099,1435851516743,Raw,Anna,1435848241,449805108
-1.264737,2.1841104,8.618527,209.02582,,,,,,,0.031821847,0.2776926,-0.2519979,,44.90814,-8.777029,-191.029,ServiceLog,-13.464996,-9.369984,1435851517753,Raw,Anna,1435848241,449805108
