Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-0.95827925,1.6861166,9.461287,163.66731,,,,,,,0.007422496,0.0027933896,-0.026410835,713,1.9136329,34.787987,-75.59496,Курская (КЛЦ) 3,-10.5910225,-8.2489605,1435916637390,Raw,Anna,1435913844,244724959
-0.6901286,1.9925743,9.959281,162.8128,,,,,,,-0.011763982,0.014517956,0.036382243,,-1.0180638,38.749416,-74.17796,ServiceLog,-10.876782,-5.791946,1435916637519,Raw,Anna,1435913844,244724959
-0.26874915,1.7244238,10.150817,162.34961,,,,,,,-0.041595113,0.09228439,-0.016900154,,-5.7524633,41.657448,-68.056435,ServiceLog,-10.389046,-3.3833768,1435916638537,Raw,Anna,1435913844,244724959
-0.38367084,1.5711949,10.189124,160.3721,,,,,,,-0.0043223104,0.010265421,0.017130783,,-10.53489,49.48161,-64.974884,ServiceLog,-9.861545,-3.8895264,1435916639616,Raw,Anna,1435913844,244724959
-0.46028528,1.8776526,9.767744,161.14565,,,,,,,0.019071164,-0.0014285196,-0.017168334,,-10.174791,56.089424,-66.1756,ServiceLog,-10.563779,-3.2153842,1435916640629,Raw,Anna,1435913844,244724959
-0.30705637,1.762731,9.806051,161.2922,,,,,,,0.019051988,0.009235044,0.017889518,,-13.115228,65.09909,-69.7838,ServiceLog,-10.100891,-2.2483838,1435916641703,Raw,Anna,1435913844,244724959
-0.53689975,1.762731,9.844358,161.66531,,,,,,,0.007330351,-0.019524965,-0.017283382,,-14.401976,71.41137,-67.163185,ServiceLog,-10.387521,-2.5844991,1435916642716,Raw,Anna,1435913844,244724959
-0.65182143,1.8010383,9.959281,161.81024,,,,,,,-0.005471997,-0.0099266665,-0.03761928,,-15.616791,70.478676,-68.41287,ServiceLog,-10.203585,-3.2720995,1435916643790,Raw,Anna,1435913844,244724959
-0.6901286,1.7244238,9.844358,162.35269,,,,,,,0.0083303675,-0.03227112,-0.0048259143,,-13.665369,67.83582,-65.974976,ServiceLog,-9.9893675,-3.3379912,1435916644800,Raw,Anna,1435913844,244724959
-0.6135142,1.762731,9.844358,162.42456,,,,,,,0.02751285,-0.016296415,0.0037345507,,-14.78481,66.400826,-69.54279,ServiceLog,-9.989859,-3.4209392,1435916645874,Raw,Anna,1435913844,244724959
