ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
1523,Римская 3,Andrey,1435909283559,Raw,-0.667397,2.73769,10.079058,322.61774,-14.892111,-10.751196,39.239998,0.2669481,-0.048563786,0.21624629,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909284453,Raw,-0.23154591,2.6559677,9.643207,317.0463,-15.266459,-8.015064,50.039997,0.010079277,-0.024129177,0.059253927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909285486,Raw,-1.1713499,2.3426998,10.20164,317.02948,-13.848443,-6.789046,47.64,0.0421497,0.057421334,0.05222898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909286531,Raw,-0.84446156,2.8466527,9.41166,314.0234,-14.256326,-5.632736,57.6,0.012217305,0.02321288,-0.09040806,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909287616,Raw,-1.1168685,2.669588,9.507003,315.60535,-13.7952585,-6.6091866,57.539997,-0.14752395,-0.03756821,-0.05497787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909288652,Raw,-1.293933,2.383561,9.779409,316.0196,-13.48108,-6.1385264,57.48,0.005497787,0.061391957,0.04520403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909289698,Raw,-1.4165162,2.192876,9.929234,322.49008,-13.662791,-6.5364356,48.3,-0.23518312,0.007941248,-0.13439035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909290841,Raw,-1.2803127,2.669588,9.438901,328.33667,-15.191275,-6.270002,49.86,0.08368854,-0.058643065,0.13530666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909291895,Raw,-1.3211738,2.0294318,9.738548,316.37567,-14.344008,-7.0284333,46.5,0.00580322,0.06047566,0.20097467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909292931,Raw,-0.95342433,2.7649305,10.051817,308.6467,-13.92764,-6.4965253,70.26,0.15821409,0.0693332,-0.062002823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909293962,Raw,-1.6480621,1.96133,9.643207,292.50818,-14.697049,-7.4122343,60.719997,-0.016187929,0.07574729,0.04520403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
1524,Римская 4,Andrey,1435909294723,Raw,-1.4165162,2.9147544,9.929234,300.67697,-14.305679,-7.5355744,57.719997,-0.04795292,-0.27305678,-0.046120327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909294973,Raw,-1.5799603,2.4789033,10.514909,295.80725,-14.153431,-7.620045,55.14,-0.053145275,-0.1572978,-0.03145956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909296016,Raw,-2.6014864,3.2825038,11.086963,277.53415,-15.6782675,-13.691938,105.24,-0.7974846,0.64812803,0.26053402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909297040,Raw,-1.96133,2.6423476,9.915613,295.1223,-11.2751,-10.767837,65.4,0.11301007,-0.18936823,-0.025350908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909298151,Raw,-1.5390993,1.8387469,9.316318,281.11597,-13.036988,-8.698921,69.36,0.27305678,0.04734206,0.087659165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909299220,Raw,-2.2609777,2.6968288,9.41166,272.41986,-15.039802,-10.891047,67.439995,-0.04428773,0.2660318,0.017104227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909300240,Raw,-1.9749504,3.4323275,9.956474,252.90546,-15.624275,-12.096807,68.4,0.11942416,0.04520403,0.027183503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909301285,Raw,-0.939804,2.982856,9.384419,238.50754,-16.2975,-8.07502,49.8,-0.16829337,-0.035430185,0.15882497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909302323,Raw,-2.3426998,2.547005,9.316318,236.44406,-16.329477,-13.046506,55.379997,-0.2098322,0.30543262,0.13255776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909303373,Raw,-1.7570249,3.5004294,9.316318,241.63457,-17.796549,-11.814549,60.359997,0.032986723,-0.47219884,0.18203785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909304384,Raw,-1.4165162,3.800077,9.656827,235.05289,-18.58759,-10.9366,56.399998,-0.21105394,-0.1423316,0.3848451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909305421,Raw,-0.8580819,3.3642259,8.635301,229.22488,-17.872332,-5.792232,44.76,-0.052534413,-0.077579886,0.0870483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
,ServiceLog,Andrey,1435909306452,Raw,-0.92618364,3.568531,9.289077,222.06271,-17.897501,-4.835505,33.899998,-0.016493361,0.05589417,0.062002823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435909283
