ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
63,Комсомольская (СКЛ) 3,yellow,1424933481166,Linear,0.0,0.0,0.0,331.76056,-19.112677,8.056338,17.5,-0.14179105,-0.336887,-0.9765459,1424933481
,ServiceLog,yellow,1424933481236,Linear,0.0,0.0,0.0,20.450705,-22.12676,15.9577465,7.0,-0.5138593,-1.1972282,-3.4648187,1424933481
,ServiceLog,yellow,1424933482260,Linear,0.0,0.0,0.0,25.887323,-21.97183,3.774648,-16.0,0.28464818,0.43496802,0.010660981,1424933481
,ServiceLog,yellow,1424933483300,Linear,0.0,0.0,0.0,21.577465,-21.042253,3.6197183,-7.5,-0.030916844,-0.046908315,0.08635394,1424933481
,ServiceLog,yellow,1424933484349,Linear,0.0,0.0,0.0,21.239437,-21.760563,7.0140843,13.75,0.13646056,0.39658847,1.478678,1424933481
,ServiceLog,yellow,1424933485390,Linear,0.0,0.0,0.0,28.647888,-24.112677,15.295774,0.25,-0.025586354,-0.02238806,-0.071428575,1424933481
,ServiceLog,yellow,1424933486428,Linear,0.0,0.0,0.0,6.169014,-21.633802,9.056338,7.5,-0.1663113,0.47121534,0.08848614,1424933481
,ServiceLog,yellow,1424933487457,Linear,0.0,0.0,0.0,359.77466,-32.05634,12.422535,7.0,0.09808102,0.3347548,-0.10554371,1424933481
,ServiceLog,yellow,1424933488499,Linear,0.0,0.0,0.0,355.66196,-29.90141,6.816901,12.75,0.31663114,0.3763326,0.28784648,1424933481
,ServiceLog,yellow,1424933489529,Linear,0.0,0.0,0.0,338.1831,-25.507042,6.28169,17.5,0.37420043,0.79317695,1.0533049,1424933481
,ServiceLog,yellow,1424933490569,Linear,0.0,0.0,0.0,275.28168,-28.774649,-4.112676,45.75,0.20149253,-0.6449893,0.3411514,1424933481
,ServiceLog,yellow,1424933491599,Linear,0.0,0.0,0.0,280.22534,-25.380281,5.8732395,40.25,0.021321962,0.10341151,0.0053304904,1424933481
64,Комсомольская (СКЛ) 4,yellow,1424933492040,Linear,0.0,0.0,0.0,272.02817,-26.71831,5.0140843,42.0,-0.3251599,-0.41471216,-0.10127932,1424933481
,ServiceLog,yellow,1424933492636,Linear,0.0,0.0,0.0,268.59155,-26.394365,5.338028,37.5,-0.18230277,-0.07249467,-0.32089552,1424933481
,ServiceLog,yellow,1424933493655,Linear,0.0,0.0,0.0,273.4507,-26.28169,-4.5070424,17.75,0.008528785,0.27292112,-0.13006397,1424933481
,ServiceLog,yellow,1424933494688,Linear,0.0,0.0,0.0,230.70422,-31.28169,-7.7042255,23.75,-0.061833687,0.13539445,-0.07995736,1424933481
,ServiceLog,yellow,1424933495715,Linear,0.0,0.0,0.0,236.09859,-28.169014,-10.098592,12.0,0.047974415,0.6545842,1.0778252,1424933481
,ServiceLog,yellow,1424933496748,Linear,0.0,0.0,0.0,230.64789,-26.084507,-6.6056337,12.75,-0.046908315,-0.32622603,-0.3400853,1424933481
,ServiceLog,yellow,1424933497781,Linear,0.0,0.0,0.0,233.0,-27.985916,-0.8169014,36.75,-0.12153518,-0.036247335,-0.17803837,1424933481
,ServiceLog,yellow,1424933498797,Linear,0.0,0.0,0.0,218.19719,-26.788733,-3.225352,21.75,-0.01705757,0.09168444,0.40191898,1424933481
,ServiceLog,yellow,1424933499834,Linear,0.0,0.0,0.0,240.92958,-27.802816,-3.5633802,21.5,-0.1119403,-0.34434968,-0.34861407,1424933481
,ServiceLog,yellow,1424933500864,Linear,0.0,0.0,0.0,233.12675,-28.12676,-8.267606,20.5,0.030916844,0.10660981,-0.5181237,1424933481
,ServiceLog,yellow,1424933501898,Linear,0.0,0.0,0.0,245.94366,-24.084507,-6.2112675,23.0,0.0053304904,-0.5181237,-1.1599147,1424933481
,ServiceLog,yellow,1424933502934,Linear,0.0,0.0,0.0,312.50705,-24.915493,-3.9295774,13.75,-0.06076759,-0.9040512,-1.8027718,1424933481
,ServiceLog,yellow,1424933503969,Linear,0.0,0.0,0.0,335.3521,-26.802816,-0.8450704,8.25,0.061833687,-0.28997868,-0.73880595,1424933481
,ServiceLog,yellow,1424933505005,Linear,0.0,0.0,0.0,343.69016,-29.169014,-4.802817,2.25,0.07249467,-0.5735608,-0.63006395,1424933481
,ServiceLog,yellow,1424933506042,Linear,0.0,0.0,0.0,341.0141,-27.591549,-7.028169,2.5,-0.08315565,0.25053304,0.18123667,1424933481
,ServiceLog,yellow,1424933507076,Linear,0.0,0.0,0.0,327.21127,-23.943663,-3.6760564,25.75,-0.25053304,0.63646054,1.3987207,1424933481
,ServiceLog,yellow,1424933508110,Linear,0.0,0.0,0.0,306.23944,-16.464788,-0.87323946,22.75,-0.8017058,0.6034115,0.7899787,1424933481
,ServiceLog,yellow,1424933509145,Linear,0.0,0.0,0.0,341.67606,-25.380281,-3.3239436,-3.75,0.090618335,-1.0884862,-2.118337,1424933481
,ServiceLog,yellow,1424933510177,Linear,0.0,0.0,0.0,340.66196,-24.633802,-2.7183099,3.0,0.051172707,-0.10341151,-0.4904051,1424933481
,ServiceLog,yellow,1424933511214,Linear,0.0,0.0,0.0,354.66196,-24.478872,-3.2112677,0.0,-0.021321962,0.02771855,-0.07995736,1424933481
,ServiceLog,yellow,1424933512249,Linear,0.0,0.0,0.0,333.05634,-20.12676,4.338028,17.25,-0.47441363,0.03304904,0.19829424,1424933481
,ServiceLog,yellow,1424933513284,Linear,0.0,0.0,0.0,252.05634,-20.02817,0.14084508,17.5,0.23880596,-0.03304904,-0.6204691,1424933481
,ServiceLog,yellow,1424933514323,Linear,0.0,0.0,0.0,315.60562,-20.563381,-0.7887324,10.75,-0.042643923,-0.53837955,-1.510661,1424933481
,ServiceLog,yellow,1424933515346,Linear,0.0,0.0,0.0,359.40845,-28.323944,-3.5633802,-2.0,-0.16311301,-0.1609808,0.32409382,1424933481
,ServiceLog,yellow,1424933516381,Linear,0.0,0.0,0.0,330.50705,-25.957747,-3.915493,12.75,0.21428572,0.3432836,0.046908315,1424933481
,ServiceLog,yellow,1424933517422,Linear,0.0,0.0,0.0,352.05634,-26.591549,-1.4225352,8.5,-0.08848614,0.45628998,1.1513859,1424933481
,ServiceLog,yellow,1424933518463,Linear,0.0,0.0,0.0,33.09859,-25.647888,-5.535211,-8.75,0.23347548,0.21748401,-0.29424307,1424933481
,ServiceLog,yellow,1424933519497,Linear,0.0,0.0,0.0,347.84506,-32.028168,-7.338028,4.75,0.24626866,-0.40405118,-0.36993605,1424933481
,ServiceLog,yellow,1424933520516,Linear,0.0,0.0,0.0,342.05634,-25.549295,-1.915493,10.0,-0.09914712,0.34541577,0.20575693,1424933481
,ServiceLog,yellow,1424933521565,Linear,0.0,0.0,0.0,341.67606,-26.352112,-1.9859155,10.0,-0.07675906,-0.23987207,-0.18230277,1424933481
,ServiceLog,yellow,1424933522607,Linear,0.0,0.0,0.0,335.57745,-26.507042,-1.9014084,14.0,0.052238807,-0.15458423,-0.11727079,1424933481
,ServiceLog,yellow,1424933523640,Linear,0.0,0.0,0.0,343.32394,-25.056337,-1.2535211,11.0,-0.058635395,-0.29211086,-0.41471216,1424933481
,ServiceLog,yellow,1424933524678,Linear,0.0,0.0,0.0,341.04227,-24.619719,-3.140845,11.5,0.02771855,0.19509594,0.2228145,1424933481
,ServiceLog,yellow,1424933525713,Linear,0.0,0.0,0.0,345.0,-27.87324,1.9859155,7.25,0.16311301,-0.48614073,-0.41897655,1424933481
,ServiceLog,yellow,1424933526749,Linear,0.0,0.0,0.0,354.70422,-29.90141,-4.2112675,0.5,0.0554371,-0.61727077,-0.45628998,1424933481
,ServiceLog,yellow,1424933527773,Linear,0.0,0.0,0.0,352.05634,-32.873238,-4.633803,3.0,-0.14072494,0.15245202,0.19509594,1424933481
