Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.1881226,2.9502552,9.422979,33.44056,,,,,,,0.015646605,-0.010354903,-0.020032031,743,58.554764,32.235737,-40.07273,Добрынинская 3,-16.007944,-5.485614,1435917047652,Raw,Anna,1435914255,244724959
-1.264737,3.141791,9.308058,33.765064,,,,,,,-0.009927466,0.00030200247,0.026803385,,60.01772,36.83726,-39.36196,ServiceLog,-17.444656,-6.5517483,1435917048094,Raw,Anna,1435914255,244724959
-1.6478093,3.3333273,9.231443,33.741974,,,,,,,0.006078665,-0.0018434401,0.018408569,,63.941742,38.622143,-40.316666,ServiceLog,-18.630606,-7.862814,1435917049133,Raw,Anna,1435914255,244724959
-1.6095021,3.3716345,9.422979,33.717228,,,,,,,-0.005662413,0.007756723,-0.0051364386,,65.16161,35.309338,-36.416718,ServiceLog,-19.181862,-8.516493,1435917050145,Raw,Anna,1435914255,244724959
-1.3796587,3.2184057,9.193136,33.272385,,,,,,,0.009239571,0.0035020567,0.047006924,,56.81905,28.32224,-25.876923,ServiceLog,-19.288132,-8.750393,1435917051222,Raw,Anna,1435914255,244724959
-1.4945804,3.256713,9.154829,33.070568,,,,,,,-0.004605138,0.009891513,0.029980803,,44.95997,23.997091,-14.600191,ServiceLog,-19.378464,-8.773037,1435917052234,Raw,Anna,1435914255,244724959
-1.3796587,3.141791,9.231443,32.557606,,,,,,,0.00818203,0.024803083,0.007628625,,41.759487,25.118174,-6.0217004,ServiceLog,-19.507334,-8.807997,1435917053330,Raw,Anna,1435914255,244724959
-1.417966,3.0651767,9.193136,32.19787,,,,,,,0.0060554957,-0.012483302,0.008711998,,31.130808,21.365856,5.40407,ServiceLog,-19.222143,-8.699792,1435917054342,Raw,Anna,1435914255,244724959
-1.3796587,3.1800983,9.422979,32.03907,,,,,,,0.031617846,-0.0455041,-0.012611666,,25.73882,18.979435,8.207659,ServiceLog,-19.159922,-8.251827,1435917055384,Raw,Anna,1435914255,244724959
-1.1881226,3.29502,8.58022,32.344704,,,,,,,0.07210961,-0.0060959756,-0.038123418,,32.950443,21.333998,12.678859,ServiceLog,-18.893581,-8.011602,1435917056397,Raw,Anna,1435914255,244724959
-1.7244238,3.256713,9.806051,32.800934,,,,,,,-0.008862201,-0.0060893176,-0.07013594,,-7.284552,-8.413852,112.23075,ServiceLog,-18.650887,-8.512953,1435917057475,Raw,Anna,1435914255,244724959
-1.7244238,3.256713,9.806051,32.800934,,,,,,,-0.008862201,-0.0060893176,-0.07013594,744,-7.284552,-8.413852,112.23075,Добрынинская 4,-18.650887,-8.512953,1435917058101,Raw,Anna,1435914255,244724959
-1.3030443,3.2184057,9.767744,32.407043,,,,,,,-0.01099273,-0.01887249,-0.11487705,,-121.37767,-88.63608,44.335323,ServiceLog,-18.061195,-8.321431,1435917058485,Raw,Anna,1435914255,244724959
