Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.6861166,2.5288756,9.346365,204.88597,,,,,,,-0.022384668,-0.017588582,-0.0016820525,383,7.726988,-176.19151,-82.40311,Сокол 3,-15.364282,-9.130919,1435850930101,Raw,Anna,1435847682,449805108
-0.1921347,1.762731,10.035895,197.59886,,,,,,,-0.096953176,-0.041024398,0.0015137407,,42.586372,-163.82289,-24.074196,ServiceLog,-13.336173,-7.455431,1435850930450,Raw,Anna,1435847682,449805108
-0.7667431,2.4522612,9.346365,191.97856,,,,,,,-0.051199272,-0.011163705,0.10250214,,34.074173,-158.23665,-36.87686,ServiceLog,-13.375597,-6.9375873,1435850931463,Raw,Anna,1435847682,449805108
-0.7284359,2.2224178,9.499594,184.73813,,,,,,,0.038238198,-0.013265738,-0.06918706,,27.104813,-156.19675,-46.09778,ServiceLog,-12.94567,-4.029058,1435850932541,Raw,Anna,1435847682,449805108
-1.5328877,1.8776526,9.844358,189.7273,,,,,,,-0.058779694,-0.03665149,-0.06524398,,45.513565,-154.2935,-50.04752,ServiceLog,-10.254038,-6.4389095,1435850933556,Raw,Anna,1435847682,449805108
-1.264737,1.8010383,9.499594,193.29161,,,,,,,0.037094105,0.031525437,0.016781377,,48.007782,-169.83563,-26.060352,ServiceLog,-9.848423,-6.072332,1435850934582,Raw,Anna,1435847682,449805108
-1.1115081,1.8393455,9.499594,193.99362,,,,,,,0.0072331456,-0.03769545,0.0038621163,,34.648804,-115.83699,16.403008,ServiceLog,-10.720844,-7.2184224,1435850935594,Raw,Anna,1435847682,449805108
-1.6478093,1.5328877,9.499594,193.29109,,,,,,,-0.044987183,-0.020636834,0.11668933,,35.228394,-90.077065,24.726662,ServiceLog,-9.968054,-8.018195,1435850936668,Raw,Anna,1435847682,449805108
-1.073201,1.6478093,9.729437,201.60909,,,,,,,-0.0035278895,-0.017386448,0.017271664,,27.69345,-27.41679,13.873245,ServiceLog,-9.8493595,-6.751799,1435850937678,Raw,Anna,1435847682,449805108
-0.99658644,1.8776526,9.537901,220.16333,,,,,,,0.07098443,0.029520875,-0.0319574,,33.72284,4.6668963,7.1600647,ServiceLog,-10.323608,-6.048924,1435850938757,Raw,Anna,1435847682,449805108
-1.5711949,2.7970262,8.924985,255.41318,,,,,,,0.02406033,-0.075907014,0.013636983,,37.630966,111.98893,26.309881,ServiceLog,-14.456204,-7.0359898,1435850939769,Raw,Anna,1435847682,449805108
-1.5328877,2.1458032,9.499594,299.11108,,,,,,,-0.011097126,0.023164975,0.026405241,,36.388622,104.10735,31.01922,ServiceLog,-14.115065,-7.7064495,1435850940848,Raw,Anna,1435847682,449805108
