ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
2163,Славянский бульвар 3,md,1417190825880,Raw,1.293933,7.04172,5.8158884,1417190825
,ServiceLog,md,1417190826038,Raw,1.3756552,6.9599977,5.965712,1417190825
,ServiceLog,md,1417190827060,Raw,0.8036005,3.8273177,8.417375,1417190825
,ServiceLog,md,1417190828080,Raw,1.253072,5.47538,7.6954966,1417190825
,ServiceLog,md,1417190829112,Raw,0.7218784,5.202973,7.6137743,1417190825
,ServiceLog,md,1417190830158,Raw,0.8308412,7.273266,5.9248514,1417190825
,ServiceLog,md,1417190831172,Raw,0.7218784,6.537767,6.510526,1417190825
,ServiceLog,md,1417190832192,Raw,1.0215261,6.619489,6.1563973,1417190825
,ServiceLog,md,1417190833220,Raw,0.40861043,6.932757,6.0474343,1417190825
,ServiceLog,md,1417190834240,Raw,0.21792556,7.1506824,5.47538,1417190825
,ServiceLog,md,1417190835262,Raw,0.21792556,7.2324047,5.8976107,1417190825
,ServiceLog,md,1417190836291,Raw,0.3405087,7.3141265,5.7341666,1417190825
2164,Славянский бульвар 4,md,1417190836370,Raw,0.29964766,7.273266,5.7750273,1417190825
,ServiceLog,md,1417190837311,Raw,0.6401563,3.7864566,8.349273,1417190825
,ServiceLog,md,1417190838326,Raw,0.95342433,4.1269655,8.308413,1417190825
,ServiceLog,md,1417190839352,Raw,0.95342433,3.9771416,8.308413,1417190825
,ServiceLog,md,1417190840365,Raw,0.61291564,4.903325,7.763598,1417190825
,ServiceLog,md,1417190841398,Raw,0.95342433,6.510526,6.347082,1417190825
,ServiceLog,md,1417190842416,Raw,0.9942854,6.197258,6.510526,1417190825
,ServiceLog,md,1417190843441,Raw,1.253072,6.66035,6.537767,1417190825
,ServiceLog,md,1417190844459,Raw,1.8387469,6.3198414,6.9599977,1417190825
,ServiceLog,md,1417190845489,Raw,1.1849703,5.9248514,7.3822284,1417190825
,ServiceLog,md,1417190846511,Raw,0.7218784,5.8158884,7.273266,1417190825
,ServiceLog,md,1417190847550,Raw,0.8308412,5.7341666,7.1234417,1417190825
,ServiceLog,md,1417190848571,Raw,0.3405087,4.903325,7.9679036,1417190825
,ServiceLog,md,1417190849601,Raw,0.44947147,2.9419951,8.499097,1417190825
,ServiceLog,md,1417190850620,Raw,-8.267551,3.9362805,3.7864566,1417190825
,ServiceLog,md,1417190851633,Raw,-7.7363577,-0.44947147,-2.9419951,1417190825
,ServiceLog,md,1417190852667,Raw,-9.452521,1.253072,0.3405087,1417190825
,ServiceLog,md,1417190853687,Raw,-8.921328,1.253072,-0.19068487,1417190825
,ServiceLog,md,1417190854733,Raw,-9.193735,1.4437568,-0.5720546,1417190825
,ServiceLog,md,1417190855765,Raw,-9.343558,1.3756552,-0.19068487,1417190825
,ServiceLog,md,1417190856780,Raw,-9.302697,1.56634,-0.19068487,1417190825
,ServiceLog,md,1417190857815,Raw,-9.384419,1.6344417,-0.25878662,1417190825
,ServiceLog,md,1417190858850,Raw,-9.152874,1.6753027,-0.10896278,1417190825
,ServiceLog,md,1417190859879,Raw,-9.575105,1.6753027,0.7218784,1417190825
,ServiceLog,md,1417190860924,Raw,-9.220976,1.9068487,0.06810174,1417190825
,ServiceLog,md,1417190861959,Raw,-8.921328,2.0975335,0.027240695,1417190825
,ServiceLog,md,1417190863000,Raw,-9.220976,2.2201166,0.29964766,1417190825
,ServiceLog,md,1417190864026,Raw,-9.261836,2.0294318,0.19068487,1417190825
,ServiceLog,md,1417190865061,Raw,-9.261836,1.8659877,0.10896278,1417190825
,ServiceLog,md,1417190866101,Raw,-9.193735,1.8659877,0.06810174,1417190825
,ServiceLog,md,1417190867134,Raw,-9.261836,1.8387469,0.19068487,1417190825
,ServiceLog,md,1417190868170,Raw,-9.261836,1.484618,0.3405087,1417190825
,ServiceLog,md,1417190869191,Raw,-9.193735,1.9068487,0.06810174,1417190825
,ServiceLog,md,1417190870237,Raw,-9.071152,1.9068487,-0.027240695,1417190825
,ServiceLog,md,1417190871301,Raw,-9.261836,1.8659877,-0.0,1417190825
,ServiceLog,md,1417190872319,Raw,-9.343558,1.7978859,-0.10896278,1417190825
,ServiceLog,md,1417190873359,Raw,-9.193735,1.7978859,0.027240695,1417190825
,ServiceLog,md,1417190874382,Raw,-9.152874,1.6753027,0.027240695,1417190825
,ServiceLog,md,1417190875453,Raw,-9.071152,1.8387469,0.027240695,1417190825
,ServiceLog,md,1417190876492,Raw,-9.193735,2.2882185,0.21792556,1417190825
,ServiceLog,md,1417190877509,Raw,-9.384419,2.1383946,-0.06810174,1417190825
,ServiceLog,md,1417190878543,Raw,-9.030291,1.607201,-0.21792556,1417190825
,ServiceLog,md,1417190879557,Raw,-9.261836,1.6753027,-0.19068487,1417190825
,ServiceLog,md,1417190880591,Raw,-8.921328,2.0566726,-0.14982383,1417190825
,ServiceLog,md,1417190881608,Raw,-9.261836,2.0975335,-0.0,1417190825
,ServiceLog,md,1417190882641,Raw,-9.220976,2.0294318,0.10896278,1417190825
,ServiceLog,md,1417190883681,Raw,-9.193735,2.0294318,-0.19068487,1417190825
,ServiceLog,md,1417190884712,Raw,-9.030291,1.7978859,-0.027240695,1417190825
,ServiceLog,md,1417190885744,Raw,-9.152874,1.9477097,-0.06810174,1417190825
,ServiceLog,md,1417190886760,Raw,-8.989429,2.5606253,-0.21792556,1417190825
,ServiceLog,md,1417190887826,Raw,-9.112013,1.7570249,-0.19068487,1417190825
,ServiceLog,md,1417190888871,Raw,-9.41166,1.7978859,-0.14982383,1417190825
,ServiceLog,md,1417190889911,Raw,-8.880466,2.2882185,-0.7218784,1417190825
,ServiceLog,md,1417190890942,Raw,-9.071152,2.1383946,-0.06810174,1417190825
,ServiceLog,md,1417190891974,Raw,-9.030291,2.4789033,-0.25878662,1417190825
,ServiceLog,md,1417190893011,Raw,-8.962189,2.669588,-0.19068487,1417190825
,ServiceLog,md,1417190894050,Raw,-8.798744,2.3699405,0.4903325,1417190825
,ServiceLog,md,1417190895065,Raw,-2.3290794,5.8976107,7.504812,1417190825
,ServiceLog,md,1417190896101,Raw,0.06810174,1.334794,8.962189,1417190825
,ServiceLog,md,1417190897136,Raw,0.14982383,4.4810944,8.308413,1417190825
,ServiceLog,md,1417190898150,Raw,0.14982383,3.3642259,8.839605,1417190825
,ServiceLog,md,1417190899189,Raw,0.10896278,4.630918,8.730643,1417190825
,ServiceLog,md,1417190900208,Raw,1.607201,5.8567495,7.3822284,1417190825
,ServiceLog,md,1417190901240,Raw,1.2258313,6.347082,6.701211,1417190825
,ServiceLog,md,1417190902278,Raw,-0.25878662,7.1506824,6.197258,1417190825
,ServiceLog,md,1417190903332,Raw,0.14982383,4.862464,8.036005,1417190825
,ServiceLog,md,1417190904362,Raw,0.10896278,4.0588636,8.499097,1417190825
,ServiceLog,md,1417190905379,Raw,0.06810174,4.4810944,8.036005,1417190825
,ServiceLog,md,1417190906401,Raw,0.19068487,4.2904096,8.076866,1417190825
,ServiceLog,md,1417190907420,Raw,-0.027240695,4.739881,8.158588,1417190825
,ServiceLog,md,1417190908436,Raw,0.21792556,4.69902,7.8861814,1417190825
,ServiceLog,md,1417190909465,Raw,-0.06810174,5.434519,7.6137743,1417190825
,ServiceLog,md,1417190910482,Raw,0.027240695,3.0645783,8.921328,1417190825
,ServiceLog,md,1417190911521,Raw,-0.53119355,3.255263,8.308413,1417190825
,ServiceLog,md,1417190912552,Raw,0.21792556,4.4810944,7.9270425,1417190825
,ServiceLog,md,1417190913586,Raw,0.21792556,5.09401,8.158588,1417190825
,ServiceLog,md,1417190914623,Raw,0.3405087,5.202973,8.308413,1417190825
,ServiceLog,md,1417190915649,Raw,0.38136974,5.434519,6.932757,1417190825
,ServiceLog,md,1417190916701,Raw,0.3405087,5.7341666,7.1506824,1417190825
,ServiceLog,md,1417190917741,Raw,0.19068487,6.006573,7.1234417,1417190825
,ServiceLog,md,1417190918772,Raw,0.44947147,5.09401,7.3141265,1417190825
,ServiceLog,md,1417190919796,Raw,0.40861043,6.006573,7.4230895,1417190825
,ServiceLog,md,1417190920829,Raw,0.38136974,6.006573,7.1915436,1417190825
,ServiceLog,md,1417190921848,Raw,0.4903325,5.706926,7.000859,1417190825
2101,Кунцевская (АПК) 1,md,1417190922858,Raw,0.53119355,5.965712,7.273266,1417190825
,ServiceLog,md,1417190922877,Raw,0.5720546,5.965712,7.3141265,1417190825
,ServiceLog,md,1417190923892,Raw,0.027240695,3.8954194,8.158588,1417190825
,ServiceLog,md,1417190924943,Raw,-0.61291564,4.780742,7.9270425,1417190825
,ServiceLog,md,1417190928201,Raw,-0.5720546,4.8216033,8.185829,1417190825
,ServiceLog,md,1417190929233,Raw,-0.6810174,4.8216033,7.8861814,1417190825
,ServiceLog,md,1417190930251,Raw,0.19068487,6.0474343,6.9599977,1417190825
,ServiceLog,md,1417190931299,Raw,-0.21792556,5.7341666,7.04172,1417190825
,ServiceLog,md,1417190932311,Raw,0.10896278,6.1563973,6.769313,1417190825
,ServiceLog,md,1417190933413,Raw,-0.7627395,6.2789803,6.238119,1417190825
,ServiceLog,md,1417190934437,Raw,-2.4516625,6.3879433,5.7750273,1417190825
,ServiceLog,md,1417190935456,Raw,-2.5606253,6.510526,5.8976107,1417190825
,ServiceLog,md,1417190936599,Raw,-2.2473574,7.082581,5.706926,1417190825
,ServiceLog,md,1417190937615,Raw,-2.7513103,6.2789803,5.8158884,1417190825
,ServiceLog,md,1417190938642,Raw,-2.2473574,6.510526,6.510526,1417190825
,ServiceLog,md,1417190939671,Raw,-2.982856,5.1621118,6.0474343,1417190825
,ServiceLog,md,1417190940711,Raw,-3.405087,5.6252036,6.3879433,1417190825
,ServiceLog,md,1417190941744,Raw,-0.53119355,6.701211,5.1621118,1417190825
,ServiceLog,md,1417190943062,Raw,-2.7921712,7.6546354,6.3879433,1417190825
2102,Кунцевская (АПК) 2,md,1417190943372,Raw,-1.484618,7.6137743,5.8158884,1417190825
