ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
323,Театральная 3,md,1424163737376,Raw,1.1849703,6.578628,6.66035,278.0,-44.0,7.0,27.4375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163738023,Raw,0.7627395,6.578628,6.347082,289.0,-45.0,4.0,23.8125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163739051,Raw,1.1849703,6.2789803,6.537767,284.0,-43.0,7.0,27.5625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163740093,Raw,0.7218784,6.469665,6.469665,275.0,-44.0,4.0,30.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163741125,Raw,1.484618,6.1291566,6.3879433,298.0,-43.0,9.0,17.125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163742157,Raw,1.0215261,6.197258,6.3198414,289.0,-44.0,6.0,20.3125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163743172,Raw,2.4108016,5.47538,6.578628,303.0,-36.0,14.0,38.75,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163744205,Raw,2.982856,5.434519,6.851035,304.0,-36.0,18.0,47.5625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163745223,Raw,2.9419951,4.69902,7.4639506,299.0,-30.0,18.0,52.1875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163746257,Raw,1.9477097,4.399372,7.6137743,295.0,-29.0,12.0,54.5,0.0,0.0,0.0,1424163737
324,Театральная 4,md,1424163747117,Raw,2.7921712,4.2086873,7.6546354,294.0,-27.0,17.0,58.5625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163747290,Raw,1.7570249,4.930566,9.193735,294.0,-27.0,9.0,54.25,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163748308,Raw,1.253072,3.5957718,6.1291566,294.0,-29.0,10.0,50.875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163749321,Raw,4.671779,5.012288,3.5957718,223.0,-40.0,37.0,107.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163750342,Raw,0.19068487,3.255263,8.185829,272.0,-21.0,1.0,32.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163751361,Raw,1.253072,4.5900574,7.84532,60.0,-30.0,7.0,-6.125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163752384,Raw,1.6344417,4.3585114,8.648921,36.0,-26.0,9.0,2.1875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163753414,Raw,0.10896278,4.630918,8.308413,39.0,-29.0,-0.0,-5.6875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163754465,Raw,0.25878662,2.7104492,8.458236,79.0,-17.0,1.0,-19.1875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163755505,Raw,-1.2258313,3.8681788,5.5843425,71.0,-34.0,-10.0,-21.5,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163756552,Raw,-10.528529,0.9942854,1.253072,88.0,-5.0,-81.0,-12.75,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163757593,Raw,-8.989429,-2.6014864,1.525479,95.0,15.0,-71.0,-28.375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163758611,Raw,-8.989429,-3.0237172,2.5197644,103.0,17.0,-66.0,-13.5625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163759646,Raw,-10.2152605,-4.0180025,2.0975335,123.0,21.0,-66.0,35.5,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163760692,Raw,-8.839605,-3.091819,1.9477097,127.0,18.0,-67.0,67.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163762140,Raw,-9.452521,-3.0645783,2.0294318,85.0,17.0,-68.0,-68.3125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163763174,Raw,-9.765789,-3.636633,2.9419951,104.0,19.0,-64.0,-65.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163764207,Raw,-8.798744,-3.8681788,1.9477097,117.0,23.0,-63.0,-36.5625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163765241,Raw,-8.648921,-3.6774938,1.8659877,117.0,22.0,-64.0,20.0,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163766273,Raw,-8.539958,-3.8273177,1.7161638,118.0,23.0,-63.0,20.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163767306,Raw,-9.071152,-4.5900574,2.1792557,118.0,26.0,-60.0,21.25,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163768344,Raw,-9.41166,-3.405087,2.4108016,118.0,19.0,-66.0,24.8125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163769364,Raw,-9.030291,-4.0588636,2.0294318,118.0,23.0,-63.0,18.875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163770399,Raw,-9.452521,-3.4731886,1.7978859,117.0,19.0,-67.0,29.625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163771431,Raw,-9.41166,-3.5549107,1.9477097,118.0,19.0,-67.0,33.0,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163772476,Raw,-8.839605,-3.405087,1.8387469,120.0,20.0,-66.0,47.3125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163773528,Raw,-9.261836,-3.445948,2.2201166,119.0,19.0,-66.0,44.25,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163774555,Raw,-10.18802,-3.6774938,2.0975335,119.0,19.0,-67.0,34.6875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163775571,Raw,-8.60806,-3.5140498,1.56634,123.0,23.0,-64.0,32.25,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163776585,Raw,-8.921328,-3.636633,2.0294318,123.0,21.0,-65.0,19.0,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163777601,Raw,-8.921328,-3.5140498,1.7570249,250.0,21.0,-66.0,10.375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163778630,Raw,-8.308413,-3.445948,1.484618,291.0,22.0,-65.0,5.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163779660,Raw,-9.41166,-3.7864566,2.0566726,291.0,21.0,-65.0,1.8125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163780688,Raw,-8.839605,-4.0180025,2.0975335,292.0,23.0,-62.0,2.625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163781707,Raw,-8.3765135,-3.5140498,2.0294318,292.0,22.0,-63.0,1.3125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163782746,Raw,-7.6137743,-3.8954194,1.6344417,286.0,20.0,-66.0,-26.9375,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163783787,Raw,-9.343558,-4.508335,2.4108016,111.0,24.0,-60.0,25.0625,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163784805,Raw,-8.798744,-4.1269655,2.0294318,103.0,24.0,-62.0,26.75,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163785837,Raw,-8.267551,-3.8954194,2.0975335,123.0,24.0,-61.0,29.125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163786868,Raw,-7.6137743,-4.4810944,1.7978859,127.0,29.0,-57.0,25.6875,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163787897,Raw,-9.343558,-4.0180025,2.2201166,126.0,22.0,-63.0,24.125,0.0,0.0,0.0,1424163737
,ServiceLog,md,1424163788928,Raw,-9.997335,-4.3585114,3.5957718,126.0,22.0,-60.0,17.125,0.0,0.0,0.0,1424163737
