ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
1032,Новые Черемушки 2,bishop,1417416638073,Raw,0.19220032,2.9129424,9.042995,1417416523
,ServiceLog,bishop,1417416638165,Raw,0.30716124,3.334466,8.314909,1417416523
,ServiceLog,bishop,1417416639177,Raw,-0.34428406,5.173841,8.008347,1417416523
,ServiceLog,bishop,1417416640195,Raw,-0.9574091,6.5916924,7.0886593,1417416523
,ServiceLog,bishop,1417416641212,Raw,-1.8387762,4.560716,8.314909,1417416523
,ServiceLog,bishop,1417416642227,Raw,0.26884094,3.219505,9.311237,1417416523
,ServiceLog,bishop,1417416643258,Raw,-0.30596375,4.1391926,9.004675,1417416523
,ServiceLog,bishop,1417416644274,Raw,-0.53588563,4.215833,8.851394,1417416523
,ServiceLog,bishop,1417416645292,Raw,-0.4975653,4.2541533,8.851394,1417416523
,ServiceLog,bishop,1417416646328,Raw,-0.57420594,4.1775126,8.813073,1417416523
,ServiceLog,bishop,1417416647349,Raw,-0.61252624,4.100872,8.889713,1417416523
,ServiceLog,bishop,1417416648384,Raw,-0.57420594,4.1391926,8.6981125,1417416523
,ServiceLog,bishop,1417416649417,Raw,-0.7274872,4.1775126,8.659792,1417416523
,ServiceLog,bishop,1417416650432,Raw,-0.11436218,3.219505,9.311237,1417416523
,ServiceLog,bishop,1417416651458,Raw,-0.11436218,3.4877472,9.196277,1417416523
,ServiceLog,bishop,1417416652485,Raw,-0.1910028,3.3727863,9.196277,1417416523
,ServiceLog,bishop,1417416653521,Raw,-0.1526825,3.3727863,9.196277,1417416523
,ServiceLog,bishop,1417416654561,Raw,-0.1526825,3.334466,9.272917,1417416523
,ServiceLog,bishop,1417416655593,Raw,-0.22932312,3.3727863,9.157956,1417416523
,ServiceLog,bishop,1417416656630,Raw,-0.1526825,3.4877472,9.157956,1417416523
1033,Новые Черемушки 3,bishop,1417416657181,Raw,0.19220032,4.330794,9.234596,1417416523
