Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
7.273266,5.3936577,3.173541,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1423,0.0,Серпуховская 3,0.0,0.0,1435904959111,Raw,vlad,1435905026,828403345
7.6954966,5.5434813,2.0975335,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904959278,Raw,vlad,1435905026,828403345
7.8861814,5.6660647,2.4789033,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904960294,Raw,vlad,1435905026,828403345
9.724928,4.399372,1.1032481,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904961330,Raw,vlad,1435905026,828403345
7.1234417,5.6252036,4.4810944,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904962366,Raw,vlad,1435905026,828403345
6.537767,3.8954194,4.69902,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904963380,Raw,vlad,1435905026,828403345
1.8659877,0.8036005,9.193735,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904964410,Raw,vlad,1435905026,828403345
1.9068487,2.0294318,9.261836,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904965444,Raw,vlad,1435905026,828403345
3.0645783,1.56634,9.343558,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904966475,Raw,vlad,1435905026,828403345
3.9771416,1.2258313,8.962189,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904967488,Raw,vlad,1435905026,828403345
3.5549107,0.8308412,8.989429,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904968524,Raw,vlad,1435905026,828403345
3.7047346,0.9125633,8.839605,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904969561,Raw,vlad,1435905026,828403345
3.8681788,1.2258313,9.071152,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904970597,Raw,vlad,1435905026,828403345
3.8273177,1.4165162,8.921328,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904971640,Raw,vlad,1435905026,828403345
2.3290794,1.7161638,8.349273,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904972675,Raw,vlad,1435905026,828403345
3.4731886,2.0566726,9.030291,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904973687,Raw,vlad,1435905026,828403345
3.4731886,2.0566726,9.030291,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1424,0.0,Серпуховская 4,0.0,0.0,1435904974079,Raw,vlad,1435905026,828403345
3.214402,2.1792557,9.152874,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904974727,Raw,vlad,1435905026,828403345
3.5549107,2.1792557,8.730643,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435904975778,Raw,vlad,1435905026,828403345
