ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
1053,Беляево 3,bishop,1423033207703,Raw,0.086819455,3.311863,9.096284,290.71893,-19.775713,0.46400052,102.70001,-0.015988022,0.019185146,-0.021317273,1423033207
,ServiceLog,User1,1423033208655,Raw,0.8108638,3.5886374,8.812025,289.67023,-23.417248,1.6625761,97.3,0.28671354,0.15774542,-0.24088213,1423033207
,ServiceLog,User1,1423033209703,Raw,0.03742218,4.094735,8.835227,288.31476,-24.941248,-0.13978703,97.40001,-0.0021321268,0.004263188,-0.007461112,1423033207
,ServiceLog,User1,1423033210735,Raw,0.803529,4.626579,8.540041,285.8815,-27.547039,4.31143,94.5,-0.30803105,0.101255514,-0.046897735,1423033207
,ServiceLog,User1,1423033211803,Raw,0.7658075,3.7990997,8.694221,286.06332,-21.993786,4.9988465,84.0,-0.6608272,0.046897203,0.33574232,1423033207
,ServiceLog,User1,1423033213010,Raw,0.8268805,3.4727783,9.1323595,286.57385,-20.734037,4.9703894,78.3,-0.0021321268,0.002131594,0.0031973913,1423033207
,ServiceLog,User1,1423033214028,Raw,0.739612,3.4810112,9.167835,288.146,-20.846594,5.0990033,70.5,-0.0031979238,0.0063947826,-0.013856427,1423033207
,ServiceLog,User1,1423033215042,Raw,0.7881111,3.3835638,9.238788,301.99094,-20.366096,4.7976413,24.399994,-0.0021321268,-0.0010663297,-0.007461112,1423033207
,ServiceLog,User1,1423033216053,Raw,0.80727124,3.4747243,9.243578,317.55597,-20.477772,4.916251,22.300003,0.002131594,0.004263188,0.0,1423033207
,ServiceLog,User1,1423033217075,Raw,0.77957886,3.4384997,9.286987,323.37268,-20.31477,4.8872023,22.399994,-0.0031979238,0.001065797,0.00959244,1423033207
,ServiceLog,User1,1423033218106,Raw,0.80742097,3.393593,9.177116,321.88577,-20.066757,4.7547326,27.600006,-0.019185679,0.0063947826,-0.006395315,1423033207
,ServiceLog,User1,1423033219133,Raw,0.7830217,3.3696427,9.161249,329.94073,-19.970795,4.8491344,9.0,0.015987223,-0.007461112,0.002131594,1423033207
,ServiceLog,User1,1423033220161,Raw,0.95606184,3.3805702,9.075627,347.86685,-20.244556,5.392383,-5.399994,-0.01811988,0.0127898315,-0.009593239,1423033207
,ServiceLog,User1,1423033221189,Raw,0.81415695,3.335813,9.147029,355.46277,-20.061378,5.0558376,-3.899994,0.018119348,-0.009593239,0.008526376,1423033207
,ServiceLog,User1,1423033222215,Raw,0.7858658,3.3070729,9.137598,354.43607,-20.162943,5.0009665,-15.199982,-0.024514664,0.0053289854,-0.009593239,1423033207
,ServiceLog,User1,1423033223237,Raw,1.3030403,3.4793646,9.114546,19.13019,-17.29609,5.901163,-62.09999,-0.1332313,-0.03837109,0.07993824,1423033207
,ServiceLog,User1,1423033224262,Raw,2.073638,2.620301,9.31498,32.350643,-14.537607,12.056947,-66.099976,0.08420196,-0.075675584,-0.034107372,1423033207
,ServiceLog,User1,1423033225289,Raw,2.1603076,2.9282107,9.123378,35.21978,-16.224985,12.898369,-67.69998,-0.027712587,0.004263188,-0.011724833,1423033207
,ServiceLog,User1,1423033226307,Raw,2.2248235,2.9126432,9.122629,35.781197,-16.670845,13.251465,-66.69998,0.05542411,-0.026646258,-0.008526909,1423033207
,ServiceLog,User1,1423033227321,Raw,1.6721727,2.8770173,9.106762,37.476112,-18.010157,11.698463,-111.79999,0.0,-0.015988022,0.002131594,1423033207
,ServiceLog,User1,1423033228344,Raw,1.4847624,0.36748582,9.932595,52.131916,-8.480583,3.7346523,-117.2,-0.5467816,-0.008526909,0.39116642,1423033207
,ServiceLog,User1,1423033229362,Raw,0.41493714,3.677852,9.09329,55.487343,-21.9059,1.740155,-112.89998,-0.011724833,0.22702569,0.25047457,1423033207
,ServiceLog,User1,1423033230380,Raw,-0.13636643,3.2700999,7.531588,55.114223,-23.610058,-0.6981257,-108.79999,-1.4399637,0.2931083,0.119374864,1423033207
,ServiceLog,User1,1423033231413,Raw,-0.15956818,4.1592507,8.907677,51.386307,-24.211582,-1.9635066,-100.19998,-0.01279063,-0.007461112,-0.020251475,1423033207
,ServiceLog,User1,1423033232442,Raw,-0.18785934,3.372936,9.001831,52.18206,-21.44107,-0.8669449,-112.999985,-0.074609786,0.061818894,-0.007461112,1423033207
,ServiceLog,User1,1423033233463,Raw,0.00943039,3.1234047,9.153316,52.673233,-19.827887,-0.8420513,-110.29999,-0.061819427,0.037304495,-0.007461112,1423033207
