Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
5.5434813,-6.619489,-4.8216033,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,893,0.0,Ботанический сад 3,0.0,0.0,1435841803660,Raw,vlad,1435841870,449805108
5.3119354,-6.66035,-4.739881,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841804332,Raw,vlad,1435841870,449805108
5.965712,-7.082581,-3.405087,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841805363,Raw,vlad,1435841870,449805108
5.9248514,-7.3822284,-3.173541,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841806392,Raw,vlad,1435841870,449805108
6.469665,-7.504812,-3.214402,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841807410,Raw,vlad,1435841870,449805108
5.5843425,-7.1915436,-3.091819,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841808428,Raw,vlad,1435841870,449805108
5.8158884,-7.3141265,-2.2882185,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841809460,Raw,vlad,1435841870,449805108
6.197258,-7.2324047,-3.091819,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841810491,Raw,vlad,1435841870,449805108
6.0474343,-7.504812,-2.901134,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841811522,Raw,vlad,1435841870,449805108
6.006573,-7.3549876,-3.255263,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841812552,Raw,vlad,1435841870,449805108
6.006573,-7.2324047,-3.405087,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435841813566,Raw,vlad,1435841870,449805108
