Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.1498153,2.2990322,9.729437,5.635549,,,,,,,-0.04739388,-0.030541664,-0.066124424,233,26.510534,17.963646,-151.58086,Царицыно 3,-13.840918,-9.33488,1435909920589,Raw,Anna,1435906670,77603657
-1.4945804,2.107496,9.882666,5.709363,,,,,,,-0.039945018,0.033378728,-0.021420337,,27.84373,20.389042,-144.47725,ServiceLog,-12.4505,-9.55703,1435909921309,Raw,Anna,1435906670,77603657
-1.6861166,1.9542671,9.882666,2.3920925,,,,,,,-0.019677298,-0.025226792,-0.002116148,,32.86154,28.06956,-157.58873,ServiceLog,-11.398533,-9.370824,1435909922323,Raw,Anna,1435906670,77603657
-0.99658644,2.1458032,9.806051,355.8095,,,,,,,-0.15394776,0.037651505,0.2746305,,49.95143,5.1765018,-188.48677,ServiceLog,-12.244045,-9.629769,1435909923407,Raw,Anna,1435906670,77603657
-1.762731,1.8010383,9.920973,349.24188,,,,,,,0.02821619,-0.004961469,-0.099258676,,41.831184,7.3761835,-183.4612,ServiceLog,-11.782859,-8.608246,1435909924416,Raw,Anna,1435906670,77603657
-1.3413515,2.3373394,9.882666,346.11536,,,,,,,-0.01973642,0.012092083,-0.0077199712,,41.57177,-2.17323,-170.3541,ServiceLog,-12.217326,-8.865717,1435909925459,Raw,Anna,1435906670,77603657
-1.5328877,2.0308816,9.269751,344.2938,,,,,,,0.038853124,0.015287876,-0.0130462935,,42.037327,5.878266,-176.99257,ServiceLog,-12.535429,-8.563255,1435909926468,Raw,Anna,1435906670,77603657
-1.91596,1.9925743,9.882666,345.4513,,,,,,,-0.0048464206,0.0035838159,-0.07920374,,30.583582,11.595273,-159.23102,ServiceLog,-12.4012165,-9.452979,1435909927553,Raw,Anna,1435906670,77603657
-2.0691888,2.260725,9.154829,348.2636,,,,,,,-0.01337253,-0.0017401094,0.047544084,,28.983181,11.520805,-150.22464,ServiceLog,-12.19301,-10.800426,1435909928567,Raw,Anna,1435906670,77603657
-1.8393455,1.7244238,9.537901,350.79895,,,,,,,-0.040011864,0.0057212687,0.095443964,,25.468552,10.490409,-143.82205,ServiceLog,-11.8361,-11.095004,1435909929638,Raw,Anna,1435906670,77603657
-1.5328877,2.107496,8.618527,356.41495,,,,,,,0.02281903,-0.02729021,-0.12089713,,19.946688,4.5055614,-129.67253,ServiceLog,-12.905402,-10.726125,1435909930655,Raw,Anna,1435906670,77603657
-2.0691888,2.60549,8.924985,4.9059196,,,,,,,0.08991498,-0.045390386,0.089951195,,8.926413,28.666477,-95.877045,ServiceLog,-12.663743,-12.283885,1435909931732,Raw,Anna,1435906670,77603657
-2.0691888,2.60549,8.924985,4.9059196,,,,,,,0.08991498,-0.045390386,0.089951195,234,8.926413,28.666477,-95.877045,Царицыно 4,-12.663743,-12.283885,1435909932556,Raw,Anna,1435906670,77603657
-2.3756466,1.5711949,8.810063,9.243981,,,,,,,-0.017665014,0.06432493,-0.062326226,,11.987652,27.318949,-95.55176,ServiceLog,-8.230285,-14.066103,1435909932746,Raw,Anna,1435906670,77603657
-2.3373394,1.073201,8.733449,10.891224,,,,,,,-0.01344337,0.064348094,-0.029488117,,15.242687,30.842655,-95.06045,ServiceLog,-9.678659,-14.147189,1435909933823,Raw,Anna,1435906670,77603657
-2.2224178,1.9925743,9.69113,10.38439,,,,,,,0.00039308256,-0.052824065,-0.028478246,,17.377928,29.60286,-104.85107,ServiceLog,-10.376272,-12.926404,1435909934836,Raw,Anna,1435906670,77603657
-2.4522612,2.0308816,9.767744,11.458261,,,,,,,-0.00071559136,-0.02510189,-0.0020503676,,17.855572,22.476553,-102.19517,ServiceLog,-9.822682,-14.301928,1435909935910,Raw,Anna,1435906670,77603657
-2.4139538,1.1498153,9.422979,13.536088,,,,,,,-0.061427675,-0.044281177,0.011835088,,11.65146,23.544588,-93.40039,ServiceLog,-7.974013,-14.306277,1435909936921,Raw,Anna,1435906670,77603657
-2.3756466,0.88166475,9.729437,15.735778,,,,,,,-0.09557526,-0.02081074,0.003035471,,11.983767,25.926134,-89.13102,ServiceLog,-7.620204,-13.972811,1435909937950,Raw,Anna,1435906670,77603657
-1.9542671,0.95827925,8.695142,15.119271,,,,,,,-0.0029052424,-0.003761715,-0.0023278692,,6.4301043,24.415842,-87.73117,ServiceLog,-6.873017,-14.577183,1435909938961,Raw,Anna,1435906670,77603657
-2.260725,1.073201,9.308058,16.72231,,,,,,,-0.07854674,-0.022931946,0.12972763,,9.058643,25.585217,-84.47057,ServiceLog,-6.0374947,-14.421912,1435909940046,Raw,Anna,1435906670,77603657
-2.5288756,1.1115081,9.154829,16.84488,,,,,,,0.051411524,0.052704223,0.014660702,,7.533657,24.786528,-82.76812,ServiceLog,-7.113056,-14.700456,1435909941058,Raw,Anna,1435906670,77603657
-2.4522612,1.2264298,9.078215,16.882479,,,,,,,0.1121039,0.1027879,0.060337376,,12.662018,30.004833,-85.48876,ServiceLog,-7.3266535,-14.996826,1435909942096,Raw,Anna,1435906670,77603657
-2.4139538,0.919972,9.231443,15.30943,,,,,,,0.039658196,0.0026575683,0.042190865,,9.960292,24.31535,-73.547646,ServiceLog,-7.8941135,-14.798874,1435909943109,Raw,Anna,1435906670,77603657
-2.1458032,0.84335756,10.572196,16.433916,,,,,,,-0.10522975,0.15712783,-0.25933436,,7.1110487,22.246077,-72.51502,ServiceLog,-6.7257934,-13.666738,1435909944188,Raw,Anna,1435906670,77603657
-2.4522612,1.0348936,9.384672,4.1283336,,,,,,,-0.07327954,0.07084621,-0.06975432,,7.607104,26.46919,-62.949158,ServiceLog,-5.0745664,-16.414188,1435909945198,Raw,Anna,1435906670,77603657
-2.3373394,1.1498153,8.810063,34.436245,,,,,,,0.26867035,-0.41491437,-0.9656417,,5.806648,21.348907,-58.467697,ServiceLog,-7.9821997,-8.057947,1435909946271,Raw,Anna,1435906670,77603657
-2.1458032,0.99658644,9.997588,43.078392,,,,,,,-0.116955385,-0.026092853,0.32119772,,8.10949,21.636406,-55.24796,ServiceLog,-5.4510846,-13.766772,1435909947282,Raw,Anna,1435906670,77603657
-2.107496,0.7284359,10.2657385,5.7605643,,,,,,,-0.04239486,0.071916,0.0101035,,8.551776,29.572004,-52.222366,ServiceLog,-3.4686291,-10.711621,1435909948311,Raw,Anna,1435906670,77603657
-1.762731,0.46028528,9.537901,353.1961,,,,,,,-0.038141526,0.016527046,-0.053849384,,20.535172,32.76525,-54.151405,ServiceLog,-3.5623043,-11.429702,1435909949322,Raw,Anna,1435906670,77603657
-2.0691888,0.88166475,9.231443,347.39615,,,,,,,0.044945106,0.030377613,0.024961542,,13.472861,27.61027,-52.63622,ServiceLog,-5.3696227,-13.1927395,1435909950401,Raw,Anna,1435906670,77603657
-2.6821043,0.919972,9.231443,345.95334,,,,,,,-0.0051420312,0.09323993,0.20809461,,17.306194,26.988504,-54.398228,ServiceLog,-5.2183847,-13.889011,1435909951411,Raw,Anna,1435906670,77603657
-2.5671828,1.3796587,8.58022,338.80908,,,,,,,0.05771629,-0.0622932,-0.08588162,,18.948425,28.586164,-55.89829,ServiceLog,-8.228406,-17.133224,1435909952449,Raw,Anna,1435906670,77603657
-3.5248635,0.65182143,9.269751,343.32678,,,,,,,-0.08505657,-0.1496289,0.33370313,,22.13367,26.567715,-55.691414,ServiceLog,-6.720947,-16.951328,1435909953460,Raw,Anna,1435906670,77603657
-2.6437972,1.91596,9.269751,329.9832,,,,,,,-0.102100804,0.080468476,0.28470096,,14.223329,19.593367,-44.38581,ServiceLog,-10.306233,-18.146955,1435909954506,Raw,Anna,1435906670,77603657
-3.793014,1.9925743,9.193136,341.7385,,,,,,,-0.025409753,0.025079254,-0.13078918,,15.531385,13.517365,-52.298634,ServiceLog,-11.125785,-20.224815,1435909955519,Raw,Anna,1435906670,77603657
-2.7970262,2.260725,8.848371,354.14444,,,,,,,-0.03288631,0.0005896239,0.12691215,,13.49556,10.11667,-57.513577,ServiceLog,-13.841262,-17.805735,1435909956598,Raw,Anna,1435906670,77603657
-2.9119477,2.3373394,8.656835,3.4656727,,,,,,,-0.057391386,0.0581163,0.0033230924,,19.114822,5.1796207,-72.019,ServiceLog,-15.881375,-17.89108,1435909957611,Raw,Anna,1435906670,77603657
-2.60549,1.9925743,8.810063,8.795358,,,,,,,-0.019041868,0.05385524,-0.06485383,,15.824009,8.750278,-69.20227,ServiceLog,-11.7164345,-15.332303,1435909958694,Raw,Anna,1435906670,77603657
-2.4905684,2.1841104,9.0016,5.6114955,,,,,,,-0.006286125,-0.06117707,0.082022965,,20.522285,9.241082,-73.53341,ServiceLog,-11.408457,-16.150972,1435909959707,Raw,Anna,1435906670,77603657
-2.9885623,2.3373394,10.189124,2.7924986,,,,,,,0.0075583174,0.057069678,0.0937225,,15.311798,13.959294,-66.20456,ServiceLog,-12.603294,-16.76282,1435909960735,Raw,Anna,1435906670,77603657
-2.9885623,2.3373394,9.499594,2.2520072,,,,,,,-0.10539513,-0.035587557,0.06159785,,20.348932,11.194866,-61.307,ServiceLog,-12.304608,-16.815207,1435909961747,Raw,Anna,1435906670,77603657
-2.758719,2.6437972,9.959281,359.29108,,,,,,,0.008595885,-0.03985314,0.03287273,,15.472544,14.835756,-70.264404,ServiceLog,-13.520627,-15.449217,1435909962822,Raw,Anna,1435906670,77603657
-2.8736405,2.4522612,9.0016,0.5875657,,,,,,,0.0042914175,0.021957496,-0.022724487,,14.000209,10.372613,-62.38405,ServiceLog,-12.323967,-15.862153,1435909963842,Raw,Anna,1435906670,77603657
-2.7970262,2.107496,9.959281,0.54228985,,,,,,,-0.1299002,-0.025997778,-0.011924038,,16.397032,13.451389,-65.62656,ServiceLog,-12.521894,-15.16258,1435909964919,Raw,Anna,1435906670,77603657
-2.5288756,2.1458032,9.193136,359.5812,,,,,,,-0.075563736,-0.011088604,0.08185625,,22.867744,17.456165,-67.77099,ServiceLog,-12.994279,-15.264515,1435909965930,Raw,Anna,1435906670,77603657
-2.8353333,2.0691888,10.38066,355.72928,,,,,,,-0.118206,-0.024918666,0.105143994,,22.049038,17.69151,-58.54605,ServiceLog,-13.16238,-15.4154825,1435909967016,Raw,Anna,1435906670,77603657
-2.2990322,2.260725,9.078215,349.95383,,,,,,,-0.009537046,0.03472922,-0.09507006,,24.558586,15.706,-50.849476,ServiceLog,-12.668178,-15.62916,1435909968027,Raw,Anna,1435906670,77603657
-4.022857,1.8010383,8.848371,320.63733,,,,,,,-0.09586315,0.097602986,-0.041991923,,11.935303,-17.110981,-8.369288,ServiceLog,-11.135774,-19.081856,1435909969135,Raw,Anna,1435906670,77603657
-2.6821043,1.1115081,10.610503,259.26172,,,,,,,-0.04685299,-0.1133239,0.22755699,,11.960623,0.33732006,-21.62355,ServiceLog,-9.092582,-18.04407,1435909970145,Raw,Anna,1435906670,77603657
-3.9079356,1.8776526,8.618527,267.68668,,,,,,,0.21520206,0.011312043,-0.22304986,,20.980574,16.5379,-42.792976,ServiceLog,-11.1256,-18.189484,1435909971174,Raw,Anna,1435906670,77603657
-3.7547069,2.107496,9.920973,311.81415,,,,,,,0.034115095,-0.08456655,-0.15270539,,16.490175,14.845773,-37.05343,ServiceLog,-11.641227,-17.679502,1435909972185,Raw,Anna,1435906670,77603657
-2.9885623,2.3373394,9.959281,333.19556,,,,,,,-0.09375206,-0.07495813,-0.002669819,,14.9039755,9.441104,-25.56339,ServiceLog,-13.542778,-16.984976,1435909973276,Raw,Anna,1435906670,77603657
-2.9119477,1.9542671,9.6528225,341.0773,,,,,,,-0.11506134,-0.05045465,0.24764894,,19.30799,12.79134,-28.803831,ServiceLog,-11.98948,-18.375605,1435909974294,Raw,Anna,1435906670,77603657
-3.103484,2.0691888,9.844358,337.68225,,,,,,,-0.026640398,-0.006781207,0.02609232,,11.616727,11.099996,-28.480787,ServiceLog,-11.66701,-17.085909,1435909975325,Raw,Anna,1435906670,77603657
-2.8736405,1.6861166,9.231443,338.33334,,,,,,,-0.007449927,0.013449496,0.01977477,,12.015489,9.002945,-26.772514,ServiceLog,-12.022994,-17.611479,1435909976336,Raw,Anna,1435906670,77603657
