ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
423,Киевская (АПК) 3,md,1418140643968,Raw,2.1792557,4.1269655,8.308413,1418140099
,ServiceLog,md,1418140644102,Raw,2.1792557,3.9771416,8.22669,1418140099
,ServiceLog,md,1418140645126,Raw,2.669588,3.5140498,8.648921,1418140099
,ServiceLog,md,1418140646151,Raw,2.982856,3.5549107,8.730643,1418140099
,ServiceLog,md,1418140647205,Raw,3.3233647,3.3233647,8.458236,1418140099
,ServiceLog,md,1418140648230,Raw,3.445948,4.1269655,8.076866,1418140099
,ServiceLog,md,1418140649252,Raw,3.173541,4.2904096,7.9270425,1418140099
,ServiceLog,md,1418140650274,Raw,3.173541,4.3585114,8.036005,1418140099
,ServiceLog,md,1418140651305,Raw,3.2825038,4.4810944,7.995144,1418140099
,ServiceLog,md,1418140652329,Raw,3.0645783,4.671779,7.995144,1418140099
,ServiceLog,md,1418140653359,Raw,2.4789033,4.780742,7.6954966,1418140099
,ServiceLog,md,1418140654388,Raw,3.091819,4.8216033,7.9679036,1418140099
,ServiceLog,md,1418140655406,Raw,2.6014864,4.5491962,7.763598,1418140099
,ServiceLog,md,1418140656426,Raw,2.7921712,4.4810944,7.9270425,1418140099
,ServiceLog,md,1418140657452,Raw,2.8602731,4.440233,8.117727,1418140099
,ServiceLog,md,1418140658474,Raw,2.7513103,4.440233,7.7363577,1418140099
,ServiceLog,md,1418140659493,Raw,2.982856,4.508335,8.158588,1418140099
424,Киевская (АПК) 4,md,1418140660090,Raw,3.0645783,4.69902,8.417375,1418140099
,ServiceLog,md,1418140660515,Raw,2.901134,4.167826,7.995144,1418140099
,ServiceLog,md,1418140661596,Raw,2.9419951,4.167826,8.798744,1418140099
,ServiceLog,md,1418140662632,Raw,1.9885708,2.1792557,8.689782,1418140099
,ServiceLog,md,1418140664033,Raw,1.8387469,2.8330324,8.921328,1418140099
,ServiceLog,md,1418140665132,Raw,1.7161638,4.440233,8.3765135,1418140099
,ServiceLog,md,1418140666165,Raw,1.3756552,1.525479,9.915613,1418140099
,ServiceLog,md,1418140667200,Raw,2.7104492,2.6423476,8.689782,1418140099
,ServiceLog,md,1418140668228,Raw,2.8602731,2.2473574,8.962189,1418140099
,ServiceLog,md,1418140669248,Raw,2.2201166,3.4731886,8.539958,1418140099
,ServiceLog,md,1418140670282,Raw,2.5197644,3.5957718,8.349273,1418140099
,ServiceLog,md,1418140671310,Raw,2.4108016,3.636633,8.60806,1418140099
,ServiceLog,md,1418140672332,Raw,2.2473574,2.0566726,8.989429,1418140099
,ServiceLog,md,1418140673352,Raw,2.2882185,1.6753027,10.106298,1418140099
,ServiceLog,md,1418140674779,Raw,1.7161638,1.7570249,9.80665,1418140099
,ServiceLog,md,1418140675850,Raw,7.3822284,7.6546354,-1.607201,1418140099
,ServiceLog,md,1418140676889,Raw,10.487668,4.630918,-2.982856,1418140099
,ServiceLog,md,1418140677914,Raw,8.771504,0.027240695,-0.53119355,1418140099
,ServiceLog,md,1418140678935,Raw,10.18802,1.8659877,-1.0215261,1418140099
,ServiceLog,md,1418140679956,Raw,10.296983,1.56634,-0.9942854,1418140099
,ServiceLog,md,1418140680977,Raw,10.18802,1.525479,-0.9125633,1418140099
,ServiceLog,md,1418140681995,Raw,10.18802,1.9477097,-1.0215261,1418140099
,ServiceLog,md,1418140683028,Raw,10.296983,1.9068487,-0.95342433,1418140099
,ServiceLog,md,1418140684058,Raw,9.997335,1.7978859,-0.8036005,1418140099
,ServiceLog,md,1418140685092,Raw,10.147159,1.0215261,0.25878662,1418140099
,ServiceLog,md,1418140686116,Raw,10.256122,2.1383946,-0.9942854,1418140099
,ServiceLog,md,1418140687180,Raw,10.378705,1.9477097,-0.95342433,1418140099
,ServiceLog,md,1418140688206,Raw,10.378705,1.7978859,-1.253072,1418140099
,ServiceLog,md,1418140689245,Raw,9.915613,1.7161638,-0.8308412,1418140099
,ServiceLog,md,1418140690278,Raw,10.147159,1.6344417,-0.7627395,1418140099
