ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
763,Парк культуры (КЛЦ) 3,md,1418140099163,Raw,1.6753027,4.1269655,8.185829
,ServiceLog,md,1418140099623,Raw,1.7161638,3.8954194,8.417375
,ServiceLog,md,1418140100673,Raw,1.6344417,3.9771416,8.60806
,ServiceLog,md,1418140101859,Raw,1.8659877,3.636633,9.030291
,ServiceLog,md,1418140103011,Raw,1.8387469,3.4731886,8.839605
,ServiceLog,md,1418140104031,Raw,1.0623871,3.0645783,8.962189
,ServiceLog,md,1418140105695,Raw,1.4165162,3.3233647,9.261836
,ServiceLog,md,1418140106748,Raw,1.56634,3.0237172,9.152874
,ServiceLog,md,1418140107772,Raw,1.607201,3.0645783,8.308413
764,Парк культуры (КЛЦ) 4,md,1418140108174,Raw,1.7570249,3.091819,9.220976
,ServiceLog,md,1418140108793,Raw,1.334794,3.214402,8.880466
,ServiceLog,md,1418140109841,Raw,0.19068487,4.69902,7.7363577
,ServiceLog,md,1418140110868,Raw,0.19068487,4.167826,8.499097
,ServiceLog,md,1418140111886,Raw,0.06810174,4.8216033,7.995144
,ServiceLog,md,1418140112904,Raw,-0.21792556,4.903325,8.267551
,ServiceLog,md,1418140114190,Raw,0.6810174,2.7513103,9.493382
,ServiceLog,md,1418140115405,Raw,0.7627395,3.13268,9.41166
,ServiceLog,md,1418140117192,Raw,0.25878662,3.5957718,8.962189
,ServiceLog,md,1418140118239,Raw,-1.6753027,5.202973,7.6954966
,ServiceLog,md,1418140119281,Raw,-1.1849703,4.903325,7.3822284
,ServiceLog,md,1418140121759,Raw,-1.1849703,5.012288,8.580819
,ServiceLog,md,1418140122813,Raw,-1.253072,4.167826,8.648921
,ServiceLog,md,1418140123838,Raw,0.25878662,3.9362805,8.267551
,ServiceLog,md,1418140124879,Raw,0.14982383,3.5957718,8.771504
,ServiceLog,md,1418140126071,Raw,-0.06810174,3.7455957,9.030291
,ServiceLog,md,1418140127111,Raw,-0.6810174,4.5491962,8.771504
,ServiceLog,md,1418140128328,Raw,0.9125633,3.5957718,9.071152
,ServiceLog,md,1418140129357,Raw,0.7218784,3.5140498,8.989429
,ServiceLog,md,1418140130386,Raw,0.7218784,3.9362805,8.921328
,ServiceLog,md,1418140131427,Raw,0.9942854,3.255263,8.580819
,ServiceLog,md,1418140132596,Raw,0.4903325,3.7455957,8.539958
,ServiceLog,md,1418140133662,Raw,-0.027240695,3.8273177,9.602345
,ServiceLog,md,1418140134857,Raw,-1.8659877,5.7341666,7.2324047
,ServiceLog,md,1418140136177,Raw,0.5720546,3.173541,8.962189
,ServiceLog,md,1418140137238,Raw,-0.4903325,3.7455957,9.956474
,ServiceLog,md,1418140138261,Raw,0.06810174,2.5197644,8.771504
