ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
1033,Новые Черемушки 3,bishop,1417416657181,Raw,0.19220032,4.330794,9.234596,1417416657
,ServiceLog,bishop,1417416657647,Raw,-1.1106904,-0.8424481,10.4991665,1417416657
,ServiceLog,bishop,1417416658682,Raw,0.42212218,4.215833,9.081315,1417416657
,ServiceLog,bishop,1417416659718,Raw,-0.53588563,3.9859114,9.004675,1417416657
,ServiceLog,bishop,1417416660739,Raw,-0.9574091,4.599036,8.3532295,1417416657
,ServiceLog,bishop,1417416661755,Raw,-0.34428406,4.1391926,9.081315,1417416657
,ServiceLog,bishop,1417416662779,Raw,0.11555969,4.2541533,8.813073,1417416657
,ServiceLog,bishop,1417416663811,Raw,0.07723938,4.062552,8.6981125,1417416657
,ServiceLog,bishop,1417416664850,Raw,-0.53588563,3.1428645,9.196277,1417416657
,ServiceLog,bishop,1417416665866,Raw,-0.11436218,3.83263,8.889713,1417416657
,ServiceLog,bishop,1417416666919,Raw,-0.03772156,3.6793487,9.349558,1417416657
,ServiceLog,bishop,1417416667948,Raw,-0.22932312,3.5643878,8.736432,1417416657
,ServiceLog,bishop,1417416668983,Raw,-0.11436218,3.4111066,9.272917,1417416657
1034,Новые Черемушки 4,bishop,1417416669593,Raw,-0.4209247,3.219505,9.65612,1417416657
,ServiceLog,bishop,1417416670023,Raw,-0.459245,3.602708,8.544831,1417416657
,ServiceLog,bishop,1417416671041,Raw,-0.11436218,3.6410284,8.199948,1417416657
,ServiceLog,bishop,1417416672065,Raw,-0.30596375,3.334466,9.157956,1417416657
,ServiceLog,bishop,1417416673101,Raw,-0.38260436,3.4877472,9.73276,1417416657
,ServiceLog,bishop,1417416674120,Raw,-0.03772156,3.449427,8.621471,1417416657
,ServiceLog,bishop,1417416675162,Raw,0.88196594,3.1045442,8.889713,1417416657
,ServiceLog,bishop,1417416676178,Raw,-1.7621356,5.02056,8.583151,1417416657
,ServiceLog,bishop,1417416677198,Raw,-1.4172528,2.9129424,8.046667,1417416657
,ServiceLog,bishop,1417416678218,Raw,0.42212218,2.1465364,9.387877,1417416657
,ServiceLog,bishop,1417416679237,Raw,0.42212218,2.9129424,9.771081,1417416657
,ServiceLog,bishop,1417416680274,Raw,0.4604425,3.1045442,8.813073,1417416657
,ServiceLog,bishop,1417416681305,Raw,0.38380188,2.874622,9.157956,1417416657
,ServiceLog,bishop,1417416682336,Raw,0.49876282,2.4530988,8.506511,1417416657
,ServiceLog,bishop,1417416683363,Raw,0.92028624,2.5680597,8.813073,1417416657
,ServiceLog,bishop,1417416684389,Raw,0.4604425,2.721341,9.962683,1417416657
,ServiceLog,bishop,1417416685407,Raw,0.26884094,3.0279036,10.384206,1417416657
,ServiceLog,bishop,1417416686434,Raw,0.15388,2.491419,8.774753,1417416657
,ServiceLog,bishop,1417416687460,Raw,0.65204406,2.60638,9.847721,1417416657
,ServiceLog,bishop,1417416688488,Raw,0.34548157,2.491419,9.886042,1417416657
,ServiceLog,bishop,1417416689514,Raw,0.57540345,2.60638,9.502839,1417416657
,ServiceLog,bishop,1417416690546,Raw,0.4604425,2.5680597,9.272917,1417416657
,ServiceLog,bishop,1417416691575,Raw,0.34548157,2.223177,10.039323,1417416657
,ServiceLog,bishop,1417416692598,Raw,0.11555969,2.2998176,9.847721,1417416657
,ServiceLog,bishop,1417416693619,Raw,0.23052064,2.223177,9.387877,1417416657
,ServiceLog,bishop,1417416694648,Raw,0.30716124,2.223177,9.464519,1417416657
,ServiceLog,bishop,1417416695682,Raw,0.69036436,3.219505,9.004675,1417416657
,ServiceLog,bishop,1417416696704,Raw,0.92028624,2.4530988,9.387877,1417416657
,ServiceLog,bishop,1417416697726,Raw,0.69036436,2.7979815,9.042995,1417416657
,ServiceLog,bishop,1417416698741,Raw,0.53708315,2.989583,9.042995,1417416657
,ServiceLog,bishop,1417416699763,Raw,0.92028624,2.7596612,9.081315,1417416657
,ServiceLog,bishop,1417416700798,Raw,0.9969269,2.9129424,10.422526,1417416657
,ServiceLog,bishop,1417416701819,Raw,-0.38260436,2.6447003,10.1542845,1417416657
,ServiceLog,bishop,1417416702835,Raw,-0.38260436,2.223177,9.6178,1417416657
,ServiceLog,bishop,1417416703850,Raw,0.65204406,3.1811848,9.272917,1417416657
,ServiceLog,bishop,1417416704865,Raw,-0.34428406,2.6830206,9.65612,1417416657
,ServiceLog,bishop,1417416705881,Raw,-0.26764342,2.7979815,9.081315,1417416657
,ServiceLog,bishop,1417416706898,Raw,-0.1526825,2.7596612,8.774753,1417416657
,ServiceLog,bishop,1417416707913,Raw,-0.07604187,2.7596612,9.502839,1417416657
,ServiceLog,bishop,1417416708930,Raw,0.03891907,3.5260675,9.962683,1417416657
,ServiceLog,bishop,1417416709946,Raw,0.34548157,3.3727863,9.272917,1417416657
,ServiceLog,bishop,1417416710976,Raw,-0.03772156,3.3727863,9.387877,1417416657
,ServiceLog,bishop,1417416711990,Raw,-0.53588563,3.4111066,9.502839,1417416657
,ServiceLog,bishop,1417416713004,Raw,-0.57420594,2.3764582,9.426198,1417416657
,ServiceLog,bishop,1417416714024,Raw,0.03891907,2.9512627,9.65612,1417416657
,ServiceLog,bishop,1417416715758,Raw,-0.30596375,2.491419,9.65612,1417416657
,ServiceLog,bishop,1417416716803,Raw,-0.34428406,2.6830206,9.004675,1417416657
