ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
653,Молодежная 3,md,1422947219687,Raw,1.484618,6.510526,6.578628,260.0,-43.0,9.0,42.5,0.0,0.0,0.0
,ServiceLog,md,1422947219923,Raw,1.4165162,6.537767,6.428804,258.0,-44.0,8.0,43.5,0.0,0.0,0.0
,ServiceLog,md,1422947221007,Raw,1.8387469,4.2086873,7.1915436,252.0,-32.0,13.0,46.875,0.0,0.0,0.0
,ServiceLog,md,1422947222041,Raw,2.3290794,4.862464,7.995144,231.0,-28.0,14.0,48.125,0.0,0.0,0.0
,ServiceLog,md,1422947223083,Raw,2.1792557,6.197258,6.891896,229.0,-40.0,13.0,52.125,0.0,0.0,0.0
,ServiceLog,md,1422947224158,Raw,1.334794,6.0882955,7.000859,223.0,-40.0,8.0,54.3125,0.0,0.0,0.0
,ServiceLog,md,1422947225218,Raw,0.95342433,6.1563973,6.742072,207.0,-42.0,5.0,7.75,0.0,0.0,0.0
,ServiceLog,md,1422947226261,Raw,0.8036005,6.769313,6.197258,202.0,-47.0,5.0,10.125,0.0,0.0,0.0
,ServiceLog,md,1422947227278,Raw,0.9125633,6.891896,6.2789803,203.0,-47.0,5.0,11.1875,0.0,0.0,0.0
,ServiceLog,md,1422947228293,Raw,0.8308412,6.810174,5.965712,204.0,-48.0,5.0,12.375,0.0,0.0,0.0
,ServiceLog,md,1422947229336,Raw,0.61291564,6.9599977,6.2789803,204.0,-47.0,3.0,15.4375,0.0,0.0,0.0
,ServiceLog,md,1422947230371,Raw,0.9125633,6.851035,6.1563973,203.0,-48.0,5.0,16.6875,0.0,0.0,0.0
,ServiceLog,md,1422947231393,Raw,0.53119355,6.932757,6.238119,198.0,-48.0,3.0,12.0625,0.0,0.0,0.0
654,Молодежная 4,md,1422947232243,Raw,0.8036005,6.66035,5.8976107,112.0,-48.0,5.0,-153.0625,0.0,0.0,0.0
,ServiceLog,md,1422947232437,Raw,0.87170225,7.082581,6.3198414,113.0,-48.0,5.0,-306.375,0.0,0.0,0.0
,ServiceLog,md,1422947233473,Raw,1.2258313,5.47538,6.891896,35.0,-38.0,7.0,-76.75,0.0,0.0,0.0
,ServiceLog,md,1422947234503,Raw,3.3233647,6.3198414,5.6252036,31.0,-44.0,21.0,-51.0625,0.0,0.0,0.0
,ServiceLog,md,1422947235529,Raw,3.7455957,4.5900574,7.9270425,31.0,-27.0,22.0,-44.375,0.0,0.0,0.0
,ServiceLog,md,1422947236541,Raw,1.253072,5.1212506,7.273266,12.0,-34.0,8.0,-14.0,0.0,0.0,0.0
,ServiceLog,md,1422947237611,Raw,0.40861043,5.3119354,6.9599977,353.0,-37.0,2.0,3.5,0.0,0.0,0.0
,ServiceLog,md,1422947239042,Raw,-0.027240695,5.012288,7.8861814,348.0,-32.0,-0.0,6.0,0.0,0.0,0.0
,ServiceLog,md,1422947240068,Raw,-0.7218784,1.1032481,8.989429,267.0,-6.0,-4.0,17.25,0.0,0.0,0.0
,ServiceLog,md,1422947241083,Raw,-3.3233647,5.7341666,7.1506824,214.0,-36.0,-19.0,16.75,0.0,0.0,0.0
,ServiceLog,md,1422947242186,Raw,-6.1563973,5.47538,2.901134,192.0,-41.0,-40.0,25.5,0.0,0.0,0.0
,ServiceLog,md,1422947243227,Raw,-5.5843425,6.701211,6.769313,44.0,-55.0,-22.0,8.0,0.0,0.0,0.0
,ServiceLog,md,1422947244262,Raw,-4.3585114,-4.2086873,3.5140498,147.0,36.0,-38.0,-3.25,0.0,0.0,0.0
,ServiceLog,md,1422947245279,Raw,-7.9679036,-4.0588636,-0.0,187.0,27.0,-63.0,59.0625,0.0,0.0,0.0
,ServiceLog,md,1422947246312,Raw,-7.4639506,-10.7192135,0.25878662,159.0,55.0,-34.0,14.875,0.0,0.0,0.0
,ServiceLog,md,1422947247343,Raw,-8.036005,-6.006573,0.19068487,110.0,36.0,-53.0,30.5625,0.0,0.0,0.0
,ServiceLog,md,1422947248548,Raw,-5.8158884,-6.006573,-2.2473574,120.0,136.0,-42.0,31.25,0.0,0.0,0.0
,ServiceLog,md,1422947249604,Raw,-7.1506824,-6.347082,-0.6810174,37.0,139.0,-49.0,-10.8125,0.0,0.0,0.0
,ServiceLog,md,1422947250656,Raw,-7.84532,-6.347082,-0.027240695,52.0,141.0,-51.0,12.9375,0.0,0.0,0.0
,ServiceLog,md,1422947251701,Raw,-7.1234417,-5.965712,-0.6810174,136.0,140.0,-49.0,36.125,0.0,0.0,0.0
,ServiceLog,md,1422947252750,Raw,-6.1291566,-5.9248514,-1.4165162,79.0,138.0,-46.0,9.875,0.0,0.0,0.0
,ServiceLog,md,1422947253797,Raw,-6.769313,-6.238119,0.14982383,44.0,42.0,-47.0,2.5625,0.0,0.0,0.0
,ServiceLog,md,1422947254852,Raw,-7.572913,-6.006573,-0.29964766,353.0,141.0,-51.0,-24.875,0.0,0.0,0.0
,ServiceLog,md,1422947255896,Raw,-6.510526,-6.347082,-0.9125633,11.0,136.0,-45.0,-32.4375,0.0,0.0,0.0
,ServiceLog,md,1422947256934,Raw,-6.619489,-6.3879433,-0.8036005,13.0,134.0,-43.0,-60.4375,0.0,0.0,0.0
,ServiceLog,md,1422947257952,Raw,-6.469665,-6.197258,-1.1441092,263.0,137.0,-46.0,173.0625,0.0,0.0,0.0
,ServiceLog,md,1422947258995,Raw,-6.1291566,-7.504812,-0.61291564,256.0,129.0,-39.0,181.1875,0.0,0.0,0.0
,ServiceLog,md,1422947260037,Raw,-5.6252036,-7.4230895,-0.6401563,255.0,127.0,-37.0,162.375,0.0,0.0,0.0
,ServiceLog,md,1422947261083,Raw,-6.0474343,-7.8861814,-0.3405087,258.0,127.0,-36.0,133.625,0.0,0.0,0.0
,ServiceLog,md,1422947262123,Raw,-5.5843425,-7.273266,-0.38136974,256.0,127.0,-36.0,104.0,0.0,0.0,0.0
,ServiceLog,md,1422947263143,Raw,-5.965712,-8.117727,-0.027240695,260.0,126.0,-36.0,91.3125,0.0,0.0,0.0
,ServiceLog,md,1422947264187,Raw,-6.0882955,-7.6546354,-0.5720546,261.0,128.0,-38.0,86.5,0.0,0.0,0.0
,ServiceLog,md,1422947265217,Raw,-6.510526,-7.8861814,0.38136974,263.0,50.0,-39.0,97.1875,0.0,0.0,0.0
,ServiceLog,md,1422947266252,Raw,-5.7750273,-7.3141265,-1.0623871,262.0,128.0,-38.0,101.125,0.0,0.0,0.0
,ServiceLog,md,1422947267282,Raw,-5.3936577,-7.3141265,-0.61291564,262.0,126.0,-36.0,107.75,0.0,0.0,0.0
,ServiceLog,md,1422947268368,Raw,-5.8976107,-7.6137743,-0.44947147,262.0,127.0,-37.0,83.125,0.0,0.0,0.0
,ServiceLog,md,1422947269402,Raw,-5.284695,-7.2324047,-0.5720546,262.0,126.0,-36.0,57.625,0.0,0.0,0.0
,ServiceLog,md,1422947270453,Raw,-6.0882955,-7.6546354,-0.38136974,263.0,128.0,-38.0,55.1875,0.0,0.0,0.0
,ServiceLog,md,1422947271468,Raw,-5.965712,-7.572913,-0.3405087,264.0,128.0,-38.0,53.3125,0.0,0.0,0.0
,ServiceLog,md,1422947272488,Raw,-5.7341666,-7.6546354,-0.38136974,264.0,126.0,-36.0,58.8125,0.0,0.0,0.0
,ServiceLog,md,1422947273503,Raw,-5.434519,-7.7363577,-0.6401563,265.0,125.0,-35.0,55.1875,0.0,0.0,0.0
,ServiceLog,md,1422947274532,Raw,-6.0882955,-7.763598,-0.4903325,265.0,128.0,-38.0,61.5625,0.0,0.0,0.0
,ServiceLog,md,1422947275562,Raw,-6.1291566,-7.804459,-0.53119355,265.0,128.0,-38.0,64.375,0.0,0.0,0.0
,ServiceLog,md,1422947276577,Raw,-5.7750273,-7.5456724,-0.61291564,265.0,127.0,-37.0,68.0,0.0,0.0,0.0
,ServiceLog,md,1422947277605,Raw,-5.5434813,-7.3549876,-0.7218784,265.0,127.0,-36.0,76.9375,0.0,0.0,0.0
,ServiceLog,md,1422947278621,Raw,-5.3936577,-7.6546354,-0.53119355,265.0,125.0,-35.0,84.9375,0.0,0.0,0.0
,ServiceLog,md,1422947279649,Raw,-5.3527966,-7.6546354,-0.7218784,265.0,125.0,-34.0,89.9375,0.0,0.0,0.0
