ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1032,Новые Черемушки 2,1417189303425,Raw,bishop,"-0,30596375","2,2998176","9,8094015",1417189206
,bishop,1417189304315,Raw,,-0.38260436,1.265169,9.886042,1417189206
,bishop,1417189305339,Raw,,-1.3022919,3.6410284,9.502839,1417189206
,bishop,1417189306356,Raw,,-0.459245,3.334466,8.736432,1417189206
,bishop,1417189307381,Raw,,0.15388,3.1045442,9.387877,1417189206
,bishop,1417189308406,Raw,,-0.57420594,3.1045442,9.464519,1417189206
,bishop,1417189309434,Raw,,-0.9190887,2.7596612,9.65612,1417189206
,bishop,1417189310452,Raw,,-0.26764342,2.60638,9.426198,1417189206
,bishop,1417189311470,Raw,,-0.61252624,2.6830206,9.311237,1417189206
,bishop,1417189312494,Raw,,-0.57420594,2.6447003,9.464519,1417189206
,bishop,1417189313524,Raw,,-0.68916684,2.6447003,9.426198,1417189206
,bishop,1417189314559,Raw,,-0.38260436,2.60638,9.426198,1417189206
,bishop,1417189315580,Raw,,-0.22932312,2.491419,8.621471,1417189206
,bishop,1417189316610,Raw,,-1.1490107,1.495091,9.119636,1417189206
,bishop,1417189317633,Raw,,-0.7658075,2.0315752,9.541159,1417189206
,bishop,1417189318649,Raw,,-0.459245,2.0698957,9.541159,1417189206
,bishop,1417189319693,Raw,,-0.57420594,2.3764582,9.541159,1417189206
,bishop,1417189320707,Raw,,-0.68916684,2.4147785,9.426198,1417189206
,bishop,1417189321723,Raw,,-0.8807684,2.491419,9.426198,1417189206
,bishop,1417189322754,Raw,,-0.7274872,2.4530988,9.579479,1417189206
,bishop,1417189323784,Raw,,-0.68916684,2.5680597,9.502839,1417189206
,bishop,1417189324812,Raw,,-0.7658075,2.5297394,9.464519,1417189206
,bishop,1417189325848,Raw,,-0.68916684,2.491419,9.387877,1417189206
,bishop,1417189326880,Raw,,-0.65084654,2.9129424,9.541159,1417189206
1033,Новые Черемушки 3,1417189327088,Raw,bishop,"0,72868466","2,491419","9,962683",1417189206
