ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
2312,Лесопарковая 2,1417190742161,Raw,bishop,"-1,5705341","2,0315752","9,73276",1417190573
,bishop,1417190742230,Raw,,-1.8004559,1.6866925,9.962683,1417190573
,bishop,1417190743255,Raw,,-0.9190887,2.721341,9.464519,1417190573
,bishop,1417190744271,Raw,,-1.4938934,3.2961457,8.3532295,1417190573
,bishop,1417190745289,Raw,,-0.57420594,3.3727863,9.157956,1417190573
,bishop,1417190746308,Raw,,-1.9920574,2.874622,9.69444,1417190573
,bishop,1417190747337,Raw,,0.42212218,2.0315752,9.579479,1417190573
,bishop,1417190748355,Raw,,-0.459245,1.38013,9.502839,1417190573
,bishop,1417190749383,Raw,,-1.4938934,0.92028624,9.081315,1417190573
,bishop,1417190750416,Raw,,-0.07604187,1.9166144,9.771081,1417190573
,bishop,1417190751442,Raw,,-0.26764342,1.9166144,9.69444,1417190573
,bishop,1417190752464,Raw,,-0.4209247,2.0315752,9.579479,1417190573
,bishop,1417190753488,Raw,,-0.65084654,2.0315752,9.464519,1417190573
,bishop,1417190754514,Raw,,-0.61252624,1.993255,9.464519,1417190573
,bishop,1417190755544,Raw,,-0.68916684,2.0698957,9.579479,1417190573
,bishop,1417190756571,Raw,,-0.7274872,2.108216,9.579479,1417190573
,bishop,1417190757600,Raw,,-0.61252624,1.993255,9.541159,1417190573
,bishop,1417190758628,Raw,,-1.2639716,2.223177,9.387877,1417190573
,bishop,1417190759643,Raw,,-1.6088544,2.2614973,9.502839,1417190573
,bishop,1417190760679,Raw,,-1.5705341,2.1848567,9.387877,1417190573
,bishop,1417190761704,Raw,,-1.685495,2.108216,9.349558,1417190573
,bishop,1417190762740,Raw,,-1.6088544,2.223177,9.426198,1417190573
,bishop,1417190763778,Raw,,-1.5705341,2.1848567,9.502839,1417190573
,bishop,1417190764805,Raw,,-1.6471747,2.223177,9.502839,1417190573
,bishop,1417190765827,Raw,,-1.6088544,2.2998176,9.502839,1417190573
,bishop,1417190766859,Raw,,-1.3789325,2.2998176,9.65612,1417190573
2313,Лесопарковая 3,1417190767509,Raw,bishop,"-1,3406122","2,2614973","10,001003",1417190573
