ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
753,Октябрьская (КЛЦ) 3,md,1417189860778,Raw,0.4903325,5.7750273,8.22669,1417189860
,ServiceLog,md,1417189861515,Raw,0.21792556,0.19068487,10.18802,1417189860
,ServiceLog,md,1417189862562,Raw,2.4789033,6.66035,6.0474343,1417189860
,ServiceLog,md,1417189863607,Raw,0.9942854,5.1212506,7.84532,1417189860
,ServiceLog,md,1417189864626,Raw,1.253072,5.012288,7.6137743,1417189860
,ServiceLog,md,1417189865650,Raw,0.19068487,4.3176503,8.308413,1417189860
,ServiceLog,md,1417189866683,Raw,2.0294318,7.3141265,5.243834,1417189860
,ServiceLog,md,1417189867702,Raw,1.293933,5.202973,7.3822284,1417189860
,ServiceLog,md,1417189868722,Raw,1.1849703,2.1792557,8.798744,1417189860
,ServiceLog,md,1417189869739,Raw,2.9419951,4.69902,7.7363577,1417189860
,ServiceLog,md,1417189870759,Raw,0.9942854,5.706926,7.804459,1417189860
,ServiceLog,md,1417189871800,Raw,0.7218784,5.3119354,7.2324047,1417189860
754,Октябрьская (КЛЦ) 4,md,1417189872158,Raw,1.334794,5.5162406,7.273266,1417189860
,ServiceLog,md,1417189872838,Raw,2.1792557,1.7161638,8.689782,1417189860
,ServiceLog,md,1417189873880,Raw,0.6810174,3.13268,9.261836,1417189860
,ServiceLog,md,1417189874905,Raw,1.1849703,4.2495484,8.22669,1417189860
,ServiceLog,md,1417189875928,Raw,1.607201,4.399372,8.3765135,1417189860
,ServiceLog,md,1417189876948,Raw,0.6810174,4.4810944,9.643207,1417189860
,ServiceLog,md,1417189877964,Raw,0.8308412,2.8602731,8.839605,1417189860
,ServiceLog,md,1417189878987,Raw,0.25878662,2.7104492,8.539958,1417189860
,ServiceLog,md,1417189880013,Raw,2.7104492,4.1269655,7.804459,1417189860
,ServiceLog,md,1417189881090,Raw,0.87170225,3.445948,8.880466,1417189860
,ServiceLog,md,1417189882137,Raw,1.607201,3.8954194,8.689782,1417189860
,ServiceLog,md,1417189883160,Raw,1.484618,3.636633,8.3765135,1417189860
,ServiceLog,md,1417189884183,Raw,2.4516625,3.7047346,7.9679036,1417189860
,ServiceLog,md,1417189885204,Raw,3.4731886,3.7864566,8.798744,1417189860
,ServiceLog,md,1417189886221,Raw,0.4903325,2.5197644,8.60806,1417189860
,ServiceLog,md,1417189887267,Raw,2.0566726,3.8954194,7.995144,1417189860
,ServiceLog,md,1417189888311,Raw,0.9942854,5.5162406,7.9270425,1417189860
,ServiceLog,md,1417189889352,Raw,1.0215261,4.0180025,8.076866,1417189860
,ServiceLog,md,1417189890380,Raw,0.21792556,1.253072,9.915613,1417189860
,ServiceLog,md,1417189891427,Raw,-0.0,2.3290794,7.04172,1417189860
,ServiceLog,md,1417189892468,Raw,-9.152874,-7.3141265,3.0237172,1417189860
,ServiceLog,md,1417189893527,Raw,-7.4230895,-7.3141265,-0.0,1417189860
,ServiceLog,md,1417189894563,Raw,-7.2324047,-6.428804,-0.87170225,1417189860
,ServiceLog,md,1417189895581,Raw,-7.2324047,-6.701211,-1.253072,1417189860
,ServiceLog,md,1417189896626,Raw,-7.504812,-5.9248514,0.44947147,1417189860
,ServiceLog,md,1417189897671,Raw,-7.000859,-8.539958,-0.6401563,1417189860
,ServiceLog,md,1417189898711,Raw,-8.648921,-5.5162406,0.29964766,1417189860
,ServiceLog,md,1417189899753,Raw,-8.036005,-5.5434813,-0.61291564,1417189860
,ServiceLog,md,1417189900768,Raw,-9.765789,-5.47538,3.0645783,1417189860
,ServiceLog,md,1417189901808,Raw,-6.347082,-7.3549876,-1.1441092,1417189860
,ServiceLog,md,1417189902828,Raw,-6.469665,-7.1506824,0.38136974,1417189860
,ServiceLog,md,1417189903871,Raw,-6.0882955,-6.891896,0.14982383,1417189860
,ServiceLog,md,1417189904920,Raw,-6.701211,-7.6546354,-0.40861043,1417189860
,ServiceLog,md,1417189905943,Raw,-6.428804,-7.1234417,-0.10896278,1417189860
,ServiceLog,md,1417189906980,Raw,-6.469665,-7.6546354,0.29964766,1417189860
,ServiceLog,md,1417189908021,Raw,-6.619489,-8.158588,0.21792556,1417189860
,ServiceLog,md,1417189909061,Raw,-5.8976107,-7.3549876,0.38136974,1417189860
,ServiceLog,md,1417189910100,Raw,-6.238119,-8.117727,0.14982383,1417189860
,ServiceLog,md,1417189911119,Raw,-5.7750273,-7.4230895,-0.14982383,1417189860
,ServiceLog,md,1417189912137,Raw,-6.0882955,-7.4639506,-0.0,1417189860
,ServiceLog,md,1417189913161,Raw,-6.2789803,-7.4639506,0.38136974,1417189860
,ServiceLog,md,1417189914198,Raw,-6.0882955,-7.3141265,0.38136974,1417189860
,ServiceLog,md,1417189915241,Raw,-6.469665,-7.273266,0.29964766,1417189860
,ServiceLog,md,1417189916258,Raw,-6.3198414,-7.804459,0.4903325,1417189860
,ServiceLog,md,1417189917296,Raw,-5.7341666,-7.3822284,0.3405087,1417189860
,ServiceLog,md,1417189918341,Raw,-5.706926,-7.6954966,0.3405087,1417189860
,ServiceLog,md,1417189919392,Raw,-6.537767,-8.036005,0.38136974,1417189860
,ServiceLog,md,1417189920441,Raw,-5.965712,-7.8861814,-0.14982383,1417189860
,ServiceLog,md,1417189921477,Raw,-6.1563973,-7.572913,-0.10896278,1417189860
,ServiceLog,md,1417189922501,Raw,-5.9248514,-8.117727,-0.10896278,1417189860
,ServiceLog,md,1417189923551,Raw,-6.006573,-8.689782,0.19068487,1417189860
,ServiceLog,md,1417189924593,Raw,-8.60806,-7.572913,1.9068487,1417189860
,ServiceLog,md,1417189925638,Raw,-6.769313,-7.504812,0.027240695,1417189860
,ServiceLog,md,1417189926655,Raw,-5.47538,-7.4230895,-0.027240695,1417189860
,ServiceLog,md,1417189927698,Raw,-6.3879433,-7.4639506,0.027240695,1417189860
,ServiceLog,md,1417189928741,Raw,-10.8281765,-5.434519,3.0645783,1417189860
,ServiceLog,md,1417189929781,Raw,1.9477097,-1.6344417,10.56939,1417189860
,ServiceLog,md,1417189930810,Raw,-0.87170225,2.7513103,9.220976,1417189860
,ServiceLog,md,1417189931870,Raw,0.14982383,4.739881,7.273266,1417189860
,ServiceLog,md,1417189932890,Raw,0.3405087,4.2495484,7.9270425,1417189860
,ServiceLog,md,1417189933917,Raw,-0.19068487,4.508335,8.539958,1417189860
761,Парк культуры (КЛЦ) 1,md,1417189934797,Raw,-0.06810174,4.903325,8.771504,1417189860
,ServiceLog,md,1417189934937,Raw,0.14982383,3.7455957,8.076866,1417189860
,ServiceLog,md,1417189935976,Raw,0.19068487,2.7104492,9.193735,1417189860
,ServiceLog,md,1417189936996,Raw,-0.06810174,2.8330324,9.030291,1417189860
,ServiceLog,md,1417189938041,Raw,0.14982383,3.0645783,9.220976,1417189860
,ServiceLog,md,1417189939070,Raw,0.10896278,2.7104492,9.071152,1417189860
,ServiceLog,md,1417189940088,Raw,2.4789033,3.9362805,8.158588,1417189860
,ServiceLog,md,1417189941113,Raw,0.29964766,3.0237172,9.302697,1417189860
,ServiceLog,md,1417189942133,Raw,0.29964766,3.13268,8.962189,1417189860
,ServiceLog,md,1417189943160,Raw,1.0215261,4.2904096,8.417375,1417189860
,ServiceLog,md,1417189944178,Raw,1.0623871,4.5491962,7.995144,1417189860
,ServiceLog,md,1417189945191,Raw,1.0215261,4.0180025,8.117727,1417189860
,ServiceLog,md,1417189946207,Raw,0.6810174,4.0861044,7.1506824,1417189860
,ServiceLog,md,1417189947224,Raw,0.19068487,5.6660647,7.000859,1417189860
,ServiceLog,md,1417189948275,Raw,0.25878662,5.706926,7.1915436,1417189860
,ServiceLog,md,1417189949292,Raw,1.1441092,5.3936577,6.537767,1417189860
762,Парк культуры (КЛЦ) 2,md,1417189949730,Raw,1.1441092,5.3936577,6.537767,1417189860
