ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1342,Тимирязевская 2,md,1418111406355,Raw,1.4165162,5.3527966,7.9679036
,ServiceLog,md,1418111407619,Raw,1.1441092,5.8976107,7.1506824
,ServiceLog,md,1418111408661,Raw,1.0623871,6.1563973,6.9599977
,ServiceLog,md,1418111409774,Raw,0.7627395,6.851035,6.0882955
,ServiceLog,md,1418111410824,Raw,0.7627395,6.578628,6.537767
,ServiceLog,md,1418111411899,Raw,0.8308412,6.537767,6.578628
,ServiceLog,md,1418111412963,Raw,0.87170225,6.578628,6.578628
,ServiceLog,md,1418111414034,Raw,0.8036005,6.578628,6.66035
,ServiceLog,md,1418111415094,Raw,0.7218784,4.0180025,8.730643
,ServiceLog,md,1418111416152,Raw,2.0566726,5.5843425,7.4639506
,ServiceLog,md,1418111417221,Raw,2.0294318,5.7341666,7.1234417
,ServiceLog,md,1418111418276,Raw,1.293933,6.347082,6.742072
,ServiceLog,md,1418111419333,Raw,1.56634,6.197258,6.810174
,ServiceLog,md,1418111420394,Raw,1.7161638,6.006573,6.9599977
,ServiceLog,md,1418111421450,Raw,1.7161638,5.9248514,7.000859
,ServiceLog,md,1418111422506,Raw,2.0294318,5.7750273,7.1915436
,ServiceLog,md,1418111423567,Raw,2.2882185,5.47538,7.3141265
,ServiceLog,md,1418111424624,Raw,2.2473574,5.3119354,7.6137743
,ServiceLog,md,1418111425692,Raw,2.1792557,5.3527966,7.504812
,ServiceLog,md,1418111426747,Raw,2.1383946,5.3527966,7.3822284
,ServiceLog,md,1418111427808,Raw,2.2882185,5.47538,7.4230895
,ServiceLog,md,1418111428861,Raw,2.0975335,5.8158884,7.2324047
1343,Тимирязевская 3,md,1418111429522,Raw,2.2201166,6.006573,6.891896
