ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
373,Аэропорт 3,Andrey,1435848868067,Raw,-2.6423476,3.7728362,9.507003,40.027546,-22.40843,-15.356866,-6.8999996,0.25473082,-0.12889257,0.053450707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848869013,Raw,-3.336985,3.3097446,8.989429,18.080833,-21.799582,-15.001109,8.58,-0.037873644,-0.009468411,0.09437868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848870076,Raw,-2.7649305,3.840938,8.962189,21.066729,-21.600607,-16.979053,7.74,0.011301007,0.048563786,0.080634214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848871140,Raw,-3.0781987,3.3097446,9.384419,22.597021,-20.251251,-19.895298,4.44,-0.0033597588,0.13408493,0.21533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848872178,Raw,-3.0645783,3.5276701,9.316318,17.926846,-19.74776,-20.195572,17.34,0.0143553335,-0.009773844,-0.042455133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848873239,Raw,-1.4573772,4.263169,10.242501,1.9230708,-17.87886,-16.111744,40.68,-0.032375857,0.16554448,-0.2874121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848874265,Raw,0.10896278,2.5606253,8.825985,27.788483,-17.249023,-6.3698783,-4.2599998,0.25595254,0.6197228,-0.24037547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848875353,Raw,-0.626536,3.3778462,10.024576,47.92911,-17.833628,-4.945112,-9.9,0.04184427,0.20158553,-0.051618114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848876402,Raw,-0.81722087,2.4380422,9.670447,54.961742,-15.363742,-4.3533325,-20.16,-0.027183503,-0.027183503,0.08246681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848877442,Raw,-0.87170225,3.0373375,9.861132,28.775318,-15.491423,-6.6016345,-2.6399999,-0.046120327,0.41355577,0.13500121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848878479,Raw,-1.9340894,2.7649305,9.248216,32.211067,-15.754165,-13.940129,7.56,0.16279559,-0.056199603,-0.16310102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848879514,Raw,-1.3756552,3.0781987,10.9371395,25.530254,-17.651787,-8.5175905,-5.52,0.2302962,-0.55833083,-0.12217305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848880610,Raw,-1.1168685,3.7047346,9.39804,18.501904,-19.78923,-6.711495,-8.46,-0.06291912,-0.10995574,0.03604105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
374,Аэропорт 4,Andrey,1435848880956,Raw,-1.1577295,3.1054392,9.343558,11.833792,-19.967781,-7.349865,-3.36,0.10720685,-0.095294975,-0.07819075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848881720,Raw,-2.4789033,4.031623,10.065437,274.33093,-22.855871,-14.578796,140.81999,0.57879484,0.18936823,0.6056729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848882814,Raw,-2.2745981,1.7706453,9.248216,180.57404,-12.214803,-12.583948,19.14,-0.56413406,-0.2837469,0.29657507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848883833,Raw,-1.8932283,2.669588,9.779409,167.83792,-12.866224,-10.127061,3.78,0.21746802,0.08674286,0.018325957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848884842,Raw,-2.083913,2.9964764,9.493382,156.60881,-16.197865,-11.815079,-0.48,0.10903945,-0.056505036,0.2919936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848885873,Raw,-2.2882185,2.9419951,9.41166,128.561,-18.400356,-16.34932,-12.42,-0.021991149,0.32406402,0.005192355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848886893,Raw,-4.1269655,3.9635212,8.757884,83.01861,-19.712206,-21.813303,-46.739998,0.06780604,-0.27214047,0.01863139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848887916,Raw,-2.383561,3.800077,8.798744,146.0332,-20.590342,-11.722312,-25.439999,0.13744467,-0.1301143,0.062002823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848888964,Raw,0.47671217,3.0645783,10.283362,136.37051,-18.255238,-2.0454638,-23.64,-0.3173445,0.37598756,-0.3387248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848889993,Raw,-0.92618364,3.3506055,9.833891,124.78642,-19.447582,-4.481686,-31.14,0.022907447,-0.19058995,-0.0125227375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848891047,Raw,-0.9670447,2.7649305,9.956474,129.03926,-17.866938,-4.5638676,-28.8,0.09437868,0.13652839,0.07422013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848892070,Raw,-1.0079057,2.4380422,9.656827,120.42854,-16.966698,-4.236619,-32.94,0.01160644,0.019547688,0.050396383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848893123,Raw,-0.9670447,2.9556155,9.220976,119.89216,-17.795443,-5.4861016,-34.38,-0.07788532,0.10170906,-0.065973446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848894168,Raw,-0.8580819,3.0645783,9.820271,357.46472,-17.976315,-5.3721256,1.02,-0.055588737,-0.1133155,-0.010995574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848895204,Raw,-1.0896279,2.8602731,10.351464,1.1085403,-17.44008,-5.4609127,-1.38,-0.06383542,-0.129198,-0.03940081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848896235,Raw,-0.84446156,2.8602731,9.861132,31.308512,-17.178968,-5.6474543,-6.96,-0.061391957,-0.053145275,-0.014660766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848897271,Raw,-1.3484144,2.901134,9.629586,42.76792,-17.126078,-5.295186,-7.56,0.07360926,-0.1301143,0.0027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848898340,Raw,-0.81722087,2.982856,9.670447,40.515316,-17.016354,-5.638491,-7.2599998,0.084910266,0.095294975,-0.014966198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
,ServiceLog,Andrey,1435848899367,Raw,-0.9125633,3.0645783,9.888372,20.028946,-17.171272,-5.6256237,-4.74,-0.0076358155,0.11759156,-0.009162978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435848868
