Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-9.041104,-1.95307,2.8724434,173.88083,,,,,,,0.0010010822,-0.0065457835,0.00922519,1333,-137.41469,95.82306,-105.75413,Петровско-Разумовская 3,36.848843,-70.462585,1435849211142,Raw,Anna,1435845964,449805108
-8.887876,-1.7232267,3.638588,171.46281,,,,,,,0.0052658683,-0.008678709,0.0017773937,,-138.13885,96.258545,-107.35132,ServiceLog,34.460903,-69.85773,1435849212059,Raw,Anna,1435845964,449805108
-8.849568,-1.7615339,3.5619736,171.1193,,,,,,,0.0020738035,-0.0076155756,-0.0035396074,,-132.09212,95.505646,-110.83933,ServiceLog,34.094833,-69.72312,1435849213070,Raw,Anna,1435845964,449805108
-8.887876,-1.7232267,3.6002808,170.8409,,,,,,,-5.672533e-05,0.0019718045,0.0049825083,,-125.93118,88.59343,-115.61116,ServiceLog,33.797962,-69.61034,1435849214154,Raw,Anna,1435845964,449805108
-8.926183,-1.7232267,3.6002808,170.57668,,,,,,,0.000989897,-0.0012128035,0.0017401094,,-126.072525,87.433624,-122.61733,ServiceLog,33.515995,-69.50023,1435849215166,Raw,Anna,1435845964,449805108
-8.811261,-1.7615339,3.6002808,170.31703,,,,,,,-6.0453756e-05,-0.00015632756,0.0039079227,,-113.6496,98.15877,-122.772064,ServiceLog,33.238686,-69.392334,1435849216247,Raw,Anna,1435845964,449805108
-8.811261,-1.7615339,3.6002808,170.01712,,,,,,,0.0010010822,-0.0033499904,-0.004623514,,-105.58527,96.83348,-126.292496,ServiceLog,32.91814,-69.2701,1435849217269,Raw,Anna,1435845964,449805108
-8.96449,-1.6849195,3.7152026,169.77466,,,,,,,0.003139068,0.0019718045,0.0049825083,,-103.992256,102.67746,-135.00037,ServiceLog,32.658806,-69.1656,1435849218353,Raw,Anna,1435845964,449805108
-8.811261,-1.7615339,3.638588,169.54137,,,,,,,-5.273059e-05,0.0041002026,-0.00033449303,,-102.844696,101.679,-136.33107,ServiceLog,32.409134,-69.07218,1435849219363,Raw,Anna,1435845964,449805108
-8.96449,-1.7615339,3.4853592,169.3415,,,,,,,0.0020777984,0.0062307315,0.0028613003,,-83.90479,113.14716,-136.2966,ServiceLog,32.195095,-68.98365,1435849220440,Raw,Anna,1435845964,449805108
-8.772954,-1.7232267,3.6002808,169.08916,,,,,,,0.0042120554,-0.0033587788,-0.01204308,,-71.06017,113.52605,-143.22693,ServiceLog,31.924664,-68.87793,1435849221451,Raw,Anna,1435845964,449805108
-8.926183,-1.7232267,3.447052,168.90251,,,,,,,0.002066613,-0.0012194614,-0.0035582494,,-64.55948,107.3015,-142.11157,ServiceLog,31.724504,-68.791954,1435849222527,Raw,Anna,1435845964,449805108
-8.926183,-1.7232267,3.447052,168.90251,,,,,,,0.002066613,-0.0012194614,-0.0035582494,1334,-64.55948,107.3015,-142.11157,Петровско-Разумовская 4,31.724504,-68.791954,1435849222889,Raw,Anna,1435845964,449805108
-8.811261,-1.608305,3.5236664,168.71037,,,,,,,0.0007323693,0.0015313176,-0.0002663161,,-31.457918,95.39283,-139.85109,ServiceLog,31.518362,-68.71286,1435849223539,Raw,Anna,1435845964,449805108
-8.734647,-1.7232267,3.5619736,166.50604,,,,,,,0.007123956,0.002596582,-0.0034621095,,5.8047967,101.29229,-151.06792,ServiceLog,29.182653,-67.621284,1435849224622,Raw,Anna,1435845964,449805108
-8.811261,-1.7232267,3.5236664,166.39548,,,,,,,-0.0024634239,0.0047271107,-0.0045273737,,4.0270143,91.221664,-152.58551,ServiceLog,29.063059,-67.56565,1435849225632,Raw,Anna,1435845964,449805108
-8.887876,-1.7615339,3.6768951,164.9687,,,,,,,-0.0024634239,-0.0016644757,0.00079894834,,8.382035,66.23781,-139.91129,ServiceLog,27.71271,-67.4251,1435849226709,Raw,Anna,1435845964,449805108
-9.0794115,-1.7998412,3.6002808,164.94212,,,,,,,0.013515542,-0.004860269,-0.0034621095,,12.729434,51.794647,-132.93295,ServiceLog,27.683924,-67.402565,1435849227723,Raw,Anna,1435845964,449805108
-9.347562,-1.9913772,3.638588,163.6294,,,,,,,0.009254484,-0.00272974,-0.007723167,,10.926445,35.721878,-126.35441,ServiceLog,26.333904,-67.32601,1435849228810,Raw,Anna,1435845964,449805108
-9.002797,-1.7998412,3.3704374,163.4942,,,,,,,-0.0077748327,-0.0016737967,-0.0034192326,,-18.385643,6.6939063,-111.14144,ServiceLog,26.267277,-66.91362,1435849229821,Raw,Anna,1435845964,449805108
-9.577405,-1.7615339,3.6768951,164.7739,,,,,,,-0.0024485104,-0.0048693237,0.01149447,,-31.905664,-11.421008,-100.10402,ServiceLog,27.558865,-66.4618,1435849230905,Raw,Anna,1435845964,449805108
-8.96449,-1.7615339,3.4853592,165.88872,,,,,,,-0.013086241,-0.008074172,-0.011898205,,-41.16611,-13.398782,-96.386055,ServiceLog,28.564863,-66.05582,1435849231917,Raw,Anna,1435845964,449805108
-8.581417,-1.8381484,3.3321302,167.03435,,,,,,,-0.014151505,-0.0027478496,-0.02042032,,-42.80908,-26.90917,-90.71334,ServiceLog,29.762629,-65.330215,1435849232985,Raw,Anna,1435845964,449805108
-8.121731,-2.0296845,2.949058,169.12268,,,,,,,-0.042917375,0.006841661,0.00087404944,,-57.177708,-45.831417,-76.42157,ServiceLog,32.724884,-65.41629,1435849234114,Raw,Anna,1435845964,449805108
-9.347562,-2.106299,3.4853592,167.25533,,,,,,,-0.020539364,-0.010207097,-0.0054959655,,-50.534122,-46.757305,-82.55172,ServiceLog,32.142704,-65.353096,1435849235188,Raw,Anna,1435845964,449805108
-9.117719,-1.9913772,3.4087446,165.25609,,,,,,,-0.032264728,-0.027246801,0.0136572225,,-347.06512,-69.446815,-54.662605,ServiceLog,31.75646,-65.660065,1435849236200,Raw,Anna,1435845964,449805108
-8.772954,-1.6849195,3.2555158,160.74629,,,,,,,-0.038660046,0.0025829999,0.015777098,,-431.6426,-83.64903,-4.804695,ServiceLog,29.001295,-66.46178,1435849237280,Raw,Anna,1435845964,449805108
-9.0794115,-1.8764555,3.2555158,159.30208,,,,,,,-0.040779386,-0.016598685,0.023266174,,-408.22104,-90.21794,-38.331024,ServiceLog,29.634928,-66.70951,1435849238291,Raw,Anna,1435845964,449805108
-9.500791,-1.9147629,3.447052,156.49042,,,,,,,-0.032249816,-0.010211625,0.04352777,,-185.72989,101.15507,-161.6132,ServiceLog,28.296953,-67.20228,1435849239412,Raw,Anna,1435845964,449805108
-8.849568,-1.5316905,2.9107506,154.99886,,,,,,,-0.04930896,0.0057763965,0.016853016,,-208.2169,94.95567,-135.4363,ServiceLog,29.77829,-68.07002,1435849240423,Raw,Anna,1435845964,449805108
-8.734647,-1.7998412,2.8724434,153.98962,,,,,,,-0.026934678,0.010035324,-0.00444162,,-209.00102,88.0304,-133.14003,ServiceLog,30.58241,-67.793915,1435849241498,Raw,Anna,1435845964,449805108
-9.309255,-2.106299,2.9107506,154.55942,,,,,,,-0.02267362,-0.0016825852,-0.02148585,,-207.24739,70.65022,-123.02795,ServiceLog,33.150623,-68.95179,1435849242508,Raw,Anna,1435845964,449805108
-9.002797,-2.0679917,2.5659857,153.97115,,,,,,,-0.027999943,0.04518905,0.008341553,,-210.56711,70.58595,-120.45322,ServiceLog,34.90721,-69.98955,1435849243587,Raw,Anna,1435845964,449805108
-9.577405,-1.1869255,2.297835,147.01065,,,,,,,0.05083708,0.04944558,0.07973584,,-205.16881,76.958374,-125.03148,ServiceLog,25.56808,-72.589325,1435849244599,Raw,Anna,1435845964,449805108
-9.347562,-0.3824737,2.0679917,139.69258,,,,,,,-0.008821455,0.0228161,0.034984082,,-204.78842,100.51466,-126.66303,ServiceLog,18.8674,-72.57645,1435849245677,Raw,Anna,1435845964,449805108
-9.117719,-1.7232267,3.0256724,141.44914,,,,,,,0.002888997,-0.013398097,0.012591958,,-208.99442,105.440636,-125.97354,ServiceLog,22.361624,-72.28251,1435849246687,Raw,Anna,1435845964,449805108
-9.270947,-1.110311,2.9873652,139.22067,,,,,,,0.014606906,-0.02618127,0.021114074,,-211.39679,110.67793,-127.78927,ServiceLog,20.149937,-71.729614,1435849247768,Raw,Anna,1435845964,449805108
-9.807249,-1.4933833,3.140594,142.95706,,,,,,,-0.024803882,-0.12951432,-0.03853008,,-215.50542,112.735374,-128.39449,ServiceLog,24.391483,-70.05764,1435849248778,Raw,Anna,1435845964,449805108
-9.424176,-1.6849195,3.638588,143.16467,,,,,,,-0.017347032,-0.05175001,-0.032138497,,-219.49509,111.54369,-125.1528,ServiceLog,24.518726,-69.83351,1435849249852,Raw,Anna,1435845964,449805108
-9.156026,-0.6889315,1.95307,135.67293,,,,,,,0.06361679,0.33174306,0.1585545,,-212.05757,112.38652,-126.63262,ServiceLog,15.170734,-77.17319,1435849250862,Raw,Anna,1435845964,449805108
-8.4664955,0.30705637,2.3744495,113.37211,,,,,,,-0.01840111,0.060096093,-0.06832526,,-166.88724,113.79375,-136.11824,ServiceLog,-5.126186,-75.2107,1435849251933,Raw,Anna,1435845964,449805108
-8.811261,-1.1869255,3.2172086,136.73624,,,,,,,-0.05569655,-0.046423692,-0.0033763556,,-208.44804,109.60935,-118.305145,ServiceLog,17.888393,-67.99901,1435849252946,Raw,Anna,1435845964,449805108
-8.696339,-2.144606,5.0942626,138.41685,,,,,,,0.073204175,-0.28078398,-0.13652375,,-243.14256,104.49903,-97.54136,ServiceLog,19.861147,-59.012226,1435849254003,Raw,Anna,1435845964,449805108
-8.4664955,-1.8381484,4.8261123,137.18872,,,,,,,0.009292035,-0.03471031,-0.023594808,,-246.889,102.573105,-81.90709,ServiceLog,19.479918,-60.510178,1435849255012,Raw,Anna,1435845964,449805108
-8.236652,-1.6849195,4.941034,136.3236,,,,,,,0.007142864,-0.058134675,-0.00021305289,,-241.32658,101.12816,-83.56358,ServiceLog,18.77977,-59.277657,1435849256049,Raw,Anna,1435845964,449805108
-8.428188,-1.5699978,4.5962687,137.51013,,,,,,,-0.00031025827,0.016431704,-0.0065937205,,-239.33817,94.45269,-81.24617,ServiceLog,19.928051,-60.354904,1435849257060,Raw,Anna,1435845964,449805108
