ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
1353,Дмитровская 3,md,1418111322205,Raw,0.40861043,3.7455957,8.730643,1418111322
,ServiceLog,md,1418111322979,Raw,-0.19068487,2.3699405,9.220976,1418111322
,ServiceLog,md,1418111324044,Raw,0.7627395,3.445948,8.921328,1418111322
,ServiceLog,md,1418111325100,Raw,0.5720546,3.7047346,8.539958,1418111322
,ServiceLog,md,1418111326587,Raw,-0.0,4.3585114,8.349273,1418111322
,ServiceLog,md,1418111327652,Raw,0.027240695,4.3176503,8.499097,1418111322
,ServiceLog,md,1418111328684,Raw,0.21792556,4.399372,8.349273,1418111322
,ServiceLog,md,1418111329738,Raw,-0.19068487,4.508335,8.308413,1418111322
,ServiceLog,md,1418111330789,Raw,0.027240695,4.2904096,8.349273,1418111322
,ServiceLog,md,1418111331818,Raw,-0.14982383,4.3176503,8.349273,1418111322
,ServiceLog,md,1418111332878,Raw,-0.0,4.4810944,8.22669,1418111322
,ServiceLog,md,1418111333935,Raw,-0.027240695,4.508335,8.458236,1418111322
,ServiceLog,md,1418111334989,Raw,-0.14982383,4.2495484,7.8861814,1418111322
1354,Дмитровская 4,md,1418111335197,Raw,-0.14982383,4.2495484,7.8861814,1418111322
,ServiceLog,md,1418111336048,Raw,-0.0,4.1269655,8.689782,1418111322
,ServiceLog,md,1418111337078,Raw,3.173541,4.3585114,7.7363577,1418111322
,ServiceLog,md,1418111338131,Raw,0.40861043,2.0566726,9.684067,1418111322
,ServiceLog,md,1418111339182,Raw,1.3756552,2.7921712,9.261836,1418111322
,ServiceLog,md,1418111340220,Raw,0.6810174,2.7921712,9.384419,1418111322
,ServiceLog,md,1418111341535,Raw,0.53119355,2.901134,9.152874,1418111322
,ServiceLog,md,1418111342599,Raw,0.4903325,2.901134,8.648921,1418111322
,ServiceLog,md,1418111343677,Raw,0.14982383,2.982856,9.874752,1418111322
,ServiceLog,md,1418111344735,Raw,0.19068487,3.3642259,8.730643,1418111322
,ServiceLog,md,1418111345799,Raw,-1.607201,2.6014864,9.261836,1418111322
,ServiceLog,md,1418111346856,Raw,3.2825038,8.580819,4.8216033,1418111322
,ServiceLog,md,1418111347905,Raw,4.0180025,8.458236,-1.0215261,1418111322
,ServiceLog,md,1418111348976,Raw,3.8954194,9.343558,-1.0623871,1418111322
,ServiceLog,md,1418111350041,Raw,1.9477097,9.684067,-1.3756552,1418111322
,ServiceLog,md,1418111351126,Raw,-1.6753027,6.3198414,12.094869,1418111322
,ServiceLog,md,1418111352167,Raw,0.6401563,5.7341666,7.2324047,1418111322
,ServiceLog,md,1418111353255,Raw,1.293933,8.3765135,3.091819,1418111322
,ServiceLog,md,1418111354293,Raw,-10.7192135,4.0588636,4.399372,1418111322
