ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1942,Улица Горчакова 2,1417191430221,Raw,bishop,"-1,9537371","3,1045442","8,774753",1417191347
,bishop,1417191430372,Raw,,-1.2256513,3.1811848,9.081315,1417191347
,bishop,1417191431383,Raw,,-0.9574091,2.7596612,9.272917,1417191347
,bishop,1417191432419,Raw,,-0.68916684,2.491419,9.387877,1417191347
,bishop,1417191433448,Raw,,-1.1106904,2.9129424,9.119636,1417191347
,bishop,1417191434461,Raw,,-0.9574091,2.721341,9.426198,1417191347
,bishop,1417191435494,Raw,,-1.1106904,2.9129424,9.387877,1417191347
,bishop,1417191436749,Raw,,-1.2256513,2.7979815,9.311237,1417191347
,bishop,1417191437766,Raw,,-1.2256513,2.8363018,9.349558,1417191347
,bishop,1417191438791,Raw,,-1.187331,2.8363018,9.311237,1417191347
,bishop,1417191439817,Raw,,-1.1106904,2.7979815,9.196277,1417191347
,bishop,1417191440833,Raw,,-1.2256513,2.7596612,9.272917,1417191347
,bishop,1417191441848,Raw,,-1.187331,2.7596612,9.464519,1417191347
,bishop,1417191442887,Raw,,-1.1490107,2.7596612,9.387877,1417191347
,bishop,1417191443916,Raw,,-1.4555731,2.7596612,9.6178,1417191347
,bishop,1417191444945,Raw,,-1.187331,2.721341,9.464519,1417191347
,bishop,1417191445963,Raw,,-1.4172528,2.6447003,9.426198,1417191347
,bishop,1417191446979,Raw,,-0.9574091,2.60638,9.541159,1417191347
,bishop,1417191448016,Raw,,-1.2256513,2.60638,9.426198,1417191347
,bishop,1417191449047,Raw,,-1.2256513,2.60638,9.502839,1417191347
,bishop,1417191450072,Raw,,-1.3789325,2.5297394,9.426198,1417191347
,bishop,1417191451100,Raw,,-1.3022919,2.5297394,9.426198,1417191347
,bishop,1417191452130,Raw,,-1.2256513,2.5297394,9.387877,1417191347
,bishop,1417191453162,Raw,,-1.07237,3.334466,9.081315,1417191347
,bishop,1417191454177,Raw,,-0.57420594,3.602708,8.544831,1417191347
1943,Улица Горчакова 3,1417191454346,Raw,bishop,"-1,187331","3,2961457","9,502839",1417191347
