ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
733,Павелецкая (КЛЦ) 3,md,1418121668984,Raw,1.0215261,5.202973,7.6954966
,ServiceLog,md,1418121669745,Raw,0.8308412,5.3936577,7.804459
,ServiceLog,md,1418121670769,Raw,1.0623871,5.202973,7.082581
,ServiceLog,md,1418121671790,Raw,1.293933,5.202973,7.84532
,ServiceLog,md,1418121672814,Raw,1.0215261,5.202973,7.763598
,ServiceLog,md,1418121673851,Raw,1.1032481,4.2904096,8.689782
,ServiceLog,md,1418121675095,Raw,1.484618,4.1269655,8.417375
,ServiceLog,md,1418121676132,Raw,1.1441092,4.3176503,8.349273
,ServiceLog,md,1418121677152,Raw,1.3756552,4.399372,8.349273
,ServiceLog,md,1418121678180,Raw,1.2258313,4.671779,8.267551
734,Павелецкая (КЛЦ) 4,md,1418121678680,Raw,1.293933,4.2904096,8.499097
,ServiceLog,md,1418121679226,Raw,0.9942854,4.167826,8.60806
,ServiceLog,md,1418121680283,Raw,0.4903325,4.167826,7.8861814
,ServiceLog,md,1418121681305,Raw,4.2904096,6.3879433,5.706926
,ServiceLog,md,1418121682353,Raw,1.2258313,3.8954194,7.804459
,ServiceLog,md,1418121683382,Raw,1.253072,5.09401,7.9679036
,ServiceLog,md,1418121684408,Raw,1.4165162,4.167826,7.84532
,ServiceLog,md,1418121685477,Raw,0.7627395,4.3585114,8.458236
,ServiceLog,md,1418121686514,Raw,0.95342433,4.69902,7.9270425
,ServiceLog,md,1418121687551,Raw,0.9942854,3.8954194,9.152874
,ServiceLog,md,1418121688580,Raw,3.3642259,3.5957718,8.499097
,ServiceLog,md,1418121689610,Raw,0.9942854,4.2904096,8.689782
,ServiceLog,md,1418121690642,Raw,0.8036005,4.930566,8.499097
,ServiceLog,md,1418121691671,Raw,0.9942854,4.739881,8.349273
,ServiceLog,md,1418121692701,Raw,1.1849703,4.399372,7.995144
,ServiceLog,md,1418121693739,Raw,0.9125633,4.399372,8.076866
,ServiceLog,md,1418121694774,Raw,1.1032481,5.1621118,8.267551
,ServiceLog,md,1418121695807,Raw,1.0215261,4.671779,8.308413
,ServiceLog,md,1418121696848,Raw,0.8308412,4.8216033,8.267551
,ServiceLog,md,1418121697887,Raw,1.0215261,4.630918,8.158588
,ServiceLog,md,1418121698918,Raw,1.1032481,4.5900574,8.22669
,ServiceLog,md,1418121699948,Raw,1.1441092,4.8216033,8.308413
,ServiceLog,md,1418121700985,Raw,0.8308412,5.012288,7.804459
,ServiceLog,md,1418121702061,Raw,0.87170225,4.903325,7.6954966
,ServiceLog,md,1418121703135,Raw,1.293933,5.202973,7.082581
,ServiceLog,md,1418121704176,Raw,1.293933,5.09401,7.3549876
,ServiceLog,md,1418121705251,Raw,1.253072,5.3527966,7.4230895
,ServiceLog,md,1418121706337,Raw,0.8036005,5.3527966,7.4230895
,ServiceLog,md,1418121707408,Raw,-0.10896278,4.739881,8.22669
,ServiceLog,md,1418121708493,Raw,0.29964766,3.13268,7.6954966
,ServiceLog,md,1418121709545,Raw,-8.921328,-0.14982383,4.2086873
,ServiceLog,md,1418121710576,Raw,-6.66035,-6.469665,1.484618
,ServiceLog,md,1418121711611,Raw,-6.510526,-5.706926,1.1032481
,ServiceLog,md,1418121712648,Raw,-6.006573,-5.284695,1.253072
,ServiceLog,md,1418121713726,Raw,-7.1506824,-6.428804,1.0215261
,ServiceLog,md,1418121714789,Raw,-7.504812,-5.965712,1.2258313
,ServiceLog,md,1418121715831,Raw,-6.769313,-6.197258,1.0215261
,ServiceLog,md,1418121716903,Raw,-7.04172,-5.965712,1.0623871
,ServiceLog,md,1418121717967,Raw,-6.769313,-5.965712,1.0623871
,ServiceLog,md,1418121719033,Raw,-7.1506824,-5.8158884,1.3756552
,ServiceLog,md,1418121720094,Raw,-6.742072,-6.347082,1.1441092
,ServiceLog,md,1418121721115,Raw,-7.4639506,-5.8158884,0.7627395
,ServiceLog,md,1418121722186,Raw,-6.9599977,-6.769313,0.87170225
,ServiceLog,md,1418121723246,Raw,-7.1234417,-6.197258,0.44947147
,ServiceLog,md,1418121724304,Raw,-7.1915436,-5.8567495,0.44947147
,ServiceLog,md,1418121725374,Raw,-6.742072,-6.537767,0.38136974
,ServiceLog,md,1418121726439,Raw,-9.343558,-3.636633,4.2495484
,ServiceLog,md,1418121727708,Raw,1.0215261,3.7864566,8.580819
,ServiceLog,md,1418121728751,Raw,2.2201166,4.5491962,7.8861814
,ServiceLog,md,1418121729771,Raw,0.38136974,5.47538,7.1506824
741,Добрынинская 1,md,1418121730001,Raw,0.38136974,5.47538,7.1506824
,ServiceLog,md,1418121730850,Raw,0.25878662,3.8681788,8.771504
,ServiceLog,md,1418121731881,Raw,-0.10896278,4.5491962,8.117727
,ServiceLog,md,1418121732912,Raw,0.14982383,4.0180025,8.580819
,ServiceLog,md,1418121733961,Raw,0.29964766,4.440233,8.308413
,ServiceLog,md,1418121735023,Raw,0.25878662,4.5900574,8.076866
,ServiceLog,md,1418121736081,Raw,-0.14982383,4.630918,8.22669
,ServiceLog,md,1418121737145,Raw,-0.21792556,4.630918,8.499097
,ServiceLog,md,1418121738200,Raw,-0.25878662,4.508335,8.349273
,ServiceLog,md,1418121739280,Raw,-0.61291564,4.739881,8.580819
,ServiceLog,md,1418121740345,Raw,-0.14982383,4.630918,8.417375
,ServiceLog,md,1418121741410,Raw,0.3405087,5.5434813,7.804459
,ServiceLog,md,1418121742481,Raw,0.3405087,5.47538,7.6546354
,ServiceLog,md,1418121743536,Raw,0.87170225,5.9248514,7.4639506
