ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1373,Менделеевская 3,md,1418111059149,Raw,0.06810174,4.971427,7.995144
,ServiceLog,md,1418111060114,Raw,0.29964766,4.671779,8.539958
,ServiceLog,md,1418111061201,Raw,0.38136974,4.2495484,8.349273
,ServiceLog,md,1418111062265,Raw,0.4903325,4.4810944,8.267551
,ServiceLog,md,1418111063321,Raw,0.4903325,4.508335,8.3765135
,ServiceLog,md,1418111064337,Raw,0.44947147,4.440233,8.308413
,ServiceLog,md,1418111065354,Raw,0.5720546,4.5491962,8.349273
,ServiceLog,md,1418111066381,Raw,0.19068487,4.440233,7.84532
,ServiceLog,md,1418111067534,Raw,0.53119355,4.69902,8.458236
,ServiceLog,md,1418111068551,Raw,0.53119355,4.862464,8.3765135
,ServiceLog,md,1418111069584,Raw,0.44947147,4.5900574,8.158588
,ServiceLog,md,1418111070621,Raw,0.38136974,4.780742,8.539958
,ServiceLog,md,1418111071648,Raw,0.3405087,4.8216033,8.267551
,ServiceLog,md,1418111072699,Raw,0.44947147,4.862464,7.9679036
,ServiceLog,md,1418111073759,Raw,0.21792556,4.739881,8.349273
1374,Менделеевская 4,md,1418111074802,Raw,0.38136974,5.012288,8.689782
,ServiceLog,md,1418111074824,Raw,0.38136974,5.012288,8.689782
,ServiceLog,md,1418111075847,Raw,0.38136974,4.0180025,7.9679036
,ServiceLog,md,1418111076922,Raw,0.14982383,4.508335,7.4230895
,ServiceLog,md,1418111077963,Raw,1.3756552,4.739881,8.880466
,ServiceLog,md,1418111079023,Raw,0.44947147,2.7921712,7.3141265
,ServiceLog,md,1418111080052,Raw,0.40861043,5.243834,7.1506824
,ServiceLog,md,1418111081098,Raw,-0.53119355,6.810174,6.469665
,ServiceLog,md,1418111082112,Raw,-0.3405087,6.0882955,8.036005
,ServiceLog,md,1418111083144,Raw,-0.5720546,5.1212506,8.458236
,ServiceLog,md,1418111084175,Raw,0.19068487,4.167826,7.6954966
,ServiceLog,md,1418111085191,Raw,0.38136974,3.8681788,8.989429
,ServiceLog,md,1418111086226,Raw,0.87170225,5.1621118,7.3141265
,ServiceLog,md,1418111087245,Raw,-0.6401563,3.8681788,10.106298
,ServiceLog,md,1418111088308,Raw,-1.607201,3.9362805,6.3879433
