ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
1513,Чкаловская 3,Andrey,1435912001812,Raw,-0.51757324,1.4573772,10.392325,163.88885,-9.093424,-5.930644,-17.4,-0.034513887,0.16371189,0.019242255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912002428,Raw,0.14982383,1.5527196,10.092678,173.04918,-9.203668,-2.3797202,-9.84,-0.05009095,-0.27580565,-0.07544186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912003446,Raw,-0.013620348,1.7842655,10.283362,172.44621,-9.814977,-0.9779718,-9.599999,0.02443461,0.016187929,0.015271631,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912004516,Raw,-0.12258313,1.7706453,9.997335,169.20131,-10.423956,-0.7259187,-13.74,-0.028405234,0.03848451,0.01863139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912005562,Raw,-0.095342435,1.920469,9.942854,171.0571,-10.778569,-0.29946312,-11.099999,0.0067195175,0.00580322,-0.018936822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912006604,Raw,-0.23154591,1.8659877,10.351464,166.3394,-11.252645,-0.013456205,-16.08,-0.048563786,-0.02687807,-0.021380283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912007626,Raw,0.24516626,2.070293,10.160779,176.92838,-10.146437,-1.1551906,-4.62,0.021991149,-0.11789699,-0.013439035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912008700,Raw,-0.7491191,1.4709976,9.765789,172.39731,-9.19157,0.17788243,-10.38,-0.04428773,-0.10567969,-0.029321533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912009784,Raw,-0.027240695,1.9340894,10.365085,176.5873,-11.133183,0.5375888,-5.58,0.0070249503,-0.0125227375,0.03390302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912010877,Raw,-0.6401563,2.3426998,9.738548,182.08308,-14.398473,-1.6191323,4.3199997,-0.052839845,-0.028099801,-0.049785517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912011973,Raw,-0.51757324,2.465283,9.752169,174.85246,-13.9666395,-1.3944229,-8.46,0.10262536,0.0033597588,0.009162978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912013014,Raw,-0.6946377,2.3018389,9.711308,169.82286,-13.15583,-2.1268332,-16.14,-0.09590584,0.07727446,-0.09987647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
1514,Чкаловская 4,Andrey,1435912013787,Raw,-0.50395286,2.152015,10.147159,164.37387,-12.435477,-2.4067273,-27.3,-0.015882496,-0.1459968,0.026267206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912014046,Raw,-0.32688835,2.315459,7.913422,163.83473,-12.805943,-2.1646965,-28.8,0.079107046,0.02565634,0.04153884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912015090,Raw,0.013620348,2.2201166,9.643207,171.03761,-12.549973,-0.8427881,-15.599999,0.050396383,0.06566802,0.017104227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912016128,Raw,-0.19068487,2.2064962,9.302697,171.02489,-12.248876,-1.4074345,-4.56,-0.00061086525,0.035124753,0.03726278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912017206,Raw,0.38136974,1.2803127,9.997335,152.04858,-6.8606653,0.94741553,-28.859999,0.0720821,0.18692477,-0.058948494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912018257,Raw,0.10896278,1.293933,10.119919,152.60129,-7.343699,-0.3187969,-34.02,-0.11056661,0.033292156,-0.018325957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912019415,Raw,-0.08172209,1.3211738,10.119919,155.80777,-6.817293,-1.5442833,-41.94,0.03268129,0.062308256,0.056505036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912020426,Raw,-0.027240695,1.5935807,10.18802,164.91457,-8.15656,-0.14896296,-27.72,0.041233405,0.18600847,0.13133603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912021435,Raw,-0.21792556,1.7706453,9.724928,163.1666,-9.065675,-1.0283443,-29.699999,0.01740966,-0.19272798,-0.028099801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912022492,Raw,-0.06810174,1.3756552,10.20164,161.30608,-8.219753,-1.0590842,-31.859999,-0.011301007,0.059864793,0.032070424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912023516,Raw,-0.013620348,1.4709976,9.80665,159.56409,-8.561985,-0.28289402,-33.84,-0.021991149,-0.10842858,-0.052534413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912024529,Raw,0.095342435,1.8932283,10.024576,163.2403,-8.660369,0.37370616,-29.82,0.056199603,0.08307768,0.063224554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912025557,Raw,0.20430522,1.4709976,10.9371395,153.27925,-7.732241,0.1669728,-39.059998,-0.028099801,0.023518313,0.012217305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912026587,Raw,0.12258313,1.3075534,9.697687,132.06366,-7.4714775,0.40408513,-46.2,0.0125227375,0.0018325958,0.01282817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912027602,Raw,0.05448139,1.6753027,10.814556,132.79047,-9.326223,-0.14351518,-39.78,0.010995574,-0.0027488936,0.052839845,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912028658,Raw,0.013620348,1.5799603,9.575105,136.56554,-8.449187,0.0730216,-50.46,-0.021685716,-0.020158553,-0.005497787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
,ServiceLog,Andrey,1435912029677,Raw,0.13620348,1.56634,10.269742,140.0452,-8.856527,-0.20653644,-38.7,0.06536258,0.023823744,-0.0290161,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,630943405,1435912001
