ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
2162,Славянский бульвар 2,md,1418141073053,Raw,4.440233,3.13268,7.5456724
,ServiceLog,md,1418141073327,Raw,4.0861044,4.630918,9.643207
,ServiceLog,md,1418141074383,Raw,2.7921712,3.0645783,8.771504
,ServiceLog,md,1418141075423,Raw,5.3527966,2.2201166,7.9679036
,ServiceLog,md,1418141076459,Raw,4.903325,1.9068487,8.267551
,ServiceLog,md,1418141077492,Raw,3.4731886,4.630918,7.995144
,ServiceLog,md,1418141078554,Raw,5.5434813,1.8387469,7.3822284
,ServiceLog,md,1418141079578,Raw,3.7047346,4.2904096,7.8861814
,ServiceLog,md,1418141080597,Raw,4.2495484,3.9362805,8.036005
,ServiceLog,md,1418141081635,Raw,3.6774938,3.9362805,8.267551
,ServiceLog,md,1418141082658,Raw,3.445948,3.9771416,7.84532
,ServiceLog,md,1418141083681,Raw,3.405087,4.0861044,8.117727
,ServiceLog,md,1418141084701,Raw,3.13268,4.2495484,8.308413
,ServiceLog,md,1418141085717,Raw,3.214402,3.7864566,8.499097
,ServiceLog,md,1418141086737,Raw,3.3642259,3.8273177,8.308413
,ServiceLog,md,1418141087759,Raw,3.214402,3.8681788,8.349273
,ServiceLog,md,1418141088783,Raw,2.4789033,3.8681788,8.689782
,ServiceLog,md,1418141089806,Raw,4.2086873,3.173541,8.417375
,ServiceLog,md,1418141091280,Raw,3.636633,3.4731886,8.158588
,ServiceLog,md,1418141092306,Raw,3.8681788,3.3642259,8.158588
,ServiceLog,md,1418141093327,Raw,3.8681788,3.5549107,8.349273
,ServiceLog,md,1418141094685,Raw,4.69902,3.214402,7.84532
,ServiceLog,md,1418141095706,Raw,4.3585114,3.255263,8.117727
,ServiceLog,md,1418141096728,Raw,4.3585114,3.3233647,8.036005
,ServiceLog,md,1418141097753,Raw,3.5957718,3.255263,8.267551
,ServiceLog,md,1418141098789,Raw,4.2495484,3.5957718,8.185829
2163,Славянский бульвар 3,md,1418141099267,Raw,4.167826,3.8954194,7.995144
