ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1923,Улица Скобелевская 3,1417191244358,Raw,bishop,"-0,4975653","3,4877472","9,962683",1417191244
,bishop,1417191244954,Raw,,0.49876282,0.72868466,9.847721,1417191244
,bishop,1417191245970,Raw,,-0.30596375,4.330794,8.6981125,1417191244
,bishop,1417191247006,Raw,,-0.61252624,3.9092705,9.387877,1417191244
,bishop,1417191248020,Raw,,-0.9190887,3.5643878,7.970026,1417191244
,bishop,1417191249047,Raw,,-0.8041278,4.0242314,9.004675,1417191244
,bishop,1417191250087,Raw,,-0.8807684,3.9859114,8.889713,1417191244
,bishop,1417191251102,Raw,,-0.8424481,4.1775126,8.966354,1417191244
,bishop,1417191252373,Raw,,-0.8424481,4.1775126,8.851394,1417191244
,bishop,1417191253389,Raw,,-1.1106904,4.100872,9.119636,1417191244
,bishop,1417191254421,Raw,,-0.9574091,4.215833,9.157956,1417191244
1924,Улица Скобелевская 4,1417191255069,Raw,bishop,"-1,187331","3,9859114","8,774753",1417191244
,bishop,1417191255452,Raw,,-1.1106904,3.8709502,9.004675,1417191244
,bishop,1417191256483,Raw,,-0.7658075,3.7559893,9.004675,1417191244
,bishop,1417191257525,Raw,,-0.65084654,1.0735675,9.962683,1417191244
,bishop,1417191258554,Raw,,-0.03772156,1.7633331,9.771081,1417191244
,bishop,1417191259582,Raw,,0.11555969,2.3381379,9.579479,1417191244
,bishop,1417191260610,Raw,,0.07723938,3.2961457,9.464519,1417191244
,bishop,1417191261639,Raw,,-0.38260436,4.5223956,8.506511,1417191244
,bishop,1417191262655,Raw,,-0.1526825,4.062552,8.851394,1417191244
,bishop,1417191263684,Raw,,-1.8004559,4.0242314,8.238269,1417191244
,bishop,1417191264715,Raw,,-2.9500654,3.4111066,8.39155,1417191244
,bishop,1417191265735,Raw,,-2.4519012,4.062552,8.3532295,1417191244
,bishop,1417191266749,Raw,,-2.1453388,4.292474,8.314909,1417191244
,bishop,1417191267789,Raw,,-2.2602997,4.330794,8.314909,1417191244
,bishop,1417191268817,Raw,,-2.2602997,4.1391926,8.42987,1417191244
,bishop,1417191269832,Raw,,-2.2602997,3.9859114,8.314909,1417191244
,bishop,1417191270867,Raw,,-2.8351045,3.717669,8.851394,1417191244
,bishop,1417191271906,Raw,,-1.0340496,3.449427,9.081315,1417191244
,bishop,1417191272945,Raw,,-0.4975653,4.1775126,8.544831,1417191244
,bishop,1417191273970,Raw,,-0.38260436,4.1391926,8.736432,1417191244
,bishop,1417191275002,Raw,,-0.61252624,4.4840755,8.6981125,1417191244
,bishop,1417191276032,Raw,,-0.57420594,4.1391926,8.544831,1417191244
,bishop,1417191277056,Raw,,-0.61252624,3.9859114,8.6981125,1417191244
,bishop,1417191278092,Raw,,-0.8807684,4.215833,9.042995,1417191244
,bishop,1417191279108,Raw,,-1.0340496,3.717669,9.502839,1417191244
,bishop,1417191280145,Raw,,-0.07604187,3.219505,9.464519,1417191244
,bishop,1417191281178,Raw,,0.15388,3.602708,8.851394,1417191244
,bishop,1417191282202,Raw,,0.11555969,3.4111066,8.966354,1417191244
,bishop,1417191283240,Raw,,-0.34428406,3.5643878,9.004675,1417191244
,bishop,1417191284262,Raw,,0.11555969,3.2578254,8.6981125,1417191244
,bishop,1417191285278,Raw,,-0.9574091,2.3764582,9.464519,1417191244
,bishop,1417191286314,Raw,,-0.7274872,2.3381379,10.192604,1417191244
,bishop,1417191287344,Raw,,-0.68916684,2.6830206,9.771081,1417191244
,bishop,1417191288382,Raw,,-0.34428406,3.1811848,9.196277,1417191244
,bishop,1417191289411,Raw,,-0.4209247,2.7596612,9.847721,1417191244
,bishop,1417191290434,Raw,,-0.459245,2.989583,10.192604,1417191244
,bishop,1417191291462,Raw,,-0.61252624,3.0279036,9.272917,1417191244
,bishop,1417191292490,Raw,,-0.7658075,2.5680597,9.579479,1417191244
,bishop,1417191293531,Raw,,-0.9190887,2.989583,9.196277,1417191244
,bishop,1417191294554,Raw,,-0.61252624,2.9512627,9.196277,1417191244
,bishop,1417191295585,Raw,,-0.61252624,2.7979815,9.426198,1417191244
,bishop,1417191296613,Raw,,-0.61252624,2.8363018,9.234596,1417191244
,bishop,1417191297647,Raw,,-0.7274872,2.721341,9.65612,1417191244
,bishop,1417191298683,Raw,,-0.65084654,2.6830206,9.426198,1417191244
,bishop,1417191299717,Raw,,-1.07237,2.491419,9.886042,1417191244
,bishop,1417191300753,Raw,,-0.459245,2.60638,9.387877,1417191244
,bishop,1417191301781,Raw,,-0.38260436,2.4147785,9.541159,1417191244
1931,Бульвар Адмирала Ушакова 1,1417191302702,Raw,bishop,"-1,0340496","2,3381379","11,342214",1417191244
,bishop,1417191302807,Raw,,-0.1910028,2.1848567,9.426198,1417191244
,bishop,1417191303821,Raw,,-1.3789325,3.0662239,9.6178,1417191244
,bishop,1417191304852,Raw,,-0.61252624,3.4877472,9.464519,1417191244
,bishop,1417191305872,Raw,,-1.3022919,3.5643878,9.579479,1417191244
,bishop,1417191306901,Raw,,-2.29862,2.9512627,9.004675,1417191244
,bishop,1417191307922,Raw,,-2.183659,3.3727863,9.042995,1417191244
,bishop,1417191308961,Raw,,-2.183659,3.449427,9.004675,1417191244
,bishop,1417191309991,Raw,,-1.4555731,3.5260675,8.889713,1417191244
,bishop,1417191311222,Raw,,-2.2219794,2.7979815,8.966354,1417191244
,bishop,1417191312253,Raw,,-1.2639716,5.2888017,8.084988,1417191244
,bishop,1417191313273,Raw,,-0.53588563,3.1811848,10.230925,1417191244
,bishop,1417191314314,Raw,,-0.9190887,3.1811848,9.349558,1417191244
,bishop,1417191315338,Raw,,-0.8424481,3.2961457,9.081315,1417191244
,bishop,1417191316362,Raw,,-0.9574091,3.4111066,9.119636,1417191244
,bishop,1417191317391,Raw,,-0.9190887,3.2961457,9.502839,1417191244
,bishop,1417191318417,Raw,,-1.1490107,3.2578254,8.966354,1417191244
,bishop,1417191319451,Raw,,-0.8807684,3.2578254,9.081315,1417191244
,bishop,1417191320468,Raw,,-0.30596375,3.1045442,9.119636,1417191244
,bishop,1417191321493,Raw,,-1.4555731,3.2578254,9.502839,1417191244
,bishop,1417191322521,Raw,,-1.3022919,3.1428645,9.349558,1417191244
1932,Бульвар Адмирала Ушакова 2,1417191322968,Raw,bishop,"-1,685495","3,0279036","9,196277",1417191244
