ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
,ServiceLog,md,1418110848617,Raw,0.9942854,6.769313,6.238119,1418110813
,ServiceLog,md,1418110849644,Raw,1.7570249,7.1234417,6.619489,1418110813
,ServiceLog,md,1418110850674,Raw,1.484618,6.1291566,6.769313,1418110813
,ServiceLog,md,1418110851706,Raw,2.0294318,5.8158884,7.6546354,1418110813
,ServiceLog,md,1418110852745,Raw,1.4437568,6.2789803,6.1563973,1418110813
,ServiceLog,md,1418110853782,Raw,1.9477097,6.3879433,6.891896,1418110813
,ServiceLog,md,1418110854879,Raw,1.9885708,5.965712,7.1234417,1418110813
,ServiceLog,md,1418110855964,Raw,1.4437568,5.47538,7.1234417,1418110813
,ServiceLog,md,1418110857022,Raw,1.293933,4.8216033,8.3765135,1418110813
,ServiceLog,md,1418110858085,Raw,0.7627395,4.739881,8.117727,1418110813
,ServiceLog,md,1418110859174,Raw,-0.10896278,4.508335,7.8861814,1418110813
,ServiceLog,md,1418110860237,Raw,-0.0,4.739881,8.036005,1418110813
,ServiceLog,md,1418110861301,Raw,-0.0,5.1212506,7.504812,1418110813
,ServiceLog,md,1418110862357,Raw,0.06810174,5.012288,7.572913,1418110813
,ServiceLog,md,1418110863428,Raw,-0.0,5.6660647,6.742072,1418110813
,ServiceLog,md,1418110864486,Raw,-0.0,5.3527966,7.4639506,1418110813
,ServiceLog,md,1418110865515,Raw,0.10896278,5.3936577,7.8861814,1418110813
,ServiceLog,md,1418110866546,Raw,0.29964766,4.739881,8.185829,1418110813
,ServiceLog,md,1418110867605,Raw,-0.10896278,3.5140498,8.22669,1418110813
,ServiceLog,md,1418110868667,Raw,-0.06810174,3.8681788,8.185829,1418110813
,ServiceLog,md,1418110869727,Raw,-0.06810174,3.8681788,8.539958,1418110813
,ServiceLog,md,1418110870791,Raw,-0.06810174,4.1269655,8.580819,1418110813
,ServiceLog,md,1418110871852,Raw,-0.027240695,4.2086873,8.158588,1418110813
,ServiceLog,md,1418110872912,Raw,-0.14982383,3.9362805,7.9679036,1418110813
,ServiceLog,md,1418110873972,Raw,-0.06810174,3.7047346,8.539958,1418110813
,ServiceLog,md,1418110875032,Raw,-0.0,3.8273177,8.499097,1418110813
,ServiceLog,md,1418110876089,Raw,-0.10896278,3.8273177,8.22669,1418110813
,ServiceLog,md,1418110877148,Raw,-0.027240695,3.9771416,7.84532,1418110813
,ServiceLog,md,1418110878228,Raw,-0.10896278,3.8273177,8.648921,1418110813
,ServiceLog,md,1418110879349,Raw,-0.19068487,4.1269655,8.349273,1418110813
,ServiceLog,md,1418110880413,Raw,-0.19068487,3.8681788,8.3765135,1418110813
,ServiceLog,md,1418110881473,Raw,-0.10896278,3.8954194,8.349273,1418110813
,ServiceLog,md,1418110882556,Raw,-0.10896278,3.9771416,8.308413,1418110813
,ServiceLog,md,1418110883621,Raw,-0.14982383,4.3585114,8.22669,1418110813
,ServiceLog,md,1418110884688,Raw,0.06810174,4.167826,8.458236,1418110813
,ServiceLog,md,1418110885761,Raw,-0.06810174,4.0180025,8.349273,1418110813
,ServiceLog,md,1418110886795,Raw,-0.10896278,3.9362805,8.580819,1418110813
,ServiceLog,md,1418110887871,Raw,-0.10896278,4.0180025,8.60806,1418110813
,ServiceLog,md,1418110888901,Raw,-0.027240695,4.167826,8.839605,1418110813
,ServiceLog,md,1418110889956,Raw,-0.10896278,3.405087,8.117727,1418110813
,ServiceLog,md,1418110891021,Raw,-0.40861043,4.4810944,8.539958,1418110813
,ServiceLog,md,1418110892081,Raw,-1.1849703,4.3176503,8.185829,1418110813
,ServiceLog,md,1418110893183,Raw,-2.6423476,1.56634,7.7363577,1418110813
,ServiceLog,md,1418110894251,Raw,-1.9885708,2.7921712,8.349273,1418110813
,ServiceLog,md,1418110895285,Raw,-1.4437568,2.5197644,8.771504,1418110813
,ServiceLog,md,1418110896301,Raw,-1.4165162,2.7513103,8.771504,1418110813
681,Новослободская 1,md,1418110896639,Raw,-1.56634,2.5197644,8.921328,1418110813
,ServiceLog,md,1418110897325,Raw,-1.1032481,2.6423476,9.193735,1418110813
,ServiceLog,md,1418110898349,Raw,-0.9125633,2.7104492,9.071152,1418110813
,ServiceLog,md,1418110899377,Raw,-0.5720546,2.8602731,8.839605,1418110813
,ServiceLog,md,1418110900405,Raw,-0.5720546,3.0645783,9.152874,1418110813
,ServiceLog,md,1418110901434,Raw,-0.6401563,3.214402,9.030291,1418110813
,ServiceLog,md,1418110902488,Raw,-0.7627395,3.2825038,8.798744,1418110813
,ServiceLog,md,1418110903517,Raw,-0.8308412,3.13268,8.839605,1418110813
,ServiceLog,md,1418110904576,Raw,-0.87170225,3.173541,8.880466,1418110813
,ServiceLog,md,1418110905647,Raw,-1.6753027,3.0645783,9.112013,1418110813
,ServiceLog,md,1418110906719,Raw,-1.4437568,3.173541,8.771504,1418110813
,ServiceLog,md,1418110907776,Raw,-1.293933,3.636633,8.539958,1418110813
,ServiceLog,md,1418110908855,Raw,-2.1383946,3.7047346,8.880466,1418110813
,ServiceLog,md,1418110909941,Raw,-1.7570249,3.7455957,8.499097,1418110813
682,Новослободская 2,md,1418110910745,Raw,-0.8036005,3.445948,8.648921,1418110813
