Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
0.45908818,0.95827925,10.955269,186.7522,,,,,,,-0.06492094,0.11730932,-0.072497636,1003,-2.9252725,-21.39131,29.153734,Ленинский проспект 3,-8.783193,-2.663431,1435918288325,Raw,Anna,1435915497,244724959
0.9187749,1.6861166,9.614515,182.7274,,,,,,,-0.0042240396,-0.1053179,-0.09497472,,-4.200915,-17.289507,39.22477,ServiceLog,-9.214103,2.72071,1435918289135,Raw,Anna,1435915497,244724959
0.26755205,1.6095021,9.499594,177.03915,,,,,,,0.038378812,0.05767182,-0.07583538,,-6.4644947,-18.096247,38.204037,ServiceLog,-9.610074,1.4208044,1435918290146,Raw,Anna,1435915497,244724959
0.15263036,1.6095021,9.959281,171.33003,,,,,,,0.006405435,0.02252688,-0.047144342,,-10.046924,-19.710735,44.72215,ServiceLog,-9.742476,1.0341668,1435918291223,Raw,Anna,1435915497,244724959
0.15263036,1.8393455,10.074203,164.55153,,,,,,,-0.019153189,-0.00623952,-0.039652072,,-13.190839,-18.34206,46.8995,ServiceLog,-9.9241495,1.1761293,1435918292235,Raw,Anna,1435915497,244724959
0.19093758,1.4562732,9.767744,158.94408,,,,,,,-0.034097783,-0.06587728,0.074189276,,-23.842922,-30.411505,97.16077,ServiceLog,-9.818535,0.88005775,1435918293314,Raw,Anna,1435915497,244724959
-0.3453636,1.3413515,9.767744,158.16623,,,,,,,0.079866335,0.11735912,-0.14001755,,-13.142148,-28.659925,91.391,ServiceLog,-9.869796,1.1672968,1435918294329,Raw,Anna,1435915497,244724959
-0.15382746,1.3796587,9.422979,158.93954,,,,,,,0.08306213,0.11735912,-0.03668691,,-19.164555,-29.108074,77.463165,ServiceLog,-9.974909,0.24425066,1435918295404,Raw,Anna,1435915497,244724959
0.11432313,1.7244238,10.11251,155.15747,,,,,,,-0.033078857,-0.034958515,0.005799566,,-17.693245,-18.908556,66.38771,ServiceLog,-9.405629,0.8940326,1435918296414,Raw,Anna,1435915497,244724959
-0.038905777,1.6095021,9.537901,154.88263,,,,,,,-5.1665324e-05,0.022563633,-0.034662906,,-11.447709,-21.99601,63.506973,ServiceLog,-10.338989,0.35306758,1435918297507,Raw,Anna,1435915497,244724959
