ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
2103,Кунцевская (АПК) 3,md,1418109767428,Raw,0.5720546,5.5434813,7.572913,1418109767
,ServiceLog,md,1418109767869,Raw,0.8308412,5.434519,7.6546354,1418109767
,ServiceLog,md,1418109768923,Raw,0.14982383,5.3527966,7.6954966,1418109767
,ServiceLog,md,1418109769969,Raw,0.10896278,5.243834,7.9270425,1418109767
,ServiceLog,md,1418109771036,Raw,0.10896278,5.3119354,7.6954966,1418109767
,ServiceLog,md,1418109772070,Raw,0.21792556,3.9771416,8.458236,1418109767
,ServiceLog,md,1418109773100,Raw,-0.14982383,3.255263,9.030291,1418109767
,ServiceLog,md,1418109774153,Raw,-0.4903325,2.7104492,8.989429,1418109767
,ServiceLog,md,1418109775183,Raw,-0.95342433,1.484618,9.874752,1418109767
,ServiceLog,md,1418109776214,Raw,-0.4903325,2.982856,9.112013,1418109767
,ServiceLog,md,1418109777246,Raw,0.40861043,3.405087,8.798744,1418109767
,ServiceLog,md,1418109778281,Raw,0.44947147,3.6774938,8.798744,1418109767
2104,Кунцевская (АПК) 4,md,1418109778581,Raw,0.027240695,3.445948,8.962189,1418109767
,ServiceLog,md,1418109779351,Raw,0.06810174,3.255263,8.839605,1418109767
,ServiceLog,md,1418109780384,Raw,-1.4437568,5.202973,7.572913,1418109767
,ServiceLog,md,1418109781435,Raw,0.06810174,2.0566726,9.384419,1418109767
,ServiceLog,md,1418109782473,Raw,0.5720546,2.7104492,9.220976,1418109767
,ServiceLog,md,1418109783558,Raw,-0.4903325,2.9419951,8.989429,1418109767
,ServiceLog,md,1418109784599,Raw,0.027240695,2.7513103,8.539958,1418109767
,ServiceLog,md,1418109785632,Raw,0.44947147,2.4789033,9.112013,1418109767
,ServiceLog,md,1418109786669,Raw,-0.10896278,2.8330324,9.534244,1418109767
,ServiceLog,md,1418109787701,Raw,-0.10896278,2.901134,9.030291,1418109767
,ServiceLog,md,1418109788740,Raw,-0.0,2.6423476,8.771504,1418109767
,ServiceLog,md,1418109789771,Raw,0.14982383,2.3699405,8.689782,1418109767
,ServiceLog,md,1418109790808,Raw,0.3405087,3.173541,8.771504,1418109767
,ServiceLog,md,1418109791845,Raw,-0.21792556,3.405087,8.539958,1418109767
,ServiceLog,md,1418109792878,Raw,-0.06810174,2.7513103,9.534244,1418109767
,ServiceLog,md,1418109793911,Raw,0.21792556,2.7921712,9.302697,1418109767
,ServiceLog,md,1418109794943,Raw,-0.14982383,2.9419951,9.80665,1418109767
,ServiceLog,md,1418109795975,Raw,-0.06810174,2.901134,8.839605,1418109767
,ServiceLog,md,1418109797004,Raw,-0.21792556,2.4108016,9.80665,1418109767
,ServiceLog,md,1418109798037,Raw,0.21792556,3.2825038,8.921328,1418109767
,ServiceLog,md,1418109799077,Raw,0.38136974,3.445948,8.539958,1418109767
,ServiceLog,md,1418109800108,Raw,0.14982383,3.173541,8.921328,1418109767
,ServiceLog,md,1418109801143,Raw,0.10896278,3.13268,8.458236,1418109767
,ServiceLog,md,1418109802195,Raw,0.21792556,2.982856,9.193735,1418109767
,ServiceLog,md,1418109803226,Raw,0.10896278,3.3233647,9.030291,1418109767
