ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1352,Дмитровская 2,md,1418116047549,Raw,-1.7161638,3.0645783,8.989429
,ServiceLog,md,1418116048384,Raw,-2.5606253,0.8036005,9.41166
,ServiceLog,md,1418116049410,Raw,-0.6810174,2.5606253,8.921328
,ServiceLog,md,1418116050524,Raw,-1.525479,3.7455957,8.60806
,ServiceLog,md,1418116051589,Raw,-1.56634,3.9771416,8.3765135
,ServiceLog,md,1418116052657,Raw,-1.6753027,3.8273177,8.458236
,ServiceLog,md,1418116053719,Raw,-1.9477097,3.7864566,8.417375
,ServiceLog,md,1418116054793,Raw,-1.56634,3.7047346,8.689782
,ServiceLog,md,1418116055864,Raw,-1.6753027,3.636633,8.499097
,ServiceLog,md,1418116056923,Raw,-1.7161638,3.5957718,8.458236
,ServiceLog,md,1418116057998,Raw,-1.6344417,3.7047346,8.417375
,ServiceLog,md,1418116059361,Raw,-1.4437568,3.445948,8.771504
,ServiceLog,md,1418116060433,Raw,-1.4165162,3.5140498,8.730643
,ServiceLog,md,1418116061492,Raw,-1.4165162,3.445948,8.730643
,ServiceLog,md,1418116062549,Raw,-1.484618,3.4731886,8.689782
,ServiceLog,md,1418116063578,Raw,-1.484618,3.445948,8.580819
,ServiceLog,md,1418116064609,Raw,-1.4437568,3.445948,8.689782
,ServiceLog,md,1418116065671,Raw,-1.4437568,3.5140498,8.648921
,ServiceLog,md,1418116066745,Raw,-1.484618,3.5140498,8.580819
,ServiceLog,md,1418116067806,Raw,-1.4437568,3.4731886,8.580819
,ServiceLog,md,1418116068857,Raw,-1.4437568,3.405087,8.580819
,ServiceLog,md,1418116069946,Raw,-1.525479,3.445948,8.689782
,ServiceLog,md,1418116070994,Raw,-1.484618,3.445948,8.689782
,ServiceLog,md,1418116072072,Raw,-1.293933,3.13268,8.648921
1353,Дмитровская 3,md,1418116072337,Raw,-1.1849703,3.255263,8.771504
