ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1002,Ленинский проспект 2,md,1418122305650,Raw,-2.7513103,5.5843425,6.428804
,ServiceLog,md,1418122305753,Raw,-2.2201166,5.7750273,7.082581
,ServiceLog,md,1418122306787,Raw,-2.7104492,3.13268,8.3765135
,ServiceLog,md,1418122307837,Raw,-2.6423476,4.862464,7.4230895
,ServiceLog,md,1418122308885,Raw,-2.7921712,5.3527966,6.932757
,ServiceLog,md,1418122309942,Raw,-2.669588,4.69902,7.6137743
,ServiceLog,md,1418122311000,Raw,-2.982856,4.508335,7.1915436
,ServiceLog,md,1418122312064,Raw,-2.6014864,4.0861044,7.6546354
,ServiceLog,md,1418122313143,Raw,-2.7104492,3.8954194,7.9679036
,ServiceLog,md,1418122314209,Raw,-2.6423476,4.0180025,7.9270425
,ServiceLog,md,1418122315269,Raw,-2.8330324,4.0861044,7.804459
,ServiceLog,md,1418122316322,Raw,-2.982856,4.0861044,7.804459
,ServiceLog,md,1418122317369,Raw,-2.8330324,4.2086873,7.7363577
,ServiceLog,md,1418122318437,Raw,-3.3233647,3.9771416,7.6137743
,ServiceLog,md,1418122319493,Raw,-2.7921712,4.0861044,7.804459
,ServiceLog,md,1418122320552,Raw,-2.7104492,4.0180025,7.9270425
,ServiceLog,md,1418122321614,Raw,-2.7513103,4.0180025,7.8861814
,ServiceLog,md,1418122322668,Raw,-2.7921712,4.0861044,7.9270425
,ServiceLog,md,1418122323700,Raw,-2.7513103,4.0861044,7.763598
,ServiceLog,md,1418122324756,Raw,-2.7513103,4.0588636,7.84532
,ServiceLog,md,1418122325786,Raw,-2.1383946,3.7864566,8.267551
,ServiceLog,md,1418122326859,Raw,-2.982856,3.255263,8.267551
,ServiceLog,md,1418122327930,Raw,-3.0237172,3.2825038,8.349273
,ServiceLog,md,1418122328985,Raw,-2.669588,3.5549107,8.308413
,ServiceLog,md,1418122330048,Raw,-2.6423476,3.636633,8.076866
1003,Ленинский проспект 3,md,1418122330448,Raw,-2.3699405,3.7047346,8.158588
