ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1003,Ленинский проспект 3,md,1418122330448,Raw,-2.3699405,3.7047346,8.158588
,ServiceLog,md,1418122331101,Raw,-1.9477097,2.7513103,8.117727
,ServiceLog,md,1418122332127,Raw,-2.3290794,3.5549107,8.076866
,ServiceLog,md,1418122333167,Raw,-2.4108016,3.5549107,8.185829
,ServiceLog,md,1418122334223,Raw,-2.3290794,3.7047346,8.3765135
,ServiceLog,md,1418122335279,Raw,-2.0294318,3.5140498,8.185829
,ServiceLog,md,1418122336337,Raw,-2.4789033,3.8273177,7.9270425
,ServiceLog,md,1418122337391,Raw,-2.5606253,3.6774938,8.60806
1004,Ленинский проспект 4,md,1418122337760,Raw,-2.5606253,3.8681788,8.076866
,ServiceLog,md,1418122338438,Raw,-2.5606253,3.7864566,8.580819
,ServiceLog,md,1418122339467,Raw,-1.1032481,0.21792556,9.915613
,ServiceLog,md,1418122340537,Raw,-3.9771416,6.006573,5.1621118
,ServiceLog,md,1418122341577,Raw,-2.4108016,2.6423476,8.539958
,ServiceLog,md,1418122342647,Raw,-2.2201166,4.508335,7.9679036
,ServiceLog,md,1418122343679,Raw,-2.1383946,3.5140498,8.648921
,ServiceLog,md,1418122344739,Raw,-0.5720546,4.399372,7.572913
,ServiceLog,md,1418122345797,Raw,-1.8387469,2.3290794,9.302697
,ServiceLog,md,1418122346858,Raw,-3.214402,2.6014864,8.458236
,ServiceLog,md,1418122347934,Raw,-8.730643,1.607201,3.6774938
,ServiceLog,md,1418122348972,Raw,-9.302697,-1.1032481,2.3699405
,ServiceLog,md,1418122350003,Raw,-8.499097,-1.2258313,2.1383946
,ServiceLog,md,1418122351056,Raw,-8.22669,-1.607201,2.0566726
,ServiceLog,md,1418122352119,Raw,-9.602345,-2.0294318,1.7570249
,ServiceLog,md,1418122353178,Raw,-9.833891,-2.2201166,1.525479
,ServiceLog,md,1418122354233,Raw,-9.071152,-1.56634,2.0975335
,ServiceLog,md,1418122355300,Raw,-8.962189,-1.56634,2.6014864
,ServiceLog,md,1418122356360,Raw,-8.458236,-2.1383946,1.9477097
,ServiceLog,md,1418122357426,Raw,-9.384419,-1.484618,1.7570249
,ServiceLog,md,1418122358486,Raw,-8.771504,-1.1441092,2.0294318
,ServiceLog,md,1418122359555,Raw,-8.267551,-1.1849703,1.8659877
,ServiceLog,md,1418122360637,Raw,-8.839605,-1.3756552,2.2882185
,ServiceLog,md,1418122361716,Raw,-9.452521,-2.0294318,2.0975335
,ServiceLog,md,1418122362779,Raw,-8.417375,-1.8387469,2.0294318
,ServiceLog,md,1418122363841,Raw,-8.730643,-1.4437568,1.9477097
,ServiceLog,md,1418122364909,Raw,-9.152874,-1.607201,2.1792557
,ServiceLog,md,1418122365963,Raw,-9.452521,-1.525479,2.3699405
,ServiceLog,md,1418122367024,Raw,-8.989429,-0.95342433,1.9885708
,ServiceLog,md,1418122368146,Raw,-8.730643,-2.1383946,2.0294318
,ServiceLog,md,1418122369187,Raw,-9.071152,-1.9477097,1.8659877
,ServiceLog,md,1418122370243,Raw,-9.643207,-1.607201,2.4516625
,ServiceLog,md,1418122371300,Raw,-8.730643,-0.8308412,1.607201
,ServiceLog,md,1418122372357,Raw,-8.417375,-1.293933,1.56634
,ServiceLog,md,1418122373415,Raw,-8.730643,-1.9885708,1.525479
,ServiceLog,md,1418122374470,Raw,-1.0623871,7.4230895,2.2201166
,ServiceLog,md,1418122375525,Raw,-0.87170225,7.3822284,-5.47538
,ServiceLog,md,1418122376578,Raw,-1.293933,7.9679036,-5.3936577
,ServiceLog,md,1418122377632,Raw,-2.0294318,7.7363577,-6.2789803
,ServiceLog,md,1418122378662,Raw,-1.56634,7.1915436,-4.69902
,ServiceLog,md,1418122379720,Raw,-5.8976107,7.3141265,6.006573
,ServiceLog,md,1418122380774,Raw,-7.9270425,3.9362805,0.40861043
,ServiceLog,md,1418122381829,Raw,-7.804459,4.2495484,0.06810174
,ServiceLog,md,1418122382886,Raw,-8.580819,3.3233647,0.6401563
,ServiceLog,md,1418122383957,Raw,-7.995144,4.630918,-0.06810174
,ServiceLog,md,1418122385013,Raw,-7.572913,5.3527966,0.38136974
,ServiceLog,md,1418122386068,Raw,0.7627395,6.0882955,2.6423476
,ServiceLog,md,1418122387125,Raw,1.8659877,8.3765135,2.901134
,ServiceLog,md,1418122388179,Raw,1.1849703,8.036005,2.8330324
,ServiceLog,md,1418122389252,Raw,1.56634,8.539958,3.7047346
,ServiceLog,md,1418122390304,Raw,-9.534244,5.965712,0.14982383
,ServiceLog,md,1418122391358,Raw,-8.989429,-0.40861043,0.6810174
,ServiceLog,md,1418122392411,Raw,-9.493382,-0.3405087,0.87170225
,ServiceLog,md,1418122393478,Raw,-8.648921,-1.1849703,1.1032481
,ServiceLog,md,1418122394540,Raw,-8.771504,-0.53119355,0.38136974
,ServiceLog,md,1418122395593,Raw,-8.798744,0.0,0.53119355
,ServiceLog,md,1418122396648,Raw,-8.417375,0.25878662,0.7218784
,ServiceLog,md,1418122397706,Raw,-8.417375,0.29964766,0.3405087
,ServiceLog,md,1418122398793,Raw,-8.989429,-0.8308412,-0.21792556
,ServiceLog,md,1418122399848,Raw,-9.684067,-0.10896278,1.4165162
,ServiceLog,md,1418122400915,Raw,-8.117727,-1.1032481,0.21792556
,ServiceLog,md,1418122401992,Raw,-9.152874,-1.484618,1.4165162
,ServiceLog,md,1418122403021,Raw,-9.343558,-1.3756552,1.2258313
,ServiceLog,md,1418122404090,Raw,-10.678352,-1.7161638,0.027240695
,ServiceLog,md,1418122405157,Raw,-10.95076,-2.2882185,-0.027240695
,ServiceLog,md,1418122406375,Raw,-9.997335,-2.2473574,-0.6401563
,ServiceLog,md,1418122407412,Raw,-11.672638,2.7104492,5.3119354
,ServiceLog,md,1418122408494,Raw,-0.06810174,3.3233647,8.22669
,ServiceLog,md,1418122409543,Raw,-1.9885708,3.405087,10.760075
,ServiceLog,md,1418122410594,Raw,0.06810174,4.440233,6.9599977
,ServiceLog,md,1418122411618,Raw,-1.0215261,6.0474343,9.112013
,ServiceLog,md,1418122412680,Raw,-1.253072,5.1621118,6.0882955
,ServiceLog,md,1418122413697,Raw,-1.253072,4.0588636,7.273266
,ServiceLog,md,1418122414713,Raw,-0.61291564,5.706926,7.995144
,ServiceLog,md,1418122415783,Raw,-0.61291564,5.243834,6.701211
,ServiceLog,md,1418122416802,Raw,-1.3756552,5.5434813,6.742072
,ServiceLog,md,1418122417831,Raw,-0.6401563,5.706926,7.4639506
,ServiceLog,md,1418122418857,Raw,-0.19068487,4.862464,6.3879433
,ServiceLog,md,1418122419877,Raw,-0.6401563,5.7750273,9.071152
,ServiceLog,md,1418122420899,Raw,-1.6344417,7.4230895,11.863323
,ServiceLog,md,1418122421931,Raw,-0.7218784,6.0474343,7.3141265
,ServiceLog,md,1418122422955,Raw,-1.334794,6.769313,8.417375
,ServiceLog,md,1418122423977,Raw,-3.173541,8.3765135,8.349273
,ServiceLog,md,1418122424998,Raw,-2.7104492,7.504812,9.030291
,ServiceLog,md,1418122426020,Raw,-1.9885708,7.1915436,7.572913
